Full Address,Name,Latitude,Longitude
"307 West 111 St ,Manhattan,  New York ","307 West 111 St , Manhattan,  New York ",40.8017078,-73.9582925
"307 West 153 Street ,Manhattan,   New York ","307 West 153 Street , Manhattan,   New York ",40.8283292,-73.9389499
"308 East 120 St ,Manhattan,   New York ","308 East 120 St , Manhattan,   New York ",40.7991333,-73.9354733
"309-13 East Houston St ,Manhattan,  New York ","309-13 East Houston St , Manhattan,  New York ",40.7210973,-73.983485
"31 Kingsland Avenue , Brooklyn, ,  New York ","31 Kingsland Avenue , Brooklyn,  New York ",40.7172321,-73.9405204
"31 Patchen Avenue , Brooklyn, ,  New York ","31 Patchen Avenue , Brooklyn,  New York ",40.691331,-73.9274958
"310 East 4 St ,Manhattan,  New York ","310 East 4 St , Manhattan,  New York ",40.7218604,-73.9797862
"310-12 West 122 St ,Manhattan,  New York ","310-12 West 122 St , Manhattan,  New York ",40.8084959,-73.9536939
"311-13 East 3 Street ,Manhattan,  New York ","311-13 East 3 Street , Manhattan,  New York ",40.7211026,-73.9789845
"3115 Broadway ,Manhattan,  New York ","3115 Broadway , Manhattan,  New York ",40.8131814,-73.9605982
"312 South 3 Street , Brooklyn, ,  New York ","312 South 3 Street , Brooklyn,  New York ",40.7095601,-73.9548828
"312 West 49th Street ,Manhattan,  New York ","312 West 49th Street , Manhattan,  New York ",40.7618798,-73.9876045
"313 Milford Street , Brooklyn, ,  New York ","313 Milford Street , Brooklyn,  New York ",40.6715135,-73.8760762
"314 Powers Street , Brooklyn, ,  New York ","314 Powers Street , Brooklyn,  New York ",40.7130668,-73.938054
"314-16-18 West 36th Street ,Manhattan,  New York ","314-16-18 West 36th Street , Manhattan,  New York ",40.7536699,-73.9934428
"316 West 112 Street ,Manhattan,  New York ","316 West 112 Street , Manhattan,  New York ",40.8022739,-73.9585252
"316 West 47 St ,Manhattan,  New York ","316 West 47 St , Manhattan,  New York ",40.7607201,-73.9885314
"317-19 East 3 St ,Manhattan,  New York ","317-19 East 3 St , Manhattan,  New York ",40.7211983,-73.9787559
"3175-77 Villa Avenue , Bronx,  New York ","3175-77 Villa Avenue , Bronx,  New York ",40.8764038,-73.887167
"318 Union Ave , Brooklyn,  New York ",318 Union Ave  Bloomingdale New Jersey ,41.0188275,-74.3109467
"318-320 East 151 St , Bronx,  New York ","318-320 East 151 St , Bronx,  New York ",40.8181043,-73.9201389
"319 Berriman Street , Brooklyn,  New York ","319 Berriman Street , Brooklyn,  New York ",40.6707355,-73.8787634
"319 West 47 Street , Manhattan,  New York ",319 West 47 Street   California ,34.0012858,-118.2791334
"32 Herkimer St , Brooklyn,  New York ",32 Herkimer St  Waterbury Connecticut ,41.5780371,-73.0437095
"32-34 East 2 Street , Manhattan,  New York ",32-34 East 2 Street  Hummelstown Pennsylvania ,40.2668242,-76.706494
"320 West 111 Street , Manhattan,  New York ","320 West 111 Street , Manhattan,  New York ",40.8016005,-73.9589176
"320 West 47 Street , Manhattan,  New York ","320 West 47 Street , Manhattan,  New York ",40.7607621,-73.988737
"320-22 West 53 Street , Manhattan,  New York ","320-22 West 53 Street , Manhattan,  New York ",40.7644678,-73.9857415
"321 Pleasant Ave , Manhattan,  New York ",321 Pleasant Ave  Michigan Township Indiana ,41.712535,-86.8735258
"321 St Nicholas Ave Apartments , Manhattan,  New York ",321 St Nicholas Ave Apartments  Worcester Massachusetts ,42.3038864,-71.775031
"322 West 47 Street , Manhattan,  New York ",322 West 47 Street   California ,34.0008604,-118.2792751
"322-26 West 17 Street , Manhattan,  New York ",322-26 West 17 Street   California ,36.778261,-119.4179324
"323 Pleasant Ave , Manhattan,  New York ",323 Pleasant Ave   Oregon ,45.3482003,-122.5967934
"323 West 43 Street , Manhattan,  New York ","323 West 43 Street , Manhattan,  New York ",40.7585686,-73.9903258
"323-25 Bedford Avenue , Brooklyn,  New York ","323-25 Bedford Avenue , Brooklyn,  New York ",40.7128572,-73.962204
"323-29 Edgecombe Ave , Manhattan,  New York ","323-29 Edgecombe Ave , Manhattan,  New York ",40.8257707,-73.9425721
"325 West 43rd Street , Manhattan,  New York ","325 West 43rd Street , Manhattan,  New York ",40.758617,-73.990377
"325-327 Pleasant Ave , Manhattan,  New York ",325-327 Pleasant Ave  Oneida New York ,43.0930871,-75.6487323
"326 West 45 Street , Manhattan,  New York ","326 West 45 Street , Manhattan,  New York ",40.7595776,-73.9896632
"327 East 3 Street , Manhattan,  New York ",327 East 3 Street  Black Township Indiana ,37.9322475,-87.8920142
"327 Lenox Avenue , Manhattan,  New York ",327 Lenox Avenue   California ,36.778261,-119.4179324
"327 Putnam Avenue , Brooklyn,  New York ","327 Putnam Avenue , Brooklyn,  New York ",40.6844012,-73.9485877
"3279-81 Hull Avenue , Bronx,  New York ","3279-81 Hull Avenue , Bronx,  New York ",40.8763387,-73.8749238
"330 East 139 St , Bronx,  New York ","330 East 139 St , Bronx,  New York ",40.8104899,-73.9244218
"330-32 South 3 Street , Brooklyn,  New York ",330-32 South 3 Street   Florida ,27.7583278,-82.6769042
"333-35 East 209 Street , Bronx,  New York ","333-35 East 209 Street , Bronx,  New York ",40.876824,-73.874062
"34 Jefferson Ave, Brooklyn,  New York ",34 Jefferson Ave Bedford-Stuyvesant New York ,40.6824706,-73.9561267
"340, Manhattan,  Avenue , Manhattan,  New York ","340, Manhattan,  Avenue   California ",33.8563561,-118.3972095
"340 South 3rd St , Brooklyn,  New York ",340 South 3rd St   California ,37.3258341,-121.8800295
"340 St Marks Avenue , Brooklyn,  New York ","340 St Marks Avenue , Brooklyn,  New York ",40.6775827,-73.9644314
"3405-7 Broadway , Manhattan,  New York ",3405-7 Broadway   California ,36.778261,-119.4179324
"341 South 5 Street , Brooklyn,  New York ",341 South 5 Street   California ,37.3293736,-121.879783
"342 East 100 St , Manhattan,  New York ","342 East 100 St , Manhattan,  New York ",40.7858559,-73.9432134
"342 East 139 St , Bronx,  New York ","342 East 139 St , Bronx,  New York ",40.8103187,-73.9241587
"342 West 48 Street , Manhattan,  New York ","342 West 48 Street , Manhattan,  New York ",40.7616212,-73.9889258
"343-45 Bedford Avenue , Brooklyn,  New York ",343-45 Bedford Avenue  Staten Island New York ,40.5776116,-74.0992705
"344 South 3 St , Brooklyn,  New York ",344 South 3 St  Coopersburg Pennsylvania ,40.5058898,-75.3871694
"344 West 48 Street , Manhattan,  New York ","344 West 48 Street , Manhattan,  New York ",40.7616631,-73.989001
"345 Third Street , Brooklyn,  New York ",345 Third Street  Albany New York ,42.6664463,-73.7650546
"346 South 3 St , Brooklyn,  New York ",346 South 3 St  Hamilton Ohio ,39.3962614,-84.5615842
"346 West 48 Street , Manhattan,  New York ","346 West 48 Street , Manhattan,  New York ",40.7616947,-73.9890805
"348 East 10 Street , Manhattan,  New York ",348 East 10 Street   Florida ,28.6655405,-81.503598
"348-50 West 48 Street , Manhattan,  New York ",348-50 West 48 Street   California ,33.9989549,-118.2800848
"3485 Broadway , Manhattan,  New York ",3485 Broadway   Arizona ,34.0489281,-111.0937311
"35 Crown Street , Brooklyn,  New York ",35 Crown Street  Hartford Connecticut ,41.7438831,-72.6842714
"35 Kingsland Avenue , Brooklyn,  New York ",35 Kingsland Avenue  Wallingford Connecticut ,41.4485932,-72.7969423
"35 Mt Morris Park West , Manhattan,  New York ","35 Mt Morris Park West , Manhattan,  New York ",40.8062346,-73.9446611
"350-52 South 4th Street , Brooklyn,  New York ",350-52 South 4th Street  Coshocton Ohio ,40.2696407,-81.8652085
"352 W 115 St/8 MSN , Manhattan,  New York ",352 W 115 St/8 MSN  Chicago Illinois ,41.6854686,-87.632075
"352-54 West 48 Street , Manhattan,  New York ","352-54 West 48 Street , Manhattan,  New York ",40.7617877,-73.98932
"353 West 117 Street , Manhattan,  New York ",353 West 117 Street  Chicago Illinois ,41.6813581,-87.6319993
"353 West 47th Street , Manhattan,  New York ","353 West 47th Street , Manhattan,  New York ",40.7615397,-73.9895963
"354 South 3 St , Brooklyn,  New York ",354 South 3 St   Oregon ,42.0109008,-89.3317892
"354 South 4 Street , Brooklyn,  New York ",354 South 4 Street   Oregon ,43.8041334,-120.5542012
"36 Convent Avenue , Manhattan,  New York ","36 Convent Avenue , Manhattan,  New York ",40.8142848,-73.9534096
"36-38 Hawthorne St , Brooklyn,  New York ",36-38 Hawthorne St  Manchester Connecticut ,41.7839551,-72.5298968
"36-40 West 138 St , Manhattan,  New York ","36-40 West 138 St , Manhattan,  New York ",40.8153009,-73.9380717
"36-44 Attorney St , Manhattan,  New York ","36-44 Attorney St , Manhattan,  New York ",40.7164447,-73.9853653
"3603 Broadway , Manhattan,  New York ",3603 Broadway   California ,36.778261,-119.4179324
"361 West 121 Street , Manhattan,  New York ","361 West 121 Street , Manhattan,  New York ",40.8087625,-73.955528
"363 West 116 St , Manhattan,  New York ","363 West 116 St , Manhattan,  New York ",40.8054237,-73.957159
"364 West 121 St , Manhattan,  New York ","364 West 121 St , Manhattan,  New York ",40.8086069,-73.9556439
"367-69 East 10 Street , Manhattan,  New York ",367-69 East 10 Street  Fond Du Lac Wisconsin ,43.7683129,-88.4328581
"3681 Broadway , Manhattan,  New York ","3681 Broadway , Manhattan,  New York ",40.8314514,-73.9474169
"3692 Broadway , Manhattan,  New York ","3692 Broadway , Manhattan,  New York ",40.8310622,-73.9466182
"37 Kingsland Avenue , Brooklyn,  New York ",37 Kingsland Avenue  Wallingford Connecticut ,41.4484738,-72.7966962
37-12 Astoria Blvd  Astoria New York ,37-12 Astoria Blvd  Astoria New York ,40.7737651,-73.9295067
"370 Hooper Street , Brooklyn,  New York ","370 Hooper Street , Brooklyn,  New York ",40.7091331,-73.9524936
"371 Edgecombe Avenue , Manhattan,  New York ","371 Edgecombe Avenue , Manhattan,  New York ",40.827983,-73.9410567
"372 Hooper Street , Brooklyn,  New York ","372 Hooper Street , Brooklyn,  New York ",40.7092504,-73.9524136
"373 Grand Avenue , Brooklyn,  New York ","373 Grand Avenue , Brooklyn,  New York ",40.684621,-73.9618011
"374 West 127 St , Manhattan,  New York ","374 West 127 St , Manhattan,  New York ",40.8123799,-73.9528241
"374-76 South 2 St , Brooklyn,  New York ",374-76 South 2 St   Arizona ,34.0489281,-111.0937311
"375 New York , Brooklyn,  New York ",375 New York  Greene Township Pennsylvania ,39.940719,-77.5390127
"376 Keap St , Brooklyn,  New York ","376 Keap St , Brooklyn,  New York ",40.7099016,-73.9537983
"377 E 10 Street , Manhattan,  New York ",377 E 10 Street  Fond Du Lac Wisconsin ,43.768302,-88.4324833
"379 Hancock Street , Brooklyn,  New York ",379 Hancock Street  Islip New York ,40.7898176,-73.2476295
"38 Downing Street , Brooklyn,  New York ",38 Downing Street   California ,35.1712846,-117.7669005
"38-40 West 128 Street , Manhattan,  New York ","38-40 West 128 Street , Manhattan,  New York ",40.808847,-73.94267
"3810 Broadway , Manhattan,  New York ",3810 Broadway   Texas ,31.9685988,-99.9018131
"384-86 Keap Street , Brooklyn,  New York ","384-86 Keap Street , Brooklyn,  New York ",40.7103884,-73.9535015
"386 Second Street , Brooklyn,  New York ",386 Second Street   California ,36.778261,-119.4179324
"388 Halsey Street , Brooklyn,  New York ","388 Halsey Street , Brooklyn,  New York ",40.6829103,-73.9385757
"389 East 194 Street , Bronx,  New York ","389 East 194 Street , Bronx,  New York ",40.8634006,-73.8895989
"392 Marcy Avenue , Brooklyn,  New York ",392 Marcy Avenue   New Mexico ,36.9075629,-104.4359421
"392 South 5 Street , Brooklyn,  New York ","392 South 5 Street , Brooklyn,  New York ",40.7074945,-73.9534588
"394 Jefferson Avenue , Brooklyn,  New York ",394 Jefferson Avenue   Tennessee ,36.1223198,-85.5075756
"4-6 West 105 Street , Manhattan,  New York ","4-6 West 105 Street , Manhattan,  New York ",40.7974306,-73.9612058
"40 Downing Street , Brooklyn,  New York ",40 Downing Street  Cherry Hill Township New Jersey ,39.8859101,-74.9318008
"40 Tiemann Place , Manhattan,  New York ","40 Tiemann Place , Manhattan,  New York ",40.8151564,-73.9592071
"400 Convent Ave , Manhattan,  New York ","400 Convent Ave , Manhattan,  New York ",40.8262597,-73.9454653
"400 West 148 Street , Manhattan,  New York ","400 West 148 Street , Manhattan,  New York ",40.8260231,-73.9437388
"400 West 151 St , Manhattan,  New York ","400 West 151 St , Manhattan,  New York ",40.8280723,-73.9428553
"400 West 152 St , Manhattan,  New York ","400 West 152 St , Manhattan,  New York ",40.8284992,-73.9419752
"401 West 152 Street , Manhattan,  New York ",401 West 152 Street   Texas ,31.9685988,-99.9018131
"404 West 48 Street , Manhattan,  New York ","404 West 48 Street , Manhattan,  New York ",40.7622703,-73.9905003
"405 West 48 Street , Manhattan,  New York ","405 West 48 Street , Manhattan,  New York ",40.7626923,-73.99031
"406 West 47 Street , Manhattan,  New York ",406 West 47 Street   Arkansas ,34.7973794,-92.2707717
"407-9 Keap Street , Brooklyn,  New York ","407-9 Keap Street , Brooklyn,  New York ",40.7110999,-73.9535517
"409 Edgecombe Avenue , Manhattan,  New York ","409 Edgecombe Avenue , Manhattan,  New York ",40.8294127,-73.9400005
"411 Chauncey , Brooklyn,  New York ","411 Chauncey , Brooklyn,  New York ",40.6819262,-73.9180158
"413 West 48 Street , Manhattan,  New York ","413 West 48 Street , Manhattan,  New York ",40.7627671,-73.9905641
"414 61st Street , Brooklyn,  New York ",414 61st Street   Iowa ,41.5842525,-90.5946464
"414 East 134 St , Bronx,  New York ","414 East 134 St , Bronx,  New York ",40.8061122,-73.9240866
"414 W 146 ST , Manhattan,  New York ","414 W 146 ST , Manhattan,  New York ",40.8249217,-73.9452779
"415 East 12 Street , Manhattan,  New York ",415 East 12 Street   California ,34.03545,-118.25582
"416 West 129 St , Manhattan,  New York ","416 West 129 St , Manhattan,  New York ",40.8137941,-73.9523994
"416-18 East 10 St , Manhattan,  New York ",416-18 East 10 St   Texas ,31.9685988,-99.9018131
"418 West 46 St , Manhattan,  New York ",418 West 46 St   Florida ,27.6648274,-81.5157535
"418-20 West 129 St , Manhattan,  New York ","418-20 West 129 St , Manhattan,  New York ",40.8138587,-73.9525831
"419 East 157 St , Bronx,  New York ","419 East 157 St , Bronx,  New York ",40.8216391,-73.9142587
"419-27 West 147 Street , Manhattan,  New York ","419-27 West 147 Street , Manhattan,  New York ",40.8257898,-73.9443976
"42-46 West 138 St , Manhattan,  New York ","42-46 West 138 St , Manhattan,  New York ",40.8153522,-73.9384186
"420 Prospect Place , Brooklyn,  New York ",420 Prospect Place   Georgia ,32.1574351,-82.907123
"420-24 West 146 Street , Manhattan,  New York ","420-24 West 146 Street , Manhattan,  New York ",40.8250081,-73.9454858
"421 Crown Street , Brooklyn,  New York ",421 Crown Street   Texas ,31.9685988,-99.9018131
"424 East 115th Street , Manhattan,  New York ","424 East 115th Street , Manhattan,  New York ",40.7947764,-73.9350577
"425 East 153 Street , Bronx,  New York ","425 East 153 Street , Bronx,  New York ",40.8188258,-73.9154171
"426 East 149 Street , Bronx,  New York ","426 East 149 Street , Bronx,  New York ",40.8152422,-73.916626
"427 East 6 Street , Manhattan,  New York ",427 East 6 Street  New Richmond Wisconsin ,45.1172762,-92.5321282
"428 East 157 Street , Bronx,  New York ","428 East 157 Street , Bronx,  New York ",40.8210864,-73.9141668
"429 East 157 St , Bronx,  New York ","429 East 157 St , Bronx,  New York ",40.8214456,-73.9139831
"430 East 149 St , Bronx,  New York ","430 East 149 St , Bronx,  New York ",40.8152395,-73.9163523
"430 Lenox Ave , Manhattan,  New York ",430 Lenox Ave  Brookhaven New York ,40.772556,-72.9595525
"430 West 46 St , Manhattan,  New York ","430 West 46 St , Manhattan,  New York ",40.7615546,-73.9923686
"431 Sterling Place , Brooklyn,  New York ",431 Sterling Place  Ridgewood New Jersey ,40.9893725,-74.1050601
"431 West 121st Street , Manhattan,  New York ","431 West 121st Street , Manhattan,  New York ",40.8099742,-73.9583894
"433 WEST 48 STREET, Manhattan,  New York ",433 Pioneers    ,40.7630656,-73.9913892
"433 West 46 Street , Manhattan,  New York ",433 West 46 Street   California ,34.0021526,-118.281733
"434 West 49 Street , Manhattan,  New York ",434 West 49 Street   Georgia ,32.0490958,-81.1077742
"44 Downing Street , Brooklyn,  New York ","44 Downing Street , Brooklyn,  New York ",40.6843537,-73.9612252
"443-45 West 37 St , Manhattan,  New York ",443-45 West 37 St   California ,33.7105884,-118.2877072
"444 West 54 Street , Manhattan,  New York ","444 West 54 Street , Manhattan,  New York ",40.7666049,-73.9891097
"444 WEST 167 STREET, Manhattan,  New York ",444-451 Orange Buildings    ,40.8381546,-73.9365791
"445 16th Street , Brooklyn,  New York ",445 16th Street   Washington ,38.9002324,-77.036561
"446-48 East 13 St , Manhattan,  New York ",446-48 East 13 St   Georgia ,40.7297721,-73.9812626
"448-50 St Nicholas Avenue , Manhattan,  New York ","448-50 St Nicholas Avenue , Manhattan,  New York ",40.815182,-73.9485542
"45-53 West 110 St , Manhattan,  New York ",45-53 West 110 St  Chicago Illinois ,41.6941983,-87.6249534
"450 East 118 St , Manhattan,  New York ","450 East 118 St , Manhattan,  New York ",40.7964718,-73.9328346
"450 West 55 Street , Manhattan,  New York ","450 West 55 Street , Manhattan,  New York ",40.7673443,-73.9888763
"450-52 East 165 St , Bronx,  New York ","450-52 East 165 St , Bronx,  New York ",40.8269793,-73.9099292
"450/454 West 152 Street , Manhattan,  New York ","450/454 West 152 Street , Manhattan,  New York ",40.8288813,-73.9430949
"451 West 48 Street , Manhattan,  New York ",451 West 48 Street  Exeter Township Pennsylvania ,40.2968795,-75.857284
"452 Bedford Avenue , Brooklyn,  New York ","452 Bedford Avenue , Brooklyn,  New York ",40.7084449,-73.9643635
"452 West 50 Street , Manhattan,  New York ","452 West 50 Street , Manhattan,  New York ",40.7642902,-73.9913397
"453 West 54 Street , Manhattan,  New York ","453 West 54 Street , Manhattan,  New York ",40.7671724,-73.9896373
"455-9 West 35 Street , Manhattan,  New York ","455-9 West 35 Street , Manhattan,  New York ",40.7551046,-73.997894
"4554 Park Avenue , Bronx,  New York ","4554 Park Avenue , Bronx,  New York ",40.8558869,-73.894183
"458 West 57 Street , Manhattan,  New York ","458 West 57 Street , Manhattan,  New York ",40.7687838,-73.988442
"46-48 East 129 St Tenant Assoc, Manhattan,  New York ","46-48 East 129 St Tenant Assoc, Manhattan,  New York ",40.807916,-73.938513
"46-50 Rivington Street , Manhattan,  New York ","46-50 Rivington Street , Manhattan,  New York ",40.720998,-73.990802
"463 Classon Avenue , Brooklyn,  New York ","463 Classon Avenue , Brooklyn,  New York ",40.684831,-73.9590532
"463 East 178 Street , Bronx,  New York ","463 East 178 Street , Bronx,  New York ",40.8486881,-73.8978097
"463 West 166 St , Manhattan,  New York ",463 West 166 St   California ,33.8801237,-118.3265012
"464 West 152 Street , Manhattan,  New York ","464 West 152 Street , Manhattan,  New York ",40.8290823,-73.9435691
"464-68 West 51 Street , Manhattan,  New York ","464-68 West 51 Street , Manhattan,  New York ",40.7650077,-73.9909951
"465 Eastern Parkway , Brooklyn,  New York ","465 Eastern Parkway , Brooklyn,  New York ",40.6704759,-73.9526493
"465 W 166 St , Manhattan,  New York ","465 W 166 St , Manhattan,  New York ",40.8384209,-73.9372111
"465 West 46 Street , Manhattan,  New York ","465 West 46 Street , Manhattan,  New York ",40.7621493,-73.9930874
"467 West 166 St , Manhattan,  New York ","467 West 166 St , Manhattan,  New York ",40.8384546,-73.9372906
"468 Hancock Street , Brooklyn,  New York ",468 Hancock Street  Springfield Massachusetts ,42.0961985,-72.567281
"469 West 166 St , Manhattan,  New York ","469 West 166 St , Manhattan,  New York ",40.8385072,-73.9375665
"47-53 Ft Washington Ave , Manhattan,  New York ","47-53 Ft Washington Ave , Manhattan,  New York ",40.8370146,-73.9447133
"470 Convent Ave , Manhattan,  New York ","470 Convent Ave , Manhattan,  New York ",40.8282176,-73.9436513
"470 West 146 St , Manhattan,  New York ","470 West 146 St , Manhattan,  New York ",40.8255249,-73.9465786
"470 West 153 St , Manhattan,  New York ","470 West 153 St , Manhattan,  New York ",40.8300515,-73.9436743
"473 West 145th Street, Manhattan,  New York ",473 United   Kentucky ,37.8393332,-84.2700179
"477-79 Van Buren Street , Brooklyn,  New York ","477-79 Van Buren Street , Brooklyn,  New York ",40.6917577,-73.9294099
"48-50 West 119 St , Manhattan,  New York ","48-50 West 119 St , Manhattan,  New York ",40.8030948,-73.9467419
"481 Van Buren Street , Brooklyn,  New York ","481 Van Buren Street , Brooklyn,  New York ",40.6918899,-73.9292302
"482 West 150 St , Manhattan,  New York ","482 West 150 St , Manhattan,  New York ",40.8282149,-73.9450817
"484 Convent Ave , Manhattan,  New York ","484 Convent Ave , Manhattan,  New York ",40.8286135,-73.9430585
"484 West 165 St , Manhattan,  New York ","484 West 165 St , Manhattan,  New York ",40.83756,-73.938066
"486 Amsterdam Avenue , Manhattan,  New York ","486 Amsterdam Avenue , Manhattan,  New York ",40.7861494,-73.9765209
"486 St Nicholas Avenue , Manhattan,  New York ","486 St Nicholas Avenue , Manhattan,  New York ",40.8165656,-73.9480369
"487-89 Amsterdam Avenue , Manhattan,  New York ",487-89 Amsterdam Avenue   New Jersey ,40.6536556,-74.2777254
"49 Tenants Unity Assoc. , Brooklyn,  New York ",49 Tenants Unity Assoc.    ,40.6936146,-73.9305357
"490 East 181 Street , Bronx,  New York ","490 East 181 Street , Bronx,  New York ",40.851887,-73.8946046
"490-2 Amsterdam Avenue , Manhattan,  New York ","490-2 Amsterdam Avenue , Manhattan,  New York ",40.7566607,-73.9973335
"492 Convent Avenue , Manhattan,  New York ","492 Convent Avenue , Manhattan,  New York ",40.828758,-73.9427099
"494 Jefferson Ave , Brooklyn,  New York ","494 Jefferson Ave , Brooklyn,  New York ",40.6844635,-73.9380449
"495 East 178 Street , Bronx,  New York ","495 East 178 Street , Bronx,  New York ",40.8482507,-73.896621
"498 Pennsylvania Avenue , Brooklyn,  New York ","498 Pennsylvania Avenue , Brooklyn,  New York ",40.6650723,-73.894508
"498 West 133 St , Manhattan,  New York ","498 West 133 St , Manhattan,  New York ",40.817417,-73.9529775
"499 West 130 St , Manhattan,  New York ","499 West 130 St , Manhattan,  New York ",40.815703,-73.954145
"499 West 158 St , Manhattan,  New York ","499 West 158 St , Manhattan,  New York ",40.8335135,-73.9411945
"50 West 106 Street , Manhattan,  New York ","50 West 106 Street , Manhattan,  New York ",40.7985989,-73.9618588
"50 West 112 Street , Manhattan,  New York ",50 West 112 Street  Chicago Illinois ,41.6909847,-87.6250232
"500 West 145 Street , Manhattan,  New York ","500 West 145 Street , Manhattan,  New York ",40.8252499,-73.94801
"500 West 173 Street , Manhattan,  New York ","500 West 173 Street , Manhattan,  New York ",40.8429645,-73.9350719
"500 West 174 Street , Manhattan,  New York ","500 West 174 Street , Manhattan,  New York ",40.8435754,-73.9345895
"501 West 143 Street , Manhattan,  New York ",501 West 143 Street  North Township Indiana ,41.6355467,-87.4764232
"501 West 156 Street , Manhattan,  New York ","501 West 156 Street , Manhattan,  New York ",40.8325324,-73.9427246
"503 West 170 Street , Manhattan,  New York ","503 West 170 Street , Manhattan,  New York ",40.8415134,-73.9364525
"503-05 West 111 Street , Manhattan,  New York ","503-05 West 111 Street , Manhattan,  New York ",40.8040169,-73.9637875
"503-05 West 141 Street , Manhattan,  New York ","503-05 West 141 Street , Manhattan,  New York ",40.8230911,-73.9500115
"504 West 135 St , Manhattan,  New York ","504 West 135 St , Manhattan,  New York ",40.8189804,-73.9530889
"504 West 48 Street , Manhattan,  New York ",504 West 48 Street   Georgia ,32.050421,-81.108705
"504-6 West 139 Street , Manhattan,  New York ","504-6 West 139 Street , Manhattan,  New York ",40.8215069,-73.9510677
"505 West 143 Street , Manhattan,  New York ","505 West 143 Street , Manhattan,  New York ",40.8244716,-73.9492597
"506 Ninth Ave , Manhattan,  New York ",506 Ninth Ave   South Carolina ,33.836081,-81.1637245
"506 West 145 Street , Manhattan,  New York ","506 West 145 Street , Manhattan,  New York ",40.825299,-73.9484287
"507 West 140 St , Manhattan,  New York ",507 West 140 St  North Township Indiana ,41.6405223,-87.476566
"507-15 West 172 St , Manhattan,  New York ","507-15 West 172 St , Manhattan,  New York ",40.8427728,-73.9356923
"507-9 President Street , Brooklyn,  New York ","507-9 President Street , Brooklyn,  New York ",40.678066,-73.986232
"508 West 139 Street , Manhattan,  New York ","508 West 139 Street , Manhattan,  New York ",40.8216697,-73.9513512
"509 West 140 Street , Manhattan,  New York ","509 West 140 Street , Manhattan,  New York ",40.8225932,-73.9506155
"509 West 142nd Street , Manhattan,  New York ","509 West 142nd Street , Manhattan,  New York ",40.8239374,-73.9499295
"509 West 160 Street , Manhattan,  New York ",509 West 160 Street   California ,33.8865424,-118.2832406
"51 Clifton Place , Brooklyn,  New York ",51 Clifton Place  Brookhaven New York ,40.9301216,-73.0547332
"51 West 106 St , Manhattan,  New York ","51 West 106 St , Manhattan,  New York ",40.798921,-73.961553
"510 West 151 Street , Manhattan,  New York ",510 West 151 Street  North Township Indiana ,41.6214657,-87.4767107
"510 West 172 St , Manhattan,  New York ",510 West 172 St  Thornton Township Illinois ,41.5830489,-87.6291462
"511 Park Place , Brooklyn,  New York ",511 Park Place  Newton Kansas ,38.0478988,-97.3563612
"511 Van Siclen Ave , Brooklyn,  New York ","511 Van Siclen Ave , Brooklyn,  New York ",40.6669395,-73.8885385
"511-15 West 138 St , Manhattan,  New York ","511-15 West 138 St , Manhattan,  New York ",40.8213366,-73.9515221
"512 East 11 Street , Manhattan,  New York ",512 East 11 Street   Texas ,34.641961,-102.7126593
"512 West 156 St , Manhattan,  New York ","512 West 156 St , Manhattan,  New York ",40.8323885,-73.9433069
"513 West 145 St , Manhattan,  New York ","513 West 145 St , Manhattan,  New York ",40.8258704,-73.948405
"513-15 West 157 St , Manhattan,  New York ",513-15 West 157 St   California ,33.8893346,-118.2835548
"513-15-17 West 135 St , Manhattan,  New York ","513-15-17 West 135 St , Manhattan,  New York ",40.8195675,-73.9531208
"514 East 13 St , Manhattan,  New York ",514 East 13 St  Yankton South Dakota ,42.8819042,-97.3847076
"514 West 149 St , Manhattan,  New York ",514 West 149 St   California ,33.8971151,-118.2837897
"514 West 50 St , Manhattan,  New York ",514 West 50 St   Florida ,25.8261709,-80.1271504
"515 West 143 St , Manhattan,  New York ","515 West 143 St , Manhattan,  New York ",40.8246695,-73.9497211
"515 West 151 Street , Manhattan,  New York ","515 West 151 Street , Manhattan,  New York ",40.829525,-73.9454605
"517 West 184 Street , Manhattan,  New York ","517 West 184 Street , Manhattan,  New York ",40.850471,-73.9305612
"517 West 48 Street , Manhattan,  New York ",517 West 48 Street   Georgia ,32.050372,-81.1093674
"517-19 West 144 St , Manhattan,  New York ",517-19 West 144 St  North Township Indiana ,41.6337589,-87.4771276
"518 West 134 St , Manhattan,  New York ","518 West 134 St , Manhattan,  New York ",40.818652,-73.954326
"518 West 135 St , Manhattan,  New York ","518 West 135 St , Manhattan,  New York ",40.8194001,-73.9540699
"519 West 151 Street , Manhattan,  New York ","519 West 151 Street , Manhattan,  New York ",40.8296086,-73.9456649
"519-21 West 160 Street , Manhattan,  New York ","519-21 West 160 Street , Manhattan,  New York ",40.8354286,-73.9416537
"520 West 134th Street , Manhattan,  New York ","520 West 134th Street , Manhattan,  New York ",40.818709,-73.954464
"520 West 144 Street , Manhattan,  New York ",520 West 144 Street  North Township Indiana ,41.6341278,-87.4772088
"520 West 158 Street , Manhattan,  New York ","520 West 158 Street , Manhattan,  New York ",40.8338091,-73.9428226
"521 East 6 Street , Manhattan,  New York ",521 East 6 Street   California ,34.0377517,-118.2144181
"521 West 135 St , Manhattan,  New York ","521 West 135 St , Manhattan,  New York ",40.819781,-73.9536271
"521 West 151 Street , Manhattan,  New York ","521 West 151 Street , Manhattan,  New York ",40.829652,-73.9457707
