"year","TRTID10","hinc","powner","pwht","pblk","pop"
"2000",36047018300,41648.00078,"18.65","26.26","47.32",2488.659055
"2000",36047018400,45699,"54.51","77.04","0.25",1977
"2000",36047018501,13777.66575,"2.61","2.42","68.94",4816.340993
"2000",36047018600,37667,"47.15","74.62","0.11",1848
"2000",36047018700,33750,"30.78","19.79","44.54",1228
"2000",36047018800,38512,"42.84","72.96","0.11",2615
"2000",36047019000,30786,"23.25","50.29","0.54",4595
"2000",36047019100,38099,"19.27","21.88","34.48",2816
"2000",36047019200,33839,"31.12","53.66","0.91",2320
"2000",36047019300,36034,"44.36","25.43","51.65",5214
"2000",36047019400,32500,"33.18","41.92","0.29",3070
"2000",36047019500,42587,"21.07","20.28","57.26",3821
"2000",36047019600,36092,"28.67","61.68","0.60",3849
"2000",36047019700,48885,"28.12","21.00","62.48",3577
"2000",36047019800,43527,"43.61","86.84","0.47",1710
"2000",36047019900,38717,"14.53","15.31","70.16",2946
"2000",36047020000,38936,"47.96","82.73","0.05",1940
"2000",36047020100,45189,"22.29","15.94","71.81",3632
"2000",36047020200,47422,"57.95","83.79","0.11",1758
"2000",36047020300,38942,"23.21","11.74","57.38",1192
"2000",36047020400,52321,"70.20","90.26","0.26",1960
"2000",36047020500,45256,"21.74","22.59","59.66",2444
"2000",36047020600,52679,"49.01","79.79","0.41",2192
"2000",36047020700,50137,"25.65","31.29","50.25",4659
"2000",36047020800,46544,"40.83","68.08","0.45",2657
"2000",36047021000,33333,"30.14","60.99","0.30",3307
"2000",36047021100,25908.06108,"19.31","8.09","46.31",1533
"2000",36047021200,29179,"25.23","41.95","0.47",3638
"2000",36047021300,28696,"1.98","2.05","89.44",4735
"2000",36047021400,32069,"28.16","59.08","0.44",1811
"2000",36047021500,39489,"14.97","17.50","65.80",5617
"2000",36047021600,25616,"32.82","82.64","0.28",3601
"2000",36047021700,30712,"4.73","3.83","75.90",3843
"2000",36047021800,30259,"30.23","83.54","0.26",3785
"2000",36047021900,26469,"15.86","1.39","89.84",3820
"2000",36047022000,24846,"22.71","78.19","0.58",4452
"2000",36047022100,21415,"15.15","1.86","86.07",3928
"2000",36047022200,25919,"19.40","82.69","1.44",4719
"2000",36047022400,34188,"23.92","54.14","0.95",4943
"2000",36047022600,22316,"25.53","25.51","3.14",2544
"2000",36047022700,31853,"15.30","2.61","87.87",3406
"2000",36047022800,23407,"24.27","47.66","3.91",3426
"2000",36047022900,31202,"21.84","2.00","89.09",3153
"2000",36047023000,22984,"20.86","69.28","0.74",4176
"2000",36047023100,35260,"19.25","7.64","79.24",2774
"2000",36047023200,21981,"26.21","81.10","0.45",6059
"2000",36047023300,23099,"10.89","1.70","75.55",4875
"2000",36047023400,17731,"17.36","97.24","0.02",4710
"2000",36047023500,21875,"11.31","5.53","27.70",1953
"2000",36047023600,16941,"14.50","93.58","0.10",5222
"2000",36047023800,23393,"22.07","91.88","0.27",4470
"2000",36047024000,27930,"22.81","93.14","0.30",4634
"2000",36047024100,10500,"12.41","2.56","63.49",1564
"2000",36047024200,29632,"34.85","87.22","0.21",2808
"2000",36047024300,23358,"21.17","0.48","85.28",3954
"2000",36047024400,28824,"40.87","78.85","0.78",3069
"2000",36047024500,24352,"17.29","1.04","89.45",3555
"2000",36047024600,41738,"47.17","64.62","0.07",2911
"2000",36047024700,17964,"9.67","1.06","84.72",2349
"2000",36047024800,35086,"34.01","58.70","0.33",2448
"2000",36047024900,28449,"17.58","0.94","93.25",4240
"2000",36047025000,43717,"46.15","39.56","0.20",1532
"2000",36047025100,21724,"8.73","0.40","83.83",3779
"2000",36047025200,29470,"22.32","60.29","0.41",4654
"2000",36047025300,27955,"19.46","0.71","83.35",2528
"2000",36047025400,34803,"35.66","48.86","0.38",3379
"2000",36047025500,11822,"0.53","0.65","59.13",5077
"2000",36047025600,40871,"44.24","56.09","0.10",2956
"2000",36047025700,32275,"29.29","1.58","34.55",2026
"2000",36047025800,31541,"24.09","66.20","0.39",4329
"2000",36047025901,18150,"10.62","2.07","44.67",1887
"2000",36047025902,13218,"0.67","0.61","59.47",3595
"2000",36047026000,31651,"39.21","59.02","0.17",3463
"2000",36047026100,15702,"14.13","1.35","65.53",4445
"2000",36047026200,38000,"46.64","58.33","0.08",2364
"2000",36047026300,25417,"13.88","0.21","87.05",1877
"2000",36047026400,30525,"26.66","58.76","0.34",4440
"2000",36047026500,24977,"17.20","0.40","89.97",3717
"2000",36047026600,36458,"31.84","62.40","0.59",3399
"2000",36047026700,32971,"21.84","0.26","93.71",4151
"2000",36047026800,32672,"25.73","76.25","0.47",4017
"2000",36047026900,26905,"20.08","1.21","90.96",2809
"2000",36047027000,28380,"26.86","81.34","0.43",2337
"2000",36047027100,27788.64022,"17.81","1.21","89.82",2810
"2000",36047027200,32356,"25.61","68.72","0.17",3449
"2000",36047027300,29883,"18.58","0.72","92.55",3061
"2000",36047027400,40691,"33.58","71.65","0.31",2885
"2000",36047027500,30241,"20.96","0.72","92.47",4171
"2000",36047027600,30496,"19.74","64.64","0.27",3331
"2000",36047027700,23561,"13.55","0.50","91.48",4001
"2000",36047027800,24730,"19.78","70.16","0.73",2758
"2000",36047027900,19551,"20.69","0.13","92.14",3791
"2000",36047028000,42500,"43.45","61.90","1.84",1685
"2000",36047028100,12194,"7.17","0.64","63.62",3579
"2000",36047028200,38382,"27.94","68.17","0.38",2890
"2000",36047028300,12830,"6.03","0.69","60.93",3624
"2000",36047028400,30727,"21.30","65.87","0.50",3826
"2000",36047028501,38438,"4.95","7.10","29.75",1422
"2000",36047028502,11859,"0.73","0.38","56.11",2921
"2000",36047028600,22981,"10.56","69.02","1.93",4984
"2000",36047028700,15714,"14.27","3.23","52.70",2755
"2000",36047028800,32171,"23.38","55.52","0.49",3503
"2000",36047028900,20461,"16.50","1.52","66.78",3432
"2000",36047029000,28634,"18.51","70.31","0.63",3802
"2000",36047029100,26155,"21.88","0.11","90.64",2777
"2000",36047029200,25655,"17.40","65.48","1.64",2442
"2000",36047029300,22500,"17.95","0.43","87.85",3277
"2000",36047029400,40227,"17.94","64.19","1.83",2351
"2000",36047029500,31765,"28.07","0.35","94.61",3745
"2000",36047029600,34824,"20.48","70.11","0.45",5343
"2000",36047029700,33333,"26.60","1.07","93.28",3349
"2000",36047029800,32385,"27.32","69.42","0.21",3355
"2000",36047029900,27733,"22.13","1.75","82.26",1657
"2000",36047030000,37750,"32.67","57.19","0.42",3576
"2000",36047030100,30636,"23.36","0.19","85.77",2650
"2000",36047030200,39881,"39.68","63.22","0.43",3711
"2000",36047030300,15020,"10.40","0.44","88.03",3409
"2000",36047030400,35724,"27.23","63.89","1.19",3966
"2000",36047030500,28331.01833,"10.46","2.53","77.12",4777
"2000",36047030600,35515,"39.44","66.63","0.73",1918
"2000",36047030700,10516,"7.80","0.21","88.73",3734
"2000",36047030800,32670,"40.53","71.08","0.30",1691
"2000",36047030900,13578,"18.03","0.25","81.86",1593
"2000",36047031100,25086,"15.45","0.53","92.42",2650
"2000",36047031300,22514,"13.70","0.77","91.95",4782
"2000",36047031400,32110.27525,"46.44","74.98","0.66",4507.80345
"2000",36047031500,26019,"7.67","0.56","90.78",5371
"2000",36047031701,27007,"10.95","0.63","92.95",3673
"2000",36047031702,30093,"15.46","1.56","88.15",3579
"2000",36047031900,33738,"17.63","17.40","74.57",3850
"2000",36047032100,28659,"9.07","1.39","81.84",5612
"2000",36047032300,29747,"15.19","0.74","83.76",3763
"2000",36047032500,28111,"3.16","0.66","91.25",6641
"2000",36047032600,12041,"9.37","8.89","46.76",7247
"2000",36047032700,33038,"15.46","2.46","87.98",3868
"2000",36047032800,24750,"48.20","7.84","44.28",3304
"2000",36047032900,27454,"11.19","12.07","72.88",5856
"2000",36047033000,20276,"8.17","12.54","60.27",5288
"2000",36047033100,26954,"16.22","47.41","43.47",4725
"2000",36047033300,35625,"31.21","53.24","39.35",4491
"2000",36047033500,36528,"42.64","35.99","56.31",3120
"2000",36047033600,33359,"37.09","75.62","8.22",5159
"2000",36047033700,30763,"20.80","29.91","61.20",4541
"2000",36047033900,37519,"20.07","0.51","91.41",4541
"2000",36047034000,16028,"1.02","37.99","36.24",2511
"2000",36047034100,30909,"11.08","1.44","90.97",2779
"2000",36047034200,10069,"2.00","14.58","53.98",7462
"2000",36047034300,16981,"12.11","0.85","89.12",5434
"2000",36047034500,32917,"28.54","0.59","89.64",2529
"2000",36047034700,16078,"7.62","0.35","88.92",3140
"2000",36047034800,23290.75369,"14.78","36.92","8.02",2029.196575
"2000",36047034900,27981,"9.23","1.88","87.40",5572
"2000",36047035000,25927.79912,"27.74","94.83","1.02",3584
"2000",36047035100,26124,"11.12","13.06","73.00",5052
"2000",36047035200,7863,"1.24","59.98","16.97",1267
"2000",36047035300,27188,"10.52","10.36","76.84",5558
"2000",36047035400,28678,"32.52","93.49","3.22",5622
"2000",36047035500,26992,"7.02","7.56","80.95",5433
"2000",36047035601,30492.99942,"25.07","93.24","3.14",2931.000065
"2000",36047035602,30493.00039,"25.07","93.24","3.14",5233.000179
"2000",36047035700,19712,"4.87","0.35","83.53",2295
"2000",36047035900,19333,"6.82","0.68","86.34",5257
"2000",36047036001,19539,"21.16","90.76","0.23",3475
"2000",36047036002,12351,"5.24","91.70","0.45",4230
"2000",36047036100,17212,"5.02","0.71","79.87",2533
"2000",36047036200,18854,"13.87","30.84","3.80",5084
"2000",36047036300,12212,"6.84","0.76","81.41",3664
"2000",36047036400,19693,"26.80","39.38","2.08",2641
"2000",36047036501,20948,"4.47","0.34","86.50",2349
"2000",36047036502,26771,"20.22","5.12","49.80",996
"2000",36047036600,30817,"18.12","43.67","2.45",4449
"2000",36047036700,20714,"23.09","1.89","45.52",1373
"2000",36047036900,21170,"16.04","0.94","72.54",4912
"2000",36047037000,39104,"50.70","74.37","0.76",4062
"2000",36047037100,23799,"24.04","0.58","88.40",3982
"2000",36047037300,20912,"16.79","0.57","84.38",4199
"2000",36047037401,37924.00005,"22.49","84.56","1.31",4383.999906
"2000",36047037402,37924.00211,"22.49","84.56","1.31",4826.99982
"2000",36047037500,20510,"17.72","1.24","79.19",2831
"2000",36047037700,34601,"27.80","0.73","93.28",3827
"2000",36047037900,31650,"24.24","1.70","90.45",2827
"2000",36047038100,16560,"14.29","0.27","88.82",4849
"2000",36047038200,15601,"6.14","8.94","39.65",6161
"2000",36047038300,35966,"30.63","0.90","94.22",3999
"2000",36047038500,23750,"19.13","0.50","89.61",3628
"2000",36047038600,26129,"44.19","58.87","2.81",3377
"2000",36047038700,22338,"20.63","0.75","83.05",3581
"2000",36047038800,37571,"32.55","84.78","0.63",3804
"2000",36047038900,25208,"10.48","1.88","6.95",2287
"2000",36047039000,38102,"53.35","89.69","0.05",2192
"2000",36047039100,13947,"8.77","3.41","15.61",1467
"2000",36047039200,31898,"29.39","87.67","0.47",2789
"2000",36047039300,23456,"19.36","1.75","31.18",2800
"2000",36047039400,27452,"35.82","87.29","0.63",2526
"2000",36047039500,20417,"21.85","4.07","34.27",3636
"2000",36047039600,33313,"40.12","91.72","0.39",2030
"2000",36047039700,21729,"17.93","0.65","66.05",3237
"2000",36047039800,31078,"41.73","60.10","0.67",2391
"2000",36047039900,16594,"17.41","1.16","59.54",3777
"2000",36047040000,30559,"34.59","62.62","1.42",2948
"2000",36047040100,21029,"18.15","1.05","59.04",3157
"2000",36047040200,39960,"39.89","55.62","0.74",2564
"2000",36047040300,26341,"23.96","1.07","68.70",2981
"2000",36047040400,39028,"39.09","68.04","0.19",2109
"2000",36047040500,33125,"18.46","1.42","59.78",1335
"2000",36047040600,31828,"39.59","65.46","0.23",3089
"2000",36047040800,33850,"38.43","62.17","0.24",2921
"2000",36047040900,24048,"13.65","1.06","28.06",3507
"2000",36047041000,40577,"49.59","78.33","0.63",1749
"2000",36047041100,17750,"18.90","1.30","59.89",2837
"2000",36047041200,35170,"33.85","64.88","0.81",2708
"2000",36047041300,22654,"24.78","0.86","55.40",3249
"2000",36047041401,37143,"35.22","84.39","1.80",1390
"2000",36047041402,36850,"27.95","92.18","0.00",1918
"2000",36047041500,25983,"26.88","0.55","56.29",3638
"2000",36047041600,41542,"36.29","89.45","0.36",2483
"2000",36047041700,16394,"8.30","1.60","31.97",3197
"2000",36047041800,27778,"28.99","79.82","0.20",2527
"2000",36047041900,22788,"15.54","1.43","22.21",3908
"2000",36047042000,44904,"43.57","84.97","1.15",2256
"2000",36047042100,19767,"16.26","1.72","19.45",3481
"2000",36047042200,35136,"32.74","82.47","0.87",3674
"2000",36047042300,20889,"11.63","2.77","6.83",2634
"2000",36047042400,34583,"28.35","60.62","0.65",3692
"2000",36047042500,17109,"7.06","2.04","4.51",2260
"2000",36047042600,30477,"29.33","60.16","0.34",3823
"2000",36047042700,19297,"5.96","1.89","5.50",5599
"2000",36047042800,31667,"31.32","73.16","0.49",3655
"2000",36047042900,16431,"2.49","3.24","4.24",5829
"2000",36047043000,27260,"18.00","68.00","0.49",3291
"2000",36047043100,20960,"4.68","4.83","3.66",5276
"2000",36047043200,28631,"21.14","54.09","0.62",3860
"2000",36047043300,15900,"3.87","1.55","14.80",3668
"2000",36047043400,29107,"27.00","64.89","0.62",3529
"2000",36047043500,22056,"20.98","1.00","25.57",4494
"2000",36047043600,28036,"17.20","69.23","0.45",4020
"2000",36047043700,24488,"16.39","1.07","28.55",5027
"2000",36047043800,33382,"24.50","85.98","0.71",2674
"2000",36047043900,28092,"21.35","1.83","15.14",3778
"2000",36047044000,30675,"36.59","86.61","0.07",2726
"2000",36047044100,22904,"9.23","7.98","4.23",5630
"2000",36047044200,26912,"34.03","89.49","0.51",2739
"2000",36047044300,27965,"9.30","9.98","2.28",5210
"2000",36047044400,30693,"29.61","85.72","0.44",3201
"2000",36047044500,30417,"14.80","6.49","4.39",4576
"2000",36047044600,38698,"34.97","64.38","0.93",1819
"2000",36047044700,23250,"5.28","7.33","4.67",1883
"2000",36047044800,42191.74792,"50.31","83.62","0.67",1521.670534
"2000",36047044900,18073.56742,"9.66","14.87","37.58",3100
"2000",36047045000,48213.99878,"46.18","91.09","1.71",1277.329436
"2000",36047045200,45644,"47.49","94.68","0.46",2817
"2000",36047045300,25000,"4.81","6.19","3.71",1616
"2000",36047045400,45735,"39.21","82.32","0.62",2110
"2000",36047045600,34076,"21.27","86.14","0.94",2330
"2000",36047045800,64032,"67.55","95.04","0.26",1513
"2000",36047046000,35082.93269,"32.22","57.03","6.35",3668
"2000",36047046201,25689,"26.52","72.33","2.17",2447
"2000",36047046202,45313,"54.74","83.29","0.54",1490
"2000",36047046400,35741,"45.10","87.78","0.28",2537
"2000",36047046800,38950,"55.06","90.12","0.10",982
"2000",36047047000,42663,"44.58","93.64","0.07",3020
"2000",36047047200,26953,"47.26","94.38","0.67",2969
"2000",36047047400,32606,"39.60","95.51","0.07",2983
"2000",36047047600,27917,"40.22","92.83","0.32",3794
"2000",36047047700,37863,"27.44","64.46","2.20",2276
"2000",36047047800,37071,"28.11","65.15","1.08",4916
"2000",36047048000,23475,"19.56","64.56","2.32",3442
"2000",36047048100,21625,"13.14","37.27","1.66",2772
"2000",36047048200,22265,"20.92","52.60","9.17",5310
"2000",36047048400,29861,"16.85","64.28","6.45",5244
"2000",36047048500,40397.26706,"20.04","13.08","7.32",1613
"2000",36047048600,30329,"23.37","22.37","5.29",3576
"2000",36047048800,37115,"30.87","52.49","8.97",4393
"2000",36047048900,12786,"0.70","0.67","44.00",4020
"2000",36047049000,27267,"13.96","57.44","14.29",6153
"2000",36047049100,24459.00115,"13.37","6.27","23.86",5448.705131
"2000",36047049200,30926,"22.84","34.58","27.41",3346
"2000",36047049300,18479,"2.17","4.17","15.12",7681
"2000",36047049400,30986,"15.54","51.79","18.01",5596
"2000",36047049500,28750,"17.87","39.13","2.13",2727
"2000",36047049600,38088,"27.96","40.29","2.02",4560
"2000",36047049700,35990,"21.19","80.75","0.45",2228
"2000",36047049800,35560,"25.78","47.28","2.92",4069
"2000",36047049900,32014,"17.48","84.11","0.12",1649
"2000",36047050000,39556,"36.97","59.95","11.68",3680
"2000",36047050100,35000,"19.91","72.00","0.53",2646
"2000",36047050202,49184,"45.20","73.63","6.88",2150
"2000",36047050300,36042,"19.51","50.82","1.39",2735
"2000",36047050400,41803,"18.66","47.32","17.32",4463
"2000",36047050500,22000,"6.18","10.00","15.53",4211
"2000",36047050600,26369,"9.22","5.01","57.27",6187
"2000",36047050700,18571,"5.29","4.67","6.46",728
"2000",36047050801,25435.00085,"2.92","1.86","72.36",4342.000206
"2000",36047050803,25435.00051,"2.92","1.86","72.36",2896.000058
"2000",36047050804,25434.99859,"2.92","1.86","72.36",6645.999943
"2000",36047050900,17118.44019,"11.56","47.62","0.49",1842.29483
"2000",36047051001,24270.99963,"2.24","1.33","79.51",3828.999958
"2000",36047051002,24271.00026,"2.24","1.33","79.51",5444.000042
"2000",36047051100,26568,"10.12","10.19","11.74",3730
"2000",36047051200,31393,"2.08","3.36","70.96",6871
"2000",36047051300,30000,"10.28","24.30","3.53",4362
"2000",36047051400,32103,"5.32","5.16","62.35",7692
"2000",36047051500,36107,"12.09","59.52","1.03",877
"2000",36047051601,25147.99916,"5.53","2.01","82.73",5586.999803
"2000",36047051602,25147.99937,"5.53","2.01","82.73",4167.999906
"2000",36047051700,48542,"12.45","71.73","1.25",1514
"2000",36047051800,40833,"21.03","16.86","57.21",3678
"2000",36047051900,34704,"10.95","60.01","1.94",3043
"2000",36047052000,34677,"19.69","19.25","33.05",4399
"2000",36047052300,22652,"4.24","7.99","2.64",5729
"2000",36047052500,12069,"1.36","51.68","4.69",3537
"2000",36047052600,34881,"12.71","34.84","27.38",4515
"2000",36047052700,22680,"3.51","4.58","2.35",7277
"2000",36047052800,48750,"47.03","52.49","11.26",2105
"2000",36047052900,17216,"13.84","76.55","0.40",4295
"2000",36047053000,30571,"22.58","59.60","5.84",3564
"2000",36047053100,22796,"13.47","68.94","0.70",2582
"2000",36047053200,41750,"44.53","60.97","6.89",2757
"2000",36047053300,12209,"18.10","88.07","0.29",7560
"2000",36047053400,23955,"22.60","60.19","9.69",4612
"2000",36047053500,16434,"12.44","79.94","0.06",4880
"2000",36047053700,16750,"20.32","92.26","0.46",1963
"2000",36047053800,28407,"9.24","84.15","0.96",4701
"2000",36047053900,16917,"12.62","57.01","4.41",3476.000014
"2000",36047054200,32083,"24.85","82.75","1.10",4469
"2000",36047054300,40357,"4.35","47.37","21.05",38
"2000",36047054400,42733,"38.33","80.65","0.97",3705
"2000",36047054500,13656.54663,"8.19","58.20","4.87",8256.999986
"2000",36047054600,35469,"12.40","86.90","1.51",4571
"2000",36047054700,15379,"11.15","63.32","5.86",3364
"2000",36047054800,50227,"53.00","93.21","0.58",2077
"2000",36047054900,29722,"9.09","34.21","4.03",1488
"2000",36047055000,29148,"21.28","82.64","2.04",3572
"2000",36047055100,27083,"9.69","22.40","3.45",4313
"2000",36047055200,33870,"20.18","75.49","1.78",3489
"2000",36047055300,34679,"15.67","56.10","1.82",2583
"2000",36047055400,28291,"12.83","71.78","1.00",4284
"2000",36047055500,50203.35049,"10.16","76.90","2.15",874.9999998
"2000",36047055600,37828,"34.35","82.71","0.95",3806
"2000",36047055700,40319.81989,"11.62","76.10","1.03",1168.000001
"2000",36047055800,24750,"34.32","73.23","1.30",2533
"2000",36047056000,40913,"27.81","90.39","0.98",3571
"2000",36047056100,39022.2396,"20.56","77.15","1.21",3728
"2000",36047056200,51300,"89.55","90.50","0.06",1673
"2000",36047056300,32066.71958,"11.41","40.27","5.34",4439.999998
"2000",36047056400,46359,"57.66","84.73","2.83",2442
"2000",36047056500,32639.66218,"14.74","64.41","1.66",3563
"2000",36047056600,42036,"36.92","79.43","2.41",2577
"2000",36047056800,48125,"67.35","76.99","0.82",1343
"2000",36047056900,40143,"21.94","78.91","0.60",1664
"2000",36047057000,38750,"77.93","75.43","2.16",3292
"2000",36047057100,35282,"19.41","91.42","0.16",5083
"2000",36047057200,15361,"0.68","23.74","46.87",5633
"2000",36047057300,35588,"24.46","87.41","0.61",2787
"2000",36047057400,58519,"63.12","60.13","0.42",2626
"2000",36047057500,30056,"13.11","64.54","1.18",5006
"2000",36047057600,45354,"46.67","61.46","0.88",2836
"2000",36047057800,37262,"33.21","61.58","0.84",2988
"2000",36047057900,23445,"9.35","35.39","2.94",1362
"2000",36047058000,29471,"23.08","54.40","1.11",3149
"2000",36047058200,24738,"24.31","62.35","1.37",2999
"2000",36047058400,37992,"31.06","78.74","0.99",3528
"2000",36047058600,44177,"49.94","33.22","5.93",2327
"2000",36047058800,38866,"32.55","73.39","1.50",3473
"2000",36047058900,41552,"29.78","91.54","0.45",1774
"2000",36047059000,46188,"46.93","44.46","10.06",1878
"2000",36047059100,33047,"19.30","83.17","0.61",4277
"2000",36047059200,39375,"27.04","64.64","1.30",3987
"2000",36047059300,35208,"19.61","64.95","1.73",2488
"2000",36047059401,35065,"36.54","67.14","0.34",7875
"2000",36047059402,47923,"59.75","82.96","0.41",4614
"2000",36047059600,35000,"50.42","89.02","1.73",2249
"2000",36047059800,43017,"44.56","78.58","7.76",3310
"2000",36047060000,42582,"40.33","79.69","1.55",6116
"2000",36047060600,29405,"33.62","74.19","1.86",2472
"2000",36047060800,42792,"32.36","70.55","8.46",3725
"2000",36047061002,27361,"27.01","95.30","0.33",2747
"2000",36047061003,19490,"12.44","72.41","1.18",1974.000019
"2000",36047061004,19489.99996,"12.44","72.41","1.18",6582.000109
"2000",36047061200,69013,"59.72","95.24","0.42",1177
"2000",36047061600,70119,"65.46","96.71","0.20",1521
"2000",36047062000,72413.58307,"66.06","96.08","0.17",1759
"2000",36047062200,41130,"32.58","88.15","2.94",3064
"2000",36047062600,41733,"50.56","68.82","7.39",2720
"2000",36047062800,59294,"77.93","93.54","0.38",5509
"2000",36047063200,45645,"69.69","88.16","0.58",1368
"2000",36047063600,76854,"86.58","85.50","0.47",1283
"2000",36047063800,53603,"64.47","85.87","0.40",1507
"2000",36047064000,64297,"83.92","87.90","0.27",1488
"2000",36047064200,38182,"31.75","83.07","0.82",2693
"2000",36047064400,49653,"53.38","83.60","2.09",2299
"2000",36047064600,59620,"72.66","75.68","6.59",2064
"2000",36047064800,61902,"61.92","62.77","15.96",1974
"2000",36047065000,50500,"65.76","46.67","31.58",1425
"2000",36047065200,63958,"80.41","84.23","1.45",1173
"2000",36047065400,67438,"86.64","91.19","0.56",1611
"2000",36047065600,60098,"93.28","91.46","0.66",1826
"2000",36047065800,63250,"71.72","85.99","0.65",1849
"2000",36047066000,65833,"78.11","90.73","0.12",1662
"2000",36047066200,48419,"67.38","80.01","0.95",1366
"2000",36047066600,NA,NA,"0.00","100.00",1
"2000",36047067000,50901,"53.69","62.48","22.29",2364
"2000",36047067200,39875,"59.32","27.14","54.59",1319
"2000",36047067400,51146,"68.84","38.13","46.79",2009
"2000",36047067600,55119,"69.76","23.30","60.70",1738
"2000",36047067800,50536,"51.49","30.41","60.37",2637
"2000",36047068000,59167,"70.74","40.51","46.01",1780
"2000",36047068200,51852,"67.65","56.17","28.60",2238
"2000",36047068600,43393,"59.41","81.57","4.27",1546
"2000",36047068800,52391,"79.47","67.74","17.83",1559
"2000",36047069000,56786,"73.08","51.04","35.14",1773
"2000",36047069200,51914,"62.88","39.35","49.00",2353
"2000",36047069601,48491.99916,"52.60","86.31","4.02",3343.999956
"2000",36047069602,48492.00061,"52.60","86.31","4.02",4583.000044
"2000",36047069800,74352.18557,"78.03","90.66","1.99",1294.259549
"2000",36047070000,53229,"57.98","93.03","1.44",1736
"2000",36047070201,67986,"74.47","94.48","0.40",6502
"2000",36047070202,53750.0014,"52.24","95.51","1.12",114.7404505
"2000",36047070600,68348,"70.66","95.31","0.24",2876
"2000",36047072000,34712,"36.40","29.28","60.13",1643
"2000",36047072200,46389,"58.12","6.69","87.70",2853
"2000",36047072400,47861,"58.53","3.73","89.72",1984
"2000",36047072600,65143.23887,"76.24","5.79","85.89",2546.577752
"2000",36047072800,45775,"47.73","12.97","80.01",3777
"2000",36047073000,50598,"69.76","12.51","80.36",2327
"2000",36047073200,62598.39746,"63.07","10.12","78.41",2363.974803
"2000",36047073400,55735,"65.56","4.90","83.28",2165
"2000",36047073600,45944.00171,"29.79","12.19","66.84",3337.025252
"2000",36047073800,37833,"36.62","32.67","49.94",3306
"2000",36047074000,38208,"29.36","7.81","71.54",3623
"2000",36047074200,50085,"43.63","27.18","60.51",3348
"2000",36047074400,66563,"78.50","86.21","7.19",2349
"2000",36047074600,48466,"52.07","62.77","22.72",1985
"2000",36047074800,57500,"50.07","69.63","20.30",2094
"2000",36047075000,47976,"43.12","82.05","8.83",3148
"2000",36047075200,65227,"85.38","98.25","0.63",1260
"2000",36047075400,92663,"75.11","99.06","0.06",1600
"2000",36047075600,54236,"59.65","84.95","3.70",1974
"2000",36047075800,50662,"57.29","93.55","0.80",1877
"2000",36047076000,31888,"27.94","86.80","2.07",2993
"2000",36047076200,30275,"18.01","59.49","12.93",4671
"2000",36047076400,30328,"14.29","25.00","56.04",4192
"2000",36047076600,38796,"15.18","6.92","78.41",2297
"2000",36047076800,35341.17876,"28.03","78.59","1.67",3601
"2000",36047077000,41775,"23.37","6.73","80.22",3063
"2000",36047077200,47730,"33.42","32.00","53.05",3325
"2000",36047077400,34583,"8.87","24.96","48.32",3121
"2000",36047077600,41168.7983,"43.14","11.90","76.57",4123.381215
"2000",36047078000,60212.21329,"69.93","4.91","89.37",2548.831406
"2000",36047078200,30678,"27.27","1.48","91.25",4320
"2000",36047078400,51972,"56.19","5.22","86.75",2740
"2000",36047078600,33821.99967,"21.46","5.39","79.68",4463.20958
"2000",36047078800,26353,"16.81","0.95","90.91",3775
"2000",36047079000,32310,"19.05","0.47","91.57",5908
"2000",36047079200,24878,"21.07","1.42","90.25",3815
"2000",36047079400,32014,"26.78","0.93","90.32",1932
"2000",36047079601,29878.99966,"6.58","1.72","85.43",5194.999976
"2000",36047079602,29879.00034,"6.58","1.72","85.43",5189.000024
"2000",36047079801,29746.99958,"10.97","3.15","84.25",3572.629491
"2000",36047079802,29747.00001,"10.97","3.15","84.25",5518.37078
"2000",36047080000,42225,"34.86","6.24","86.02",3927
"2000",36047080200,31919,"20.41","1.47","90.35",4817
"2000",36047080400,26287,"18.68","1.63","88.40",3380
"2000",36047080600,34831,"23.25","1.52","90.07",2770
"2000",36047081000,32784,"22.36","1.80","88.75",2444
"2000",36047081400,45179,"37.81","0.88","93.15",3080
"2000",36047081600,39333,"27.80","1.59","87.45",3011
"2000",36047081800,30144,"12.99","3.16","82.22",5253
"2000",36047082000,28015,"5.20","0.70","89.63",5392
"2000",36047082200,29091,"5.37","1.34","87.95",7463
"2000",36047082400,31193,"19.39","0.56","90.69",4448
"2000",36047082600,36866,"22.75","0.83","89.16",6051
"2000",36047082800,25946,"17.48","1.33","86.93",3985
"2000",36047083000,27623,"14.66","0.73","91.19",6563
"2000",36047083200,49231,"59.06","2.42","92.04",2563
"2000",36047083400,58990,"72.28","2.53","91.09",2132
"2000",36047083600,45292,"54.01","2.93","90.30",2186
"2000",36047083800,57623,"69.32","4.48","89.61",2521
"2000",36047084000,50125,"60.10","3.03","90.05",2512
"2000",36047084600,44569,"53.72","1.52","90.11",2164
"2000",36047084800,47115,"57.68","1.12","93.08",1792
"2000",36047085000,63807,"74.41","2.09","92.33",1435
"2000",36047085400,50817,"54.86","2.62","89.68",2210
"2000",36047085600,33796,"21.54","0.80","91.28",3898
"2000",36047085800,32972,"41.70","1.47","93.78",2443
"2000",36047086000,43548,"32.07","0.49","93.12",3665
"2000",36047086200,30291,"24.67","0.77","95.32",3395
"2000",36047086400,40094,"47.48","0.42","94.99",2134
"2000",36047086600,38646,"31.50","0.56","93.97",3215
