year,TRTID10,hinc,prent,powner,pwht,pblk,pop,punemp,mrent,pcol,phs,str30old,hh10old,fhh,pov,pfb,pfb10,p18und,p60up
1970,36061015802,6990.565911,0.9935251798561151,0.006474820143884892,0.8305725079918629,0.11827956989247312,3441,0.055449330783938815,77.14953498,0.17611159546643418,0.43911653589072946,936,984,109,641,864,328,767,721
1970,36061015900,8279.904342,0.9666196520921486,0.03338034790785143,0.9574145925996064,0.022617582788773304,10567.0001180954,0.05754631035529912,151.6747325,0.2821992965528117,0.41610674277086285,5181,4242,45,861,1945,463,941,3154
1970,36061016001,14480.76941,0.741999015263417,0.25800098473658295,0.9764848976282196,0.010743969107058438,4933.00003675371,0.04579256360078278,195.0996807,0.3533346821434501,0.2140685165481832,1833,1055,64,222,946,249,1142,1067
1970,36061016002,6801.075372,0.8736303871439006,0.12636961285609935,0.8990429144797775,0.07255325555644981,3239.00007239729,0.06178643384822028,85.11111256,0.2022229037849984,0.38129051324347024,1181,720,82,447,668,218,728,803
1970,36061016100,6932.566082,0.927461139896373,0.07253886010362694,0.9153153153153151,0.059073359513489895,7769.99994210899,0.06509374341689488,135.0547425,0.2359073376649825,0.391891894811714,4388,3384,118,883,1649,659,966,1625
1970,36061016200,4468.890307,0.9854385601253738,0.01456145033628406,0.48512304767070463,0.49271057658243683,7268.03088974987,0.054755476277424116,80.26115388,0.0044290060964652595,0.4252404513523422,638.9534149,1328.69989,387.2184639,2987.836731,385.5245972,80.906268119999993,3329.37213134766,704.362754821777
1970,36061016300,6464.673931,0.9698085419734904,0.030191458026509573,0.918864550737595,0.05710773367811933,8947.99998333305,0.061126108754338604,130,0.22574877109550107,0.46837282161447774,5168,4044,140,1284,2586,1136,1008,2430
1970,36061016400,4037.558594,0.9864191942055228,0.013580805794477138,0.5751308566321963,0.39218689645674426,7833.0001021307,0.052200614124872056,79.33846518,0.006383250267850655,0.4069960370781578,867,1299,522,2947,465,185,3646,569
1970,36061016500,7683.711752,0.9229074889867841,0.07709251101321586,0.8436774941995352,0.1355858501923113,6895.99983091024,0.06839139344262295,134.8840804,0.2228828360915321,0.40936775945764153,3216,2563,87,794,1549,660,1038,1416
1970,36061016600,4939.394193,0.9845111326234269,0.015488867376573089,0.6649282920469356,0.2832464156575219,9203.99996571243,0.06228373702422145,60.4248351,0.01694915260551339,0.5043459384281613,2226,2105,360,2602,1174,750,3208,1174
1970,36061016700,8500,0.951304347826087,0.04869565217391304,0.8969552088575736,0.06190236583614562,7947.99994078279,0.05135074793480688,142.7343791,0.2460996495437009,0.39292904167943654,3685,2805,160,708,2177,1008,1278,1782
1970,36061016800,5549.504843,0.9709833422890919,0.029016657710908115,0.5954231433506042,0.37032239631335245,6947.99997411668,0.03494837172359015,85.11573914,0.04404145094126928,0.40932642639532624,550,1128,285,1697,354,20,2653,766
1970,36061016900,7277.211038,0.9849557522123894,0.01504424778761062,0.8135650603769328,0.15190159265721717,8860.99991747551,0.03425076452599388,135.4849787,0.20426588611408847,0.41327164361866964,4200,3333,180,1125,1896,815,1588,1706
1970,36061017000,6102.458967,0.6436412315930389,0.3563587684069612,0.5928861788617892,0.325609757310552,9839.99996334314,0.056580565805658053,59.32670809,0.032621951341038444,0.5192073190073689,1821,3138,418,2060,1001,252,2906,1462
1970,36061017100,7732.876698,0.945149406467458,0.05485059353254196,0.8813473084359419,0.09738475700928116,9826.99992678314,0.04611509397403604,141.2989931,0.2174620958504011,0.38516332840138895,4615,3385,206,1157,1990,438,1701,2068
1970,36061017200,4256.509514,0.9864369501466276,0.013563049853372434,0.675433624535317,0.2792200399879691,8821.00009765103,0.08115489660554039,66.25957039,0.016438045391090346,0.4540301502849437,1945,2277,445,3183,586,235,3631,813
1970,36061017300,7480.769143,0.9265285996055227,0.07347140039447732,0.850864197530864,0.12716049169546667,8100.00013578683,0.052690582959641255,137.2290198,0.23271604548150937,0.3622222161499992,3625,3047,223,996,1621,583,1591,1334
1970,36061017401,5194.029897,0.8796791443850267,0.12032085561497326,0.5995122866253986,0.34721440630275746,5331,0.052930056710775046,69.35361655,0.03901706996811105,0.4545113487150628,701,1093,302,1371,447,0,2142,876
1970,36061017402,5164.893608,0.9974293059125964,0.002570694087403599,0.5410534469403561,0.4113090716482383,2581.99994409131,0.05471956224350205,62.27810889,0.005034856809253388,0.4500387394117259,835,551,115,1219,108,79,1112,197
1970,36061017500,8701.834829,0.9191090269636577,0.08089097303634232,0.9053597295992262,0.0766779330798762,10355.0000385754,0.0414498474789162,149.1575122,0.2672139053299968,0.39913085317270575,4744,3437,107,882,2681,707,1589,2731
1970,36061017700,8626.865432,0.8556395035078251,0.14436049649217486,0.8349559042492264,0.1385866460613219,8730.99995121174,0.029318348399706817,133.0110474,0.22024968626109256,0.36399038114287685,2329,2857,210,1059,2661,609,2208,1759
1970,36061017800,4527.439309,0.9472985097120573,0.052701505634966415,0.7485389111042756,0.21008920356416994,5725.96884080721,0.05701754504843755,60.07873759,0.011842510299172465,0.48923408228066523,1859.046509,1333.300049,355.7815247,2072.163086,483.4753723,73.09372711,2105.62768554688,703.63720703125
1970,36061017900,7146.090111,0.9504273504273504,0.04957264957264957,0.8736036408771204,0.09102192800992967,9668,0.0630665380906461,134.267831,0.21814232519652463,0.40308233347124534,4266,3294,185,1080,2366,941,1726,2041
1970,36061018000,4217.488584,0.9920353982300885,0.007964601769911504,0.6352103678014044,0.34671899533109846,10956.9999081595,0.09704104358892778,70.35447796,0.011590763992379443,0.4399927024193803,1604,2115,628,3880,485,74,4635,1047
1970,36061018100,9488.950016,0.8360741320803967,0.16392586791960323,0.7966043363542503,0.15980268619570825,8716.99990257993,0.03354527515895637,152.7932895,0.23482849866662944,0.33715728264837513,2237,2927,185,780,2030,702,1918,1558
1970,36061018200,4717.70297,0.9901857693655801,0.00981423063441991,0.50702095484986,0.44523655590302497,9257.99992240034,0.06080347448425624,73.46638274,0.0023763231998705846,0.4670555234654731,1436,1854,502,3137,320,112,3741,730
1970,36061018300,6418.141728,0.9942668136714443,0.005733186328555678,0.7905840286054835,0.16674612478793777,8390.00007813796,0.05484014209591474,109.8396748,0.1815256240543454,0.5020262170170078,3963,3125,135,1365,1571,418,1079,1944
1970,36061018400,5002.645466,0.9911314984709481,0.008868501529051987,0.24945770065075903,0.7138545800987345,10602.999842003,0.05038629492777964,71.37232914,0.006979156946400627,0.46411393693564174,1771,2479,655,3309,637,228,4449,1116
1970,36061018500,11792.45339,0.9977426636568849,0.002257336343115124,0.7534633145202659,0.2029245736821911,3898.00005808473,0.02635486265775798,197.403634,0.44638275373832176,0.2493586417434763,80,2071,34,114,722,198,469,592
1970,36061018600,4555.743269,0.9947916666666666,0.005208333333333333,0.1667610419026044,0.8118629792551187,7063.9998947382,0.09479117785077429,75.82126071,0.005237825672613669,0.4418176736277638,790,1184,381,2315,277,72,2884,675
1970,36061018700,6052.083499,0.9802792321116929,0.019720767888307154,0.7895328719723209,0.15527681834435064,11559.9998708069,0.05823031880286272,126.0776994,0.20086505414795666,0.4301038110351596,5377,3998,231,1465,3583,1073,1901,2402
1970,36061018800,4139.593667,0.9680127948820472,0.03198720511795282,0.8301564348626256,0.12961745688054357,7607.00004250743,0.07188644688644688,60.26436648,0.013408702435918301,0.4616800289700497,2341,1859,453,2898,959,442,2893,728
1970,36061018900,6037.688525,0.9900687547746372,0.009931245225362872,0.5852318831533629,0.37762936990375495,16020.9996419027,0.0564755098483528,90.72770182,0.056987704912748474,0.4587104527971397,2522,3656,660,3532,1895,692,5551,2347
1970,36061019000,3399.082434,0.9878603945371776,0.012139605462822459,0.06038945033275817,0.9307370220524714,4056.99989420548,0.07180851063829788,58.84169787,0.004929751176125379,0.5075178835821077,1235,795,283,1658,279,0,1505,571
1970,36061019100,6911.214775,0.9898686679174484,0.010131332082551596,0.7600395292426549,0.1780612716527759,11130.9999170676,0.0652903658945955,133.1166367,0.20061090797207295,0.39834696191140684,4798,3826,277,1458,2559,1380,2281,1985
1970,36061019200,4787.671346,0.9778546712802768,0.022145328719723183,0.5784243295019154,0.3910440556577653,8352.0001205653,0.060326472675656495,79.89865313,0.015205938477812674,0.5745929035828584,378,931,311,1566,281,23,2513,1731
1970,36061019300,5345.505983,0.9932781799379524,0.00672182006204757,0.5506994605467656,0.4132760362456922,10936.9999796283,0.06870229007633588,77.64347996,0.026881228906246352,0.5063545771523548,3656,2936,496,2598,2894,1946,3401,1277
1970,36061019400,4455.696504,0.9869517941283074,0.013048205871692642,0.5564009262322197,0.4085345736363107,9068.9998817537,0.07883986928104575,72.57452144,0.005513287093607432,0.4341162257506492,1617,1965,522,2963,505,200,4084,755
1970,36061019500,5872.053872,0.9932381667918858,0.0067618332081141996,0.8614983565680608,0.067777400987294,8822.99986852705,0.04983461962513782,113.6046552,0.19619177442977576,0.3953303923807382,3804,2623,192,1381,2776,1034,1622,1784
1970,36061019600,4298.449949,0.9841463414634146,0.015853658536585366,0.44365781710914376,0.5268436633370497,5084.99994672253,0.1341090018371096,66.49788472,0.0100294986301566,0.47118977878147483,1358,1203,263,1683,144,62,1965,474
1970,36061019701,6142.857143,0.9897959183673469,0.01020408163265306,0.022807017543859585,0.9701754422106756,569.999997876585,0.051094890510948905,83.47826393,0,0.7105263184363899,184,62,17,139,0,0,132,114
1970,36061019702,4442.478132,0.990228013029316,0.009771986970684038,0.01246803069053707,0.9846547277896752,3128.00001165271,0.10878010878010878,65.11406507,0.012148337550651837,0.5575447549562317,1175,689,187,590,252,85,932,458
1970,36061019800,4103.773234,0.9833091436865021,0.016690856313497822,0.10920010920010918,0.8850668755876328,3663.0000392315,0.0846055979643766,76.75,0.010647010532978925,0.5883155820146048,1196,1044,174,894,401,181,1017,551
1970,36061019900,2685.802479,0.9774567739111403,0.022543226088859707,0.8467594894745547,0.06555610856070022,12065.9999101013,0.03834281072298944,124.0969968,0.20951433936972208,0.2474722378789518,4280,3261,113,1472,2396,948,1255,2041
1970,36061020000,4912.946216,0.9695538057742782,0.030446194225721784,0.013664249860568887,0.9810373876410048,3585.9999265261,0.04324956165984804,69.50354883,0.030395985006500717,0.6650864609220569,1797,1410,125,508,282,24,601,574
1970,36061020101,5230.769022,0.9107142857142857,0.08928571428571429,0.8431018935978359,0.08926961226330027,1109,0.009188361408882083,110.4545474,0.2939585211902615,0.2146077547339946,385,286,14,261,234,108,155,182
1970,36061020102,4385.6382,0.9858772406300923,0.014122759369907659,0.010354110581901017,0.9859184022629508,4829.00003597885,0.09613478691774034,71.21574983,0.011803685975422851,0.5558086518953498,1679,939,271,1248,371,155,1381,792
1970,36061020300,6596.153924,0.9666011787819253,0.03339882121807466,0.786217697729051,0.1487862165891855,1277.00000951439,0.0350076103500761,94.8387084,0.35395457841216765,0.21064995927626792,526,391,18,272,111,67,350,140
1970,36061020500,3841.176645,0.9864029666254636,0.013597033374536464,0.8969072164948445,0.046282077838180495,4559.00015417923,0.0312063344201211,150.8080847,0.34239963746634955,0.14762008713315392,1505,886,11,364,641,261,651,806
1970,36061020600,3738.738863,0.9683877766069547,0.03161222339304531,0.023733841915660223,0.9686374195744231,4719.00001757964,0.07863849765258216,64.08283885,0.010171646497390573,0.5655859271153216,1816,1153,280,1662,234,131,1435,743
1970,36061020701,7204.225513,0.9811188811188811,0.01888111888111888,0.7739340305711991,0.13676589203523426,2485.99994443357,0.037257824143070044,120.1880903,0.3845535081931881,0.22325020611633828,1252,972,49,312,577,275,273,484
1970,36061020800,3845.238177,0.9716981132075472,0.02830188679245283,0.008346300749752445,0.9882585947809054,7068.99999341648,0.062146892655367235,64.11032312,0.007921912583414072,0.5906068756384598,2722,1674,373,2160,322,107,1935,1235
1970,36061020901,5654.838794,0.9944598337950139,0.00554016620498615,0.21480787253983094,0.7574507983896313,5334.99998757849,0.04557935200439319,75.5351149,0.015557638274273545,0.495970010526841,849,945,326,1143,331,105,1971,580
1970,36061021000,8059.111022,0.8357299165992603,0.16427008457715786,0.03624680012513849,0.9510245712099695,8921.37331994636,0.05186543626925258,109.777894,0.05887502834632617,0.4667613369221766,202.0765837,2037.051926,361.9350991,1573.631361,382.5106449,29.61266994,2686.96781158447,1029.00493431091
1970,36061021100,6480.951986,0.7943092962641182,0.20569070373588183,0.6112430049177542,0.3176191189045702,11794.0003514886,0.03266575928446432,89.49139493,0.1705104239501043,0.3749363971692497,2186,2825,377,2122,1934,686,3197,1949
1970,36061021200,6485.981651,0.9953177257525083,0.0046822742474916385,0.014565186348707748,0.9824360951549338,7003.00002608821,0.038882138517618466,124.2236013,0.07311152336036716,0.6153077229684025,1353,2031,273,1655,135,66,1304,1441
1970,36061021303,4835.221939,0.9944022100702719,0.005597786688021057,0.07936819124826607,0.9058445691172357,5880.93417115137,0.049236944687978436,66.86185905,0.03536233136567908,0.6135658221954827,2171.625427,1211.72052,252.9571114,1315.758392,410.9056396,124.9513931,1232.77340698242,1160.80770874023
1970,36061021400,7103.174755,0.9899721387873762,0.010027855694838056,0.0028918449971081536,0.9927703567989528,3329.6269464561,0.016049934070197436,145.8718036,0.07981491938094028,0.6321573494112613,27.92341805,1401.948242,102.0649109,431.3686829,324.4893799,223.3873444,466.0322265625,466.9951171875
1970,36061021500,3350.718216,0.9883527454242929,0.011647254575707155,0.012115258699785986,0.98461034200991,3054.00001574403,0.0425531914893617,61.91342132,0.008840864394502018,0.584479368303189,1245,530,167,1156,61,23,897,476
1970,36061021600,4334.355922,0.9874023683547493,0.012597631645250693,0.01801037246581803,0.97378595807239,10604.9999123445,0.07198354661791591,75.24956143,0.010749646482061824,0.5957567234532158,3742,2142,436,3137,553,227,2856,1909
1970,36061021800,4172.364828,0.9882911392405064,0.01170886075949367,0.005906406179009539,0.9864834000915886,8804.00014758855,0.07862248213125406,71.73960835,0.010790549569222903,0.5721262966334291,2902,1949,590,2861,454,225,2777,1537
1970,36061021900,6148.648292,0.9960063093056427,0.003993610127959207,0.4764520275797597,0.48778777343022844,7726.2134204463,0.03609625698927289,78.41032358,0.005843169247762275,0.4762183048507433,1089.814087,1765.191895,249.2035675,1259.561523,616.6885376,426.1742249,3002.1806640625,799.07666015625
1970,36061022000,3914.285714,0.9813780260707635,0.0186219739292365,0.0039340293539113355,0.9930397931795576,6609.0000069245,0.05373018940858137,67.70370612,0.009078529268745004,0.6165834461689315,2642,1659,395,2421,203,104,1749,1118
1970,36061022102,4146.551683,0.9557458957887224,0.04425410421127766,0.0045139933794763765,0.9894673487812218,3323,0.051600261267145654,68.39920766,0.01504664459825459,0.5910321998194402,1244,748,165,889,247,132,738,632
1970,36061022200,3764.248794,0.9847467968273338,0.01525320317266626,0.00944788898730439,0.9846471726009256,3387.00002681231,0.04361370716510903,67.07253911,0.02480070839534565,0.5955122480168117,1660,1166,174,1040,476,303,797,535
1970,36061022301,5113.138732,0.9884199013967497,0.011580127046398181,0.7474332648870636,0.20447422556267636,8112.49982522696,0.07702282328238681,81.74386284,0.019777369757356063,0.509456386198982,2177.828857,1575.506592,291.0785522,1764.006226,2729.299805,1913.05249,2641.62573242188,921.45654296875
1970,36061022302,5499.447084,0.9916382414181152,0.008361747660896297,0.6332299285165276,0.32387493862898487,1971.28699557483,0.06149763419301563,80.32346869,0.013904888218474274,0.4954484165382532,423.3571701,411.3015594,67.71788025,383.4323273,450.0116882,314.7733841,694.193817138672,215.466842651367
1970,36061022400,4496.598491,0.9863180297962907,0.013681970203709334,0.03657612812466185,0.9588788877763463,9241.00020655245,0.05316846986089645,75.87786105,0.007033870635984936,0.5109836483557056,1645,1711,462,2371,93,0,3253,1045
1970,36061022500,6445.686812,0.9140143737166324,0.08598562628336756,0.5115541458994092,0.4220208396286931,11035.0000822172,0.04529897322327361,88.14705315,0.051653828341927215,0.5199818719754007,3273,2609,310,1639,2793,1776,2961,1584
1970,36061022600,4235.177825,0.9669363348575448,0.03306366514245515,0.005372842722240316,0.9918593476835476,6141.99988559633,0.0351859256297481,66.38763528,0.011396939320067027,0.6245522747396731,2621,1725,355,1750,333,168,1526,994
1970,36061022700,4636.989434,0.9538767395626243,0.046123260437375746,0.03717663183187389,0.9549426018350818,5837.00003464986,0.04680696661828737,79.21665929,0.033578893067756736,0.6743189954831148,2179,1443,232,1248,412,68,973,1520
1970,36061022800,4195.488685,0.9355155482815057,0.06448445171849428,0.0024896265560165973,0.9951590594744122,7230,0.04456916474083856,66.30362688,0.01590594744121715,0.5892116182572614,2731,1871,364,2572,261,141,1796,1545
1970,36061022900,5316.498501,0.9857605177993527,0.01423948220064725,0.28013887226146333,0.6772417032581212,8353.00007779337,0.05112863747620343,81.01781537,0.03938704620327415,0.5430384242493967,2725,1697,324,1863,1734,780,2278,1377
1970,36061023000,4125,0.9758515505846467,0.02414844941535333,0.032600596125186176,0.9630216077442317,10736.0000199974,0.06032306915699142,73.99159937,0.014623695948916179,0.584854693396463,3221,2199,571,2682,754,202,3073,2097
1970,36061023100,4852.830357,0.9696253594161739,0.030374619557958917,0.012395413696932141,0.9793926616176273,6323.00389412045,0.04789271750402706,83.65789727,0.03331267431226217,0.6580415551964135,2510.979004,1432.325928,322.3223267,1538.133911,570.1871948,249.824295,1094.32836914063,1512.66162109375
1970,36061023200,4277.641134,0.9930394431554525,0.0069605568445475635,0.04692387904066718,0.9488182169513736,11507.9999571294,0.08454545454545455,63.01009054,0.006343413301350881,0.5695168599596394,3506,2608,718,3897,525,118,3769,2013
1970,36061023300,5178.594479,0.9756010566384136,0.024398943126544188,0.1400908555642439,0.8466671519281209,6419.46969812114,0.06536369714817006,84.94497182,0.026134940951447107,0.5954552845881923,2393.354969,1595.081049,243.1855424,1191.094307,894.5679827,560.742474,1469.41628102958,1097.4392375797
1970,36061023400,4697.580357,0.9938556067588326,0.006144393241167435,0.007046764894298534,0.9892696952256381,6244.00002326071,0.06091772151898734,66.41593412,0.026585522002178393,0.5635810356967818,2517,1355,392,1532,562,277,1773,1176
1970,36061023501,4772.275913,0.9820033545160775,0.017996646253299043,0.04958314839800318,0.9398772275471995,5699.99614077806,0.05892025044273829,80.26094257,0.02743226929249395,0.6189830232969936,1960.020901,1259.674038,198.6776733,1166.8661,441.8127832,149.175704,1247.67161369324,1501.3383808136
1970,36061023502,4322.222222,0.9913461538461539,0.008653846153846154,0.008986928104575173,0.9844771388528579,2447.99996352196,0.043478260869565216,65.47520611,0.004901960857358629,0.6168300745509608,986,582,140,723,89,0,673,501
1970,36061023600,7123.214404,0.5841035120147874,0.41589648798521256,0.017018594390167053,0.9774136047883506,9518.99989361688,0.03418803418803419,69.30555634,0.035928144114103173,0.5544700135503993,1664,2728,440,1861,222,0,2416,1439
1970,36061023700,5749.141837,0.9838613107766297,0.016138655272958387,0.23987773851485866,0.7270871378638699,7129.30161282702,0.05243242484296724,82.72759888,0.025351792856513747,0.5745759715972603,2656.836117,1656.824261,277.3932853,1425.946186,1536.776878,875.6642971,1735.26190567017,1038.69301223755
1970,36061023801,500.0000143,NA,NA,0.6236236236236258,0.3473473389208104,145.761989633756,NA,NA,0.04804804844937497,0.903903941837302,NA,NA,0,0.583631575,8.608566284,0,1.75089478492737,90.9006195068359
1970,36061023802,499.9999888,NA,NA,0.6236236236236239,0.34734735049991666,853.238017140655,NA,NA,0.04804804871140875,0.9039039080614026,NA,NA,0,3.416368484,50.39143372,0,10.2491054534912,532.099365234375
1970,36061023900,4849.056437,0.9841029523088569,0.015897047691143074,0.043815301651499786,0.9494438685619903,2967.00004421175,0.043010752688172046,75.97609976,0.04044489322947775,0.6336366605951514,1011,748,110,641,417,176,552,946
1970,36061024100,7024.734654,0.8766506681490887,0.12334934118072759,0.4275996112730804,0.5423954999316829,8081.22886071296,0.048862276657566706,96.27482824,0.10289115848980457,0.509596690179206,2743.808838,1978.094727,245.4211884,966.9594727,2269.655029,718.5932617,1912.32189941406,1507.86779785156
1970,36061024200,3470.90897,0.9885632594710507,0.01143674052894925,0.2786055671164095,0.670789998524738,3556.99996309949,0.0966796875,55.04877446,0.01265111061760822,0.5178521279474297,1541,1062,248,1369,115,64,1264,407
1970,36061024301,5373.711524,0.9710796915167095,0.02892030848329049,0.07368703108252932,0.9182743785772082,3732.00002085418,0.04436450839328537,74.56521447,0.040728831498026155,0.6036977458227166,1525,767,133,414,280,73,837,833
1970,36061024302,6155.102284,0.9907176008568368,0.009282399143163157,0.19941459729959435,0.7896327208041923,10590.9998150568,0.03275529865125241,84.96204955,0.004626569809805743,0.41969597560380667,146,2205,351,2639,689,267,4882,967
1970,36061024500,5706.467556,0.9881570745896531,0.011842925410346978,0.5967669172932338,0.3715789478875113,13299.9999814201,0.058159425248032845,84.66867509,0.046015037658267276,0.5382706774436854,4642,3032,560,2037,4561,2867,3446,2257
1970,36061024700,6987.245316,0.9894941634241246,0.010505836575875487,0.7567488691084191,0.20647891126730727,6853.00010211766,0.04981435643564357,109.5093025,0.11600758618905249,0.47920617993062686,2159,1823,167,714,2353,1188,1617,1262
1970,36061024900,5330.768765,0.9879275653923542,0.012072434607645875,0.39913854989232034,0.5635319622360564,1392.99995848536,0.029354207436399216,68.29166401,0.027997129334020637,0.5994257177924931,496,314,43,451,158,59,404,203
1970,36061025100,5000,0.985280588776449,0.014719411223551058,0.7304316020482815,0.21250914465545756,2733.99999299785,0.02392739273927393,75.47753268,0.03730797376051062,0.5084125835991153,950,755,131,572,1171,752,588,452
1970,36061025300,6405.454603,0.9819466248037677,0.01805337519623234,0.7914376627133318,0.14058432205897206,10370.9999710238,0.05813179498557799,82.51691147,0.03827981883224411,0.5471989215944215,3481,2504,276,1457,4445,1965,2649,2239
1970,36061025500,7521.22678,0.9969814575247952,0.00301854247520483,0.9109845113049682,0.040591062655918185,5617.00002615619,0.042782738095238096,98.55882353,0.10592843105382159,0.49955492023029135,2025,1281,87,650,2356,1164,1155,1445
1970,36061025700,4521.008803,0.9859291606016497,0.014070839398350316,0.07055555525564311,0.9162963054163443,5399.99994625291,0.04124656278643447,69.17182886,0.030555555859680037,0.5451851906115032,1965,1245,279,1610,546,273,1549,871
1970,36061025900,4383.019094,0.9965116279069768,0.0034883720930232558,0.009765170845055541,0.9834922249630234,4300.99993943423,0.07994842037395229,59.93805836,0.007207626234953599,0.5359218861796144,1665,1006,293,1507,244,62,1354,605
1970,36061026100,6165.198029,0.9757511860832894,0.024248813916710597,0.7827326938034761,0.17975974452288548,11570.9999784473,0.05514316012725345,83.38495239,0.02532192555057954,0.5359087383588523,3077,2805,333,2177,5382,3478,3428,1628
1970,36061026300,7628.205463,0.990521327014218,0.009478672985781991,0.8845741831815747,0.09574183223928827,7467.99996696319,0.056572379367720464,92.59351504,0.06936261412580604,0.5795393705337617,2382,1697,101,815,2688,893,1577,1817
1970,36061026500,6689.252618,0.9905919247353979,0.009408075264602116,0.9545665994727875,0.021243603481420275,6449.00005405489,0.05190428041793057,93.0191247,0.07055357360617683,0.5810203083568012,2184,1207,55,689,3423,884,1214,1882
1970,36061026700,7457.446894,0.9953846153846154,0.004615384615384616,0.9716790289952798,0.015509103169251517,1483,0.07883817427385892,96.5,0.12204989885367498,0.5266351989211059,379,400,0,165,647,235,240,455
1970,36061026900,4407.959959,0.9767108563238982,0.023289143676101756,0.8704458293384468,0.10642377776294687,8343.99998445809,0.05640107430617726,80.35533405,0.02289069994675997,0.5360738265018709,2754,1704,208,1616,3089,1335,2024,1465
1970,36061027100,6733.766123,0.9885283513602098,0.011471648639790232,0.937423976213001,0.04460062178871102,7398.99998621829,0.04814137720901889,88.8786783,0.05649412093236729,0.6118394389014993,2407,1712,108,842,2916,436,1381,2220
1970,36061027300,7932.258666,0.8957074721780605,0.10429252782193958,0.9843558282208589,0.006595092012255557,6520.00001214445,0.04357298474945534,100.9555156,0.14156441691422975,0.559202452946134,2605,1774,91,478,2799,319,840,2591
1970,36061027500,9902.439459,0.9940898345153665,0.00591016548463357,0.9680790960451968,0.020903955405777983,3539.99989779666,0.027777777777777776,134.3689246,0.20423729403212812,0.47259888370089953,1298,881,33,155,1334,296,513,1245
1970,36061027700,6386.076381,0.9952380952380953,0.004761904761904762,0.9247817327065144,0.0545668233713902,5956,0.05092402464065708,80.71428678,0.032740094022834114,0.6160174613834788,2000,1187,111,526,2559,1235,1379,1693
1970,36061027900,7550.909036,0.9931749241658241,0.006825075834175936,0.9118469146420123,0.054074391495805674,9302.00019058958,0.041628122109158186,89.86928131,0.07299505333131621,0.5576220053454156,3165,2411,174,976,4339,2110,1990,2412
1970,36061028100,10216.81017,0.9914716526499676,0.008528347348378314,0.9892500002310523,0.0031224321827991917,2886.11520800961,0.05539039243119179,123.604096,0.15733598875048374,0.5857870806085891,586.448072,609.2257909,18.01637861,228.082478,1318.361792,103.0643445,335.156181767583,1329.43023103476
1970,36061028300,7899.425524,0.7572029783101327,0.24279702168986728,0.9221282088053914,0.05435250261091958,6972.99998701178,0.029001673173452314,89.2714301,0.08991825629827593,0.5663272633522993,1695,2226,81,442,3503,978,1213,2046
1970,36061028500,5834.210278,0.9951980792316927,0.004801920768307323,0.9120897806495494,0.0595136881482741,5881,0.03449597546952855,79.30392416,0.0409794252678116,0.5910559428668594,2395,1443,177,804,2065,722,1347,1558
1970,36061028700,7374.999899,0.9926595043543464,0.007340485411260482,0.9769210595331741,0.010490427375708612,3811.88476802025,0.030567683868058373,93.72274125,0.0805140333398372,0.5819564884570549,1531.55188,771.774231,55.98361969,281.917511,1236.638184,219.9356537,533.843811035156,1470.56970214844
1970,36061029100,6456.445703,0.9577248270561107,0.042275172943889314,0.9048868162829099,0.06684154201793698,10293.0001198263,0.046774882528833835,76.40975288,0.02545419187310972,0.5740794648023105,3519,2461,283,1279,3776,2442,2759,1976
1970,36061029300,6503.731368,0.9924914675767919,0.007508532423208191,0.937827503186517,0.04801019640883959,7061.00006576069,0.04460245636716225,76.11394752,0.027049992666927324,0.5977906756392682,2739,1629,186,1236,1866,655,1679,1769
1970,36061029500,7970.045825,0.9901386748844376,0.009861325115562404,0.9790916643589027,0.011215729547633054,7222.00010761619,0.02266857962697274,87.16164799,0.06881750105152627,0.5954029266027424,2777,1571,78,667,2609,286,1327,2432
1970,36061029900,8326.530255,0.9963503646925109,0.003649635017442164,0.6514047866805421,0.31363162233045533,4804.99978519976,0.03218059558117195,99.86912184,0.03766909319278466,0.5340270790237555,355.9999695,905.999939,65,260,785.999939,129,1401.99987792969,766.999938964844
1970,36061030300,7889.473329,0.9967069154774972,0.003293084522502744,0.9796650717703349,0.011244019138755982,4180,0.03557312252964427,85.71428449,0.0784688995215311,0.5660287081339713,1542,849,68,354,1186,96,872,1265
1970,36061030700,10889.50354,0.990280777537797,0.009719222462203024,0.9824277456647399,0.0067052023121387284,4325,0.016466399643969738,116.5439102,0.15676300578034683,0.48554913294797686,968,1060,52,294,1300,63,833,1110
1970,36061030900,7773.4805,0.954563258911085,0.045436741088915,0.819285923324553,0.1723734293506285,6833.99990612129,0.04303547963206308,90.8783789,0.03716710615879426,0.5661398965684055,1408,1406,75,620,1776,442,1725,1482
1970,36081000200,10349.39762,0.48596938775510207,0.514030612244898,0.9966539196940727,4.780114722753346e-4,2092,0.040152963671128104,105.7971006,0.033938814531548754,0.6018164435946463,588,435,10,50,311,21,479,496
1970,36081000400,10318.58422,0.4535283993115318,0.5464716006884681,0.9899139721150993,0.0011865915202910581,3370.99998744205,0.030736240171551108,102.463769,0.029961435887349216,0.5502818175349782,1042,625,29,240,393,41,871,722
1970,36081000600,10241.66667,0.38344226579520696,0.616557734204793,0.9974536194979986,0,2749.00000512041,0.04120879120879121,106.2962979,0.009094216061634734,0.5674790822460074,840,525,12,163,477,0,744,515
