year,county,TRTID10,hinc,powner,prent,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2000,New York County,36061012400,67653,0.12637766348273327,0.8020573108008817,0.7817808474892664,0.02566735112936345,0.059454918797834606,10714,0.03003632299525007,6805,6805,1203,0.6142430464812395,0.10724285980959493,3781,4950,103,896,0.0867040836075092,2370,1112,1089,1538,0
2000,New York County,36061012500,76099,0.004559270516717325,0.8434650455927052,0.5805902383654937,0.06469920544835414,0.12145289443813848,1762,0.03165584415584415,1316,1281,2001,0.6066969353007946,0.12088535754824063,238,984,21,163,0.09111235326998324,670,446,81,188,1
2000,New York County,36061012600,75747,0.3337019018133569,0.5875718708536046,0.8843737882900349,0.013881349360217139,0.042729740209383485,12895,0.02782529364807846,9044,8985,1243,0.6615742535866614,0.09143078712679333,7410,5437,96,664,0.051492826677006595,2376,957,1166,2944,0
2000,New York County,36061012700,46279,0.1086312912776133,0.8134821225233432,0.5037098103874691,0.0615553723550426,0.2901896125309151,7278,0.0613459171112023,4391,4379,856,0.41096455070074195,0.2559769167353669,3448,2745,113,1047,0.14405613648871768,2624,1186,703,787,16
2000,New York County,36061012800,109336,0.5725702500644496,0.3129672596029905,0.9200180750112968,0.008133755083596927,0.03057689411055882,6639,0.0314540059347181,3879,3735,1296,0.6249435155896973,0.0605512878445549,3606,2001,54,345,0.051965657478535925,974,250,1058,1984,0
2000,New York County,36061012900,52743,0.13388955105284067,0.7906237584425904,0.5252411936280009,0.10051604218083914,0.26385461072470273,4457,0.05927209705372617,2517,2517,1260,0.41619923715503704,0.21920574377383892,1358,1915,70,968,0.21855949424249266,1183,480,495,268,0
2000,New York County,36061013000,171146,0.5198252688172043,0.2856182795698925,0.9043704024231934,0.0149286023366508,0.0391605365642579,4622,0.011618900077459334,2976,2956,1222,0.6646473388143661,0.06317611423626136,2843,1211,38,144,0.03117557912968175,1167,443,674,1572,0
2000,New York County,36061013100,52386,0.056859676577986434,0.6734480959833072,0.6677852348993288,0.046021093000958774,0.14669223394055608,2086,0.07061340941512126,1917,1941,1095,0.5417066155321189,0.1955896452540748,1612,917,13,311,0.15148563078421823,805,277,73,536,0
2000,New York County,36061013200,65477,0.1490462812361378,0.8040810291290847,0.8459236326109391,0.01847265221878225,0.053353973168214656,9690,0.03477051460361613,6763,6763,1132,0.6256965944272446,0.09793601651186791,5913,4537,103,622,0.06418988648090815,1995,818,782,1369,0
2000,New York County,36061013300,50688,0.04962572775159412,0.8694205711117272,0.5781223083548664,0.06373815676141258,0.22756244616709734,5805,0.0704529115744069,3607,3563,839,0.45219638242894056,0.21757105943152455,2523,2299,95,926,0.1595176571920758,1635,686,452,694,3
2000,New York County,36061013400,66578,0.2838034697391074,0.6535558204211362,0.868085505344084,0.014063378961185074,0.04181511344459029,10666,0.020960020701255015,7551,7526,1113,0.6356647290455654,0.09666229139321207,6209,4689,91,486,0.04556534783423964,2134,934,822,1623,0
2000,New York County,36061013500,25229,0.01920768307322929,0.9489795918367347,0.2893009985734665,0.12838801711840228,0.49757489300998575,3505,0.13270777479892762,1666,1666,526,0.13951497860199716,0.4462196861626248,438,580,222,917,0.2616262482168331,926,156,702,767,1
2000,New York County,36061013600,69163,0.27197346600331673,0.6652155887230514,0.8759932265207764,0.016477790803699363,0.041096782597368764,15354,0.03463414634146342,9648,9631,1152,0.6065520385567279,0.09802005991923929,7832,5879,161,939,0.06115670183665494,2959,1327,1896,2622,0
2000,New York County,36061013700,80934,0.18108340498710232,0.5692175408426483,0.7941739002501104,0.01927320876857437,0.05590701780197146,6797,0.021954369349978475,5815,5809,1612,0.6286597028100632,0.11608062380461968,4322,2816,42,390,0.05737825511254965,1930,980,410,1543,0
2000,New York County,36061013800,70730,0.24057342488856764,0.700156607637634,0.8611639708214399,0.01950523311132255,0.045353631462099586,12612,0.02586206896551724,8301,8271,1161,0.6355058674278465,0.10743736124326039,6453,5601,106,689,0.05701282581712867,2671,974,1079,2275,0
2000,New York County,36061013900,56507,0.1510148849797023,0.7700947225981055,0.7084226646248086,0.05104645227156713,0.11107708014293007,9795,0.04447533009034051,7390,7379,1049,0.587850944359367,0.15569167942827974,5286,4645,72,1058,0.10825744397830758,2735,1171,507,1651,3
2000,New York County,36061014000,97430,0.4090405495235985,0.505650343452249,0.9081764250709311,0.010317255610007738,0.035078669074026306,7754,0.017543859649122806,4513,4405,1271,0.6644312612844984,0.04965179262316224,4104,2396,52,289,0.03727108589115295,1051,360,1235,1568,0
2000,New York County,36061014200,145979,0.5104965011662779,0.3255581472842386,0.9242971887550201,0.00642570281124498,0.026706827309236948,4980,0.021014492753623187,3001,2893,1368,0.6467871485943775,0.06044176706827309,2723,1332,56,100,0.020116676725005028,987,301,836,1458,1
2000,New York County,36061014401,84046,0.393324156916724,0.5640055058499656,0.8741559238796808,0.017393083691426232,0.04788213627992634,4887,0.018619582664526485,2906,2880,1168,0.6361776140781665,0.06077348066298342,2487,1628,58,237,0.048496009821976674,1018,336,670,1008,0
2000,New York County,36061014402,67055,0.24117077890662797,0.6988388969521045,0.859883629501494,0.02012895109293914,0.04497562509828589,6359,0.02848172235927338,4134,4101,1169,0.6889448026419248,0.06384651674791635,3447,2746,72,408,0.0626920712968654,1307,512,692,1019,0
2000,New York County,36061014500,102582,0.2943752105085887,0.5968339508251936,0.7261391974608932,0.03967354341419179,0.08660167762412152,4411,0.0496156533892383,2969,2900,2001,0.6957605985037406,0.06438449331217411,766,2234,47,307,0.07203190990145472,1271,675,403,657,0
2000,New York County,36061014601,60589,0.05890753302392003,0.8657622277757944,0.8151326053042122,0.0187207488299532,0.05850234009360374,3846,0.021318465070514922,2801,2831,1226,0.6437857514300572,0.11804472178887156,1843,2175,35,311,0.07915500127258844,1052,608,221,364,0
2000,New York County,36061014602,70370,0.20282317979197623,0.7540861812778603,0.8360179241855396,0.022889669371442413,0.05377255661862662,8257,0.022381535233432417,5384,5326,1235,0.6208065883492794,0.10076298897904808,3761,3369,72,525,0.06422804012723268,1662,660,749,1118,0
2000,New York County,36061014700,68750,0.003500583430571762,0.9451575262543758,0.6095921111609144,0.08695652173913043,0.05244285073957866,2231,0.036211699164345405,857,866,1174,0.4688480502017033,0.033617212012550426,151,667,15,50,0.037397157816005985,707,401,179,64,0
2000,New York County,36061014801,90391,0.3309982486865149,0.5977816695855225,0.874267998622115,0.014812263176024801,0.04202549087151223,2903,0.0276273022751896,1713,1717,1325,0.6431277988287978,0.05718222528418877,1118,1058,25,87,0.02976394115634622,409,133,429,551,0
2000,New York County,36061014802,89713,0.3245811452863216,0.6146536634158539,0.871599251475457,0.012523391391967755,0.04764646610047502,6947,0.028632938643702907,3999,3972,1192,0.6348063912480207,0.0657837915647042,3105,2637,70,459,0.06607168561969196,1298,453,1054,1136,0
2000,New York County,36061014900,96588,0.30409814669799007,0.6037588097102584,0.8346205507051713,0.025352585627938212,0.04348556077904634,5956,0.04462072384729797,3831,3831,1500,0.6516118200134319,0.0841168569509738,1977,2237,43,302,0.054769677185346394,1496,770,438,1263,0
2000,New York County,36061015001,127126,0.5234627831715211,0.37459546925566345,0.9279038718291055,0.008455718736092568,0.030262572318647086,2247,0.040644171779141106,1236,1217,1288,0.6261682242990654,0.0814419225634179,1120,589,34,73,0.032215357458075904,321,57,465,507,0
2000,New York County,36061015002,166209,0.6941603431210821,0.21082151105245794,0.9275485850664849,0.007841800204568702,0.027616774633481077,5866,0.012719147473358542,3031,2984,1444,0.6544493692465053,0.04125468803273099,2639,1266,80,243,0.04153846153846154,874,249,1214,1587,0
2000,New York County,36061015100,39983.00081,0.09223416571502603,0.7569892097135206,0.3563672197818768,0.2421379266896189,0.291637294869254,6828.530291,0.10101535621994892,4030.094482,4030.094482,798.00002,0.3717388403981527,0.24199689883165226,1242.251343,2412.278809,371.7124023,1258.62207,0.184630597703141,1285.585693,493.048584,1212.398804,913.87323,0
2000,New York County,36061015200,51150,0.15760148580525338,0.7747413106924914,0.611086987986684,0.11014618613402807,0.20205529020118687,6909,0.0824583866837388,3769,3755,739,0.428716167317991,0.23664785062961355,2444,2069,303,1124,0.16299303944315546,1559,525,1300,1231,0
2000,New York County,36061015300,94583,0.3449850417257125,0.5564478034955125,0.8477876106194691,0.022123893805309734,0.05011061946902655,9040,0.04106392907139524,6351,6294,1327,0.691924778761062,0.07566371681415929,4429,3785,50,487,0.053871681415929205,2016,671,776,1571,0
2000,New York County,36061015400,58761,0.1508485229415462,0.8143306096794469,0.7379384285495482,0.06815745137080717,0.09940266503293001,13058,0.04106387714222123,7955,7887,994,0.5521519375095727,0.14412620615714505,3513,5368,223,1330,0.10215838390045319,3369,1432,1391,1796,0
2000,New York County,36061015500,70319.10458,0.6174704214888055,0.292490313285789,0.8602533926080854,0.030460191840583194,0.044572718162041586,6518.46955,0.0319967803415894,4701.905518,4687.905518,901.365044,0.6477855100205232,0.0935061229518208,4390.748657,2293.72123,77.2875824,273.377903,0.04194182857352199,1384.414307,345.9514046,587.6012077,2331.126724,0
2000,New York County,36061015601,53153,0.013200257566001287,0.9404378622021893,0.6356179365658039,0.08658403208166242,0.13798760481224936,5486,0.06074888714323121,3106,3081,1355,0.499635435654393,0.14254465913233685,1266,2575,83,550,0.10476190476190476,1461,779,455,344,1
2000,New York County,36061015602,15069,0.012030075187969926,0.9233082706766917,0.13704630788485608,0.2853566958698373,0.5150187734668336,1598,0.15532286212914484,665,684,409,0.06570713391739674,0.4918648310387985,621,283,135,762,0.4524940617577197,226,83,363,259,0
2000,New York County,36061015700,71839,0.2605872006494385,0.6639155729941821,0.8290301979746374,0.040689718091415014,0.0672383906577867,10961,0.06673700870482722,7391,7382,1044,0.6106194690265486,0.12380257275796004,7172,4257,63,845,0.07847325408618128,1899,483,896,1960,0
2000,New York County,36061015801,92940,0.3832717500839772,0.5700369499496137,0.8731909028256375,0.019641626464507237,0.04548587181254307,5804,0.044989224137931036,2977,2894,1263,0.6147484493452792,0.08718125430737422,2528,1727,50,454,0.07822191592005513,1025,471,834,910,0
2000,New York County,36061015802,51648,0.0133248730964467,0.9200507614213198,0.534796238244514,0.13197492163009406,0.19968652037617554,3190,0.0257847533632287,1576,1576,1163,0.45297805642633227,0.28683385579937304,954,1111,63,358,0.13303604607952435,785,325,331,724,7
2000,New York County,36061015900,75327,0.39384322437321484,0.53697238971755,0.8465511675454643,0.025503066824491553,0.04799311309587862,9293,0.035549912712267893,6302,6261,943,0.6542558915312601,0.08705477240934037,5725,3676,95,618,0.06696283454328747,1920,516,901,1805,0
2000,New York County,36061016001,152728,0.6362297496318114,0.2812960235640648,0.9173058485139022,0.010306807286673058,0.032598274209012464,4172,0.04474966770048737,2037,2025,1221,0.5934803451581975,0.06399808245445829,1900,1073,60,103,0.02467065868263473,636,172,974,826,0
2000,New York County,36061016002,58619,0.2678100263852243,0.6655672823218998,0.6261061946902655,0.05151706700379267,0.17193426042983564,3164,0.029900332225913623,1516,1469,757,0.44595448798988624,0.13843236409608092,1354,740,66,272,0.08731942215088283,795,367,579,505,1
2000,New York County,36061016100,69262,0.19826820603907638,0.7457815275310835,0.8555886736214605,0.02608047690014903,0.04769001490312966,6710,0.02886314549381504,4504,4496,1106,0.6816691505216096,0.06795827123695976,4461,2671,52,280,0.041728763040238454,1061,394,611,868,0
2000,New York County,36061016200,23211,0.13719663199603765,0.8390292223873205,0.02751564517731201,0.4952816131916162,0.42693950531439356,10067,0.20295001365747065,4038,4038,459,0.0720174828648058,0.3586967318962948,2111,1892,1017,3154,0.32552378986479513,1180,388,2892,1595,0
2000,New York County,36061016300,78606.14334,0.2762463923207559,0.6565811823241048,0.8436071094389246,0.033567401241963765,0.056810172939801284,6844,0.040751016038566866,4458.455883,4394.411764,1038.458748,0.655595712741087,0.09283141954997078,4372.42647,2485.411764,51.86764705,378.5441179,0.05551984750843505,1202,408,778.8088236,1320.941176,0
2000,New York County,36061016400,14830,0.006717420510523959,0.9619346171070309,0.021884396926161044,0.2626127631139325,0.6759104577347144,5986,0.16713247624371158,2233,2233,241,0.04577347143334447,0.41847644503842296,1528,957,666,2738,0.46133108677337825,1178,554,1916,815,1
2000,New York County,36061016500,89811,0.33594323464643994,0.5960362123807194,0.8262314898760955,0.036869144756724086,0.08068902991840435,6618,0.05511811023622047,4087,4048,1143,0.672257479601088,0.09262617104865518,3778,2313,86,332,0.05016621335750982,1159,324,757,1016,2
2000,New York County,36061016600,26670,0.034960193838698514,0.8885427483558325,0.07069742049952231,0.1862972567217142,0.688958646103453,7327,0.12655737704918033,2889,2855,490,0.07315408762112734,0.3974341476729903,2448,1654,495,2209,0.31156558533145273,2570,1418,2007,819,15
2000,New York County,36061016700,93322.91092,0.31231566281193657,0.6304123028236904,0.8534656957395705,0.023067876112522024,0.06331812679607694,6940.445298,0.04012711569934506,3962.88797,3932.607994,1322.865844,0.6540748404584573,0.07798538961988084,3395.367986,2134.607994,72.05066615,365.5573276,0.05279393722840269,1003,312,1009.455995,1181.405329,0
2000,New York County,36061016800,22061,0.06390134529147982,0.8587443946188341,0.13155363155363156,0.25781625781625783,0.5634920634920635,4158,0.1994572591587517,1784,1774,349,0.13107263107263106,0.4004329004329004,1696,626,347,1428,0.3463497453310696,785,437,1132,847,0
2000,New York County,36061016900,75000,0.2431845120505729,0.7066376926116159,0.7519962967249161,0.045712301816919335,0.1475523666242333,8641,0.043456459969914756,5062,5029,1061,0.5919453766925125,0.12730008100914247,4819,2821,126,701,0.0818542737038767,1910,796,1069,1183,3
2000,New York County,36061017000,27168,0.09761388286334056,0.8574527424852805,0.05921294593600589,0.26627436557557926,0.5776633566262106,8157,0.16369884411121524,3227,3197,530,0.09844305504474685,0.4396224101998284,2921,1736,405,2178,0.2762907522516808,2523,1551,1911,1708,0
2000,New York County,36061017100,72225.21125,0.32250343765675954,0.6286206920192173,0.8089611955752017,0.05008069501748519,0.08606095336765479,9626.554702,0.03779422056282635,5564.979676,5553.6273,1023.923491,0.6165882509104553,0.09466121611615395,5106.411426,3287.6273,132.052275,764.5750253,0.07943388956990194,1563,488,1427.470475,1491.4182,1
2000,New York County,36061017200,19106.8125,0.021454735740450027,0.891156462585034,0.03309243058197033,0.18695321414986688,0.7267021681247623,5258,0.16030927835051548,1911,1878,440.7568996,0.047546595663750475,0.4210726511981742,1510,1087,401,2011,0.38065493091046754,1911,1205,1558,558,3
2000,New York County,36061017300,71969,0.20262282970077578,0.7434429257480606,0.7120453787120454,0.08263819374930487,0.1552663774885997,8991,0.0358323186641155,5414,5357,1076,0.5721276832387944,0.1386942498053609,3893,3157,208,923,0.10305940151853506,1960,667,1213,1611,5
2000,New York County,36061017401,24861,0.09706871696299856,0.8649687650168189,0.07833705548874764,0.4009620340147741,0.4925270572066655,5821,0.13192461450599657,2081,2112,454,0.12386187940216457,0.40164920116818414,1341,763,526,1481,0.2900509204857031,652,201,1568,1170,0
2000,New York County,36061017402,26175,0.00954653937947494,0.954653937947494,0.009664058904739991,0.5306028531983433,0.446387482742752,2173,0.11764705882352941,838,807,696,0.08375517717441325,0.2761159687068569,100,236,257,588,0.2754098360655738,208,69,703,259,0
2000,New York County,36061017500,87026,0.35523404255319146,0.5838297872340426,0.8065268065268065,0.05137529137529138,0.08065268065268065,10725,0.03085749728640099,5875,5851,1059,0.5903030303030303,0.13286713286713286,5118,3373,140,620,0.06132542037586548,1925,553,1560,2181,0
2000,New York County,36061017700,46154,0.29894076108277756,0.6653589642997254,0.4942815554169266,0.17186525265127886,0.2945518818881264,9618,0.07630757220921155,5098,5083,608,0.42493241838220003,0.22489082969432314,3965,2292,415,1586,0.1648991474318985,1792,339,1647,2364,2
2000,New York County,36061017800,23284,0.059574468085106386,0.8367021276595744,0.135498046875,0.21826171875,0.611328125,4096,0.15388858246001103,1880,1840,519,0.07421875,0.363525390625,1354,1225,335,1404,0.3437806072477963,946,429,1111,452,3
2000,New York County,36061017900,59637,0.2249909714698447,0.7351029252437703,0.6916921132989365,0.0829735706012425,0.14488785932399706,9497,0.024664429530201343,5538,5529,929,0.5364852058544803,0.1493103085184795,5304,3033,194,999,0.10519111298304727,2504,928,1342,1388,0
2000,New York County,36061018000,13705,0.028870443883074703,0.9068928184770841,0.033371545026111324,0.24850337536619538,0.6943064577760795,7851,0.15442635966653434,2771,2753,355,0.039994905107629604,0.4297541714431283,2286,1410,732,3753,0.48239074550128536,2219,1516,2549,888,3
2000,New York County,36061018100,53222,0.21027846027846028,0.754914004914005,0.565624311825589,0.18949570579167585,0.17022682228584013,9082,0.046314651288520456,4884,4856,714,0.5026425897379432,0.16064743448579608,3693,2311,287,651,0.07168024664170887,1668,481,1224,1961,1
2000,New York County,36061018200,16058,0.01328125,0.924609375,0.01662049861495845,0.3201632891091996,0.6463041259658843,6859,0.20481380563124432,2560,2522,375,0.04198862807989503,0.4370899548039073,2238,1161,653,3140,0.4650473933649289,1452,842,2128,992,2
2000,New York County,36061018300,53229,0.19037735849056603,0.7494339622641509,0.6151229148375769,0.08110184372256365,0.20610184372256365,9112,0.03699324324324324,5300,5291,897,0.5329236172080772,0.1635206321334504,4490,3140,127,1233,0.1354200988467875,2747,967,1053,1188,0
2000,New York County,36061018400,14103,0.008232235701906412,0.9649046793760832,0.014652014652014652,0.42807192807192807,0.534965034965035,6006,0.20367183017785429,2308,2308,265,0.03263403263403263,0.4652014652014652,1780,1054,587,2584,0.43567695161018377,1047,510,1751,1012,1
2000,New York County,36061018500,56810,0.281992337164751,0.6574712643678161,0.5878932064499075,0.25191646841131377,0.09516256938937351,3783,0.014227642276422764,2610,2610,743,0.6381178958498546,0.10811525244514936,2400,1055,65,209,0.05524715833994184,757,135,342,1036,0
2000,New York County,36061018600,14008,0.0126953125,0.97314453125,0.02894002789400279,0.6884588563458857,0.2686541143654114,5736,0.20775805391190005,2048,2038,290,0.06834030683403068,0.4281729428172943,1843,803,658,2581,0.4912447658926532,860,478,1746,803,1
2000,New York County,36061018700,54977,0.1676500508646999,0.7910478128179044,0.5942280236589843,0.09820518050173363,0.2173159290230471,9806,0.03720019579050416,4915,4900,876,0.48786457271058536,0.15245767897205792,4776,2510,193,1161,0.12078651685393259,2872,1195,1458,1256,0
2000,New York County,36061018800,16716,0.02730528200537153,0.8863025962399284,0.06212331942512749,0.17926131973419873,0.7396074795240303,6471,0.1824381926683717,2234,2226,475,0.05872353577499614,0.40364704064286816,1467,1567,363,2668,0.416289592760181,2385,1478,1811,696,1
2000,New York County,36061018900,23836,0.09043679045603233,0.8664614200500289,0.20348396869477406,0.29487503155768746,0.45872254481191616,11883,0.12434909393876276,5197,5146,465,0.16233274425650088,0.40848270638727596,4591,2601,831,3340,0.29494878134934654,2990,900,2530,2557,9
2000,New York County,36061019000,16623,0.03559870550161812,0.8101402373247033,0.011001100110011002,0.8085808580858086,0.16611661166116612,1818,0.1497659906396256,927,978,373,0.05005500550055005,0.411991199119912,521,462,153,698,0.3856353591160221,420,156,559,340,8
2000,New York County,36061019100,56836,0.29677689409794894,0.6634575136040184,0.6243252175829018,0.12129558224082847,0.17968491792442437,9077,0.06336384850116676,4778,4778,867,0.5094194116999009,0.17461716426131982,4630,2583,201,1218,0.1359830300323769,1859,514,1472,1319,4
2000,New York County,36061019200,9320,0.012461059190031152,0.9758566978193146,0.03143006809848088,0.45887899423782086,0.4963331587218439,3818,0.2244418331374853,1284,1227,198,0.041906757464641176,0.4874279727606077,1129,538,434,1842,0.5622710622710623,335,202,1159,531,0
2000,New York County,36061019300,34360,0.1177298311444653,0.850140712945591,0.20316482582837722,0.23959218351741715,0.49129141886151234,9416,0.11501282304202012,4264,4257,555,0.25095581988105353,0.3240229396771453,2673,2584,600,2498,0.2678533133176067,2907,1048,1998,1353,19
2000,New York County,36061019400,16507,0.01966652415562206,0.9157759726378795,0.016800584368151936,0.3872899926953981,0.5801314828341856,6845,0.27875894988066824,2339,2331,276,0.015924032140248356,0.4461650840029218,1762,1051,771,2859,0.4191467526755608,979,364,2254,775,3
2000,New York County,36061019500,56196,0.20182555780933062,0.7517748478701826,0.5558447998016611,0.05280773521755299,0.29453328374860543,8067,0.05561590267217032,3944,3921,827,0.47626131151605305,0.19350440064460148,3908,2265,185,1074,0.1350943396226415,2505,946,1254,1064,2
2000,New York County,36061019600,9829,0.01029512697323267,0.9375428963623885,0.011463609704078913,0.4769394828045854,0.4977339376166356,3751,0.15492957746478872,1457,1424,303,0.031724873367102106,0.5086643561716876,486,722,344,1367,0.43912624477995504,506,232,1082,1026,0
2000,New York County,36061019702,26029,0.2247403210576015,0.6949952785646837,0.10919540229885058,0.5842911877394636,0.23180076628352492,2088,0.07677543186180422,1059,1080,534,0.23802681992337166,0.40325670498084293,630,644,145,708,0.30360205831903947,789,339,491,267,4
2000,New York County,36061019800,21480,0.28083028083028083,0.63003663003663,0.03295978905735003,0.7943309162821358,0.14963744232036916,1517,0.10653409090909091,819,798,538,0.1984179301252472,0.46473302570863545,392,607,77,471,0.31048121292023734,238,52,256,287,2
2000,New York County,36061019900,49750,0.21312322397313355,0.7403771635236372,0.631596342403878,0.07370276523080313,0.12812603283023025,9077,0.06744432661717921,3871,3892,890,0.4780213727002314,0.08978737468326539,3736,2562,101,1030,0.13649615690432018,2713,1142,1027,1409,2
2000,New York County,36061020000,24091,0.07819383259911894,0.6194933920704846,0.035225859925404064,0.8350600911728139,0.10236220472440945,2413,0.038338658146964855,1816,1554,422,0.11147948611686698,0.4401160381268131,1708,812,158,683,0.29388984509466437,494,225,491,385,4
2000,New York County,36061020101,59479,0.12034383954154727,0.833810888252149,0.5756207674943566,0.109255079006772,0.08713318284424379,2215,0.571156289707751,349,360,820,0.17381489841986456,0.019413092550790066,349,233,12,120,0.16348773841961853,243,118,124,93,0
2000,New York County,36061020102,23146,0.07911392405063292,0.8443037974683544,0.04257095158597663,0.7212020033388982,0.22008903728436283,3594,0.1673027989821883,1580,1595,465,0.13661658319421258,0.38731218697829717,1273,1103,305,1205,0.3331490185236384,1272,705,987,400,3
2000,New York County,36061020300,34702,0.051601423487544484,0.9252669039145908,0.5886128942227183,0.10828914317610941,0.09238068657549539,3583,0.20540540540540542,562,549,877,0.2430923806865755,0.019257605358638012,514,420,21,254,0.2302810516772439,669,397,136,93,0
2000,New York County,36061020500,73750,0.15044858523119392,0.8122843340234644,0.6808136123606493,0.08116565617054566,0.06434578525327596,5113,0.18674163953832495,1449,1520,975,0.4017211030706043,0.028554664580481125,1495,865,32,225,0.07998578030572343,909,431,390,595,0
2000,New York County,36061020600,25714,0.1018898931799507,0.6926869350862778,0.03636363636363636,0.8004329004329004,0.15064935064935064,2310,0.25122349102773245,1217,1192,435,0.14805194805194805,0.37316017316017314,862,661,176,648,0.27692307692307694,443,239,542,291,6
2000,New York County,36061020701,32273,0.03050397877984085,0.9157824933687002,0.6102825745682888,0.08241758241758242,0.09340659340659341,2548,0.042081101759755164,1508,1463,851,0.6436420722135008,0.054945054945054944,1432,1095,20,559,0.2293803857201477,893,639,192,256,1
2000,New York County,36061020800,24729,0.05843348528802321,0.7198508081226689,0.03119626627364284,0.8555637435519529,0.09186931957749939,4071,0.19247546346782987,2413,2260,493,0.10734463276836158,0.3645295996069762,1828,1355,335,1082,0.27206437012823736,535,163,1018,539,3
2000,New York County,36061020901,14310,0.01383399209486166,0.878129117259552,0.018271461716937356,0.5826566125290024,0.3744199535962877,3448,0.18892794376098418,1518,1511,337,0.0771461716937355,0.41966357308584684,1331,598,341,1658,0.4771223021582734,607,305,1050,648,0
2000,New York County,36061021000,26047,0.0815806246016571,0.9082217973231358,0.003925713422920127,0.8216820172127435,0.16759776536312848,6623,0.15719207579672695,3138,3128,555,0.10720217424128038,0.3643364034425487,3048,1470,696,1869,0.2828817920387468,835,260,1698,1491,0
2000,New York County,36061021100,34943.32449,0.23648496896717386,0.7389585806131386,0.32817799636126144,0.27785583355103566,0.26182727243888787,10718,0.13330704865875437,4583.676471,4631.352941,584.9746012,0.33438251212912856,0.25799095530882626,4425.794118,2425.352941,489.0294118,2841.323529,0.29614721980112635,2728,998,1814.264706,1791.235294,4
2000,New York County,36061021200,29563,0.010668855149774312,0.9244973327862126,0.01344215074411906,0.9181469035045607,0.055208833413346134,4166,0.08393782383419689,2437,2388,528,0.20739318290926548,0.4342294767162746,2125,1070,289,745,0.19385896435076763,354,180,671,1219,2
2000,New York County,36061021303,24920.71197,0.024541865051162785,0.870334724898353,0.023056601640572556,0.6030222867408627,0.3500237469448628,5941.000024,0.23307776574111802,2444.56897,2408.572571,500.8533219,0.08061027654693712,0.4109610575891154,2126.670502,1437.739807,436.9299545,1892.741241,0.32963010269166015,1675.616882,848.8205872,1771.748413,718.8456116,9
2000,New York County,36061021400,25788,0.005629477993858751,0.9585465711361311,0.0031635558367605187,0.9446377728566909,0.042708003796267005,3161,0.09802538787023977,1954,1985,559,0.14773805757671624,0.43372350521986713,1755,763,192,614,0.19199499687304566,303,132,502,880,0
2000,New York County,36061021500,18134.35345,0.014240506329113924,0.8931962025316456,0.008888888888888889,0.8745299145299146,0.107008547008547,2925,0.11166500498504486,1264,1267,502.4703277,0.03863247863247863,0.3463247863247863,506,691,341,1124,0.393006993006993,443,139,925,365,1
2000,New York County,36061021600,25236,0.08124118476727786,0.7909732016925247,0.03581267217630854,0.7283996994740797,0.2094916103180566,7986,0.20348173515981735,3545,3499,497,0.12271475081392437,0.35111445028800403,3008,1942,695,2485,0.314596784403089,1818,987,2315,895,19
2000,New York County,36061021800,22246,0.04819277108433735,0.7926879933527212,0.02072538860103627,0.7943403746512555,0.17377441211638103,5018,0.21008007536504947,2407,2386,418,0.0990434436030291,0.40494220805101633,1742,1232,405,1566,0.31269968051118213,1156,603,1312,681,7
2000,New York County,36061021900,17272,0.009255363904080775,0.9381573411863694,0.019928382375836835,0.39856764751673673,0.5606414448077223,6423,0.2295160517489219,2377,2356,396,0.033473454771913436,0.4555503658726452,2135,964,638,2528,0.39543250430157983,1876,785,1956,1012,6
2000,New York County,36061022000,21123,0.06443392792136876,0.7389879868947943,0.02861089187056038,0.7987371744277821,0.14976322020520916,5068,0.14988066825775656,2747,2585,406,0.12588792423046566,0.3336621941594317,2289,1508,453,1478,0.2965489566613162,1101,560,1399,536,7
2000,New York County,36061022102,30185,0.12993039443155452,0.6689868522815159,0.0224390243902439,0.8346341463414634,0.12634146341463415,2050,0.10657785179017486,1293,1173,521,0.21121951219512194,0.3380487804878049,1128,715,138,503,0.2325473878871937,515,134,431,285,2
2000,New York County,36061022200,16744,0.03988803358992302,0.7333799860041987,0.028192371475953566,0.8188225538971807,0.13681592039800994,2412,0.20070838252656434,1429,1412,347,0.10945273631840796,0.39427860696517414,902,733,187,873,0.4006424965580542,448,208,595,348,3
2000,New York County,36061022301,26771,0.03889585947302384,0.9138435800920117,0.022829964328180737,0.05101070154577884,0.8997621878715815,8410,0.12471055243135958,2391,2367,480,0.05148632580261593,0.437217598097503,2239,976,559,2829,0.3401057946621784,4964,1836,2423,1011,14
2000,New York County,36061022302,17400,0.0136275146009085,0.9740428293316029,0.013760320240180136,0.3107330497873405,0.6687515636727546,3997,0.17334360554699538,1541,1541,422,0.0537903427570678,0.39429572179134353,329,741,376,1510,0.38169868554095043,1524,488,1189,551,0
2000,New York County,36061022400,15900,0.02472624514305899,0.8403391027905334,0.009338270809853486,0.771373369827725,0.20093382708098534,6211,0.19275929549902152,2831,2799,356,0.05393656416036065,0.42746739655450006,2440,1117,675,3029,0.49124229646448264,1030,475,1874,928,4
2000,New York County,36061022500,28689,0.0844384303112314,0.8416779431664412,0.03646020885848038,0.2219121353979114,0.7166006481814908,11108,0.18693445155594793,3695,3568,506,0.07760172848397551,0.4196975153042852,3246,1577,703,3267,0.30110599078341016,5885,2397,2768,1591,15
