year,county,TRTID10,hinc,prent,powner,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2010,Kings County,36047040800,44844,0.5212765957446809,0.3229483282674772,0.37436904094223217,0.0089736399326977,0.15759955131800338,3566,0.14185303514376996,1316,839,1106,0.1351654514862591,0.4542905215928211,1097,548,67,406,0.12225233363444746,56.3083408611864,615,757,608,0
2010,Kings County,36047040900,30893,0.7805447470817121,0.1198443579766537,0.04051172707889126,0.23267590618336886,0.7118869936034116,3752,0.15306767868437698,1285,1261,1140,0.08075692963752665,0.4157782515991471,1219,770,270,1230,0.333243023570848,35.3562720130046,424,1089,365,0
2010,Kings County,36047041000,49750,0.4490521327014218,0.4158767772511848,0.7100958826847151,0.016356457980823462,0.09306260575296109,1773,0.11273957158962795,844,474,792,0.16187253243090807,0.4720812182741117,702,355,38,129,0.07119205298013245,37.3970345963756,54,292,484,0
2010,Kings County,36047041100,33971,0.7075617283950617,0.18287037037037038,0.02271350696547547,0.4775893397940642,0.48273773470623865,3302,0.11557434813248767,1296,1159,1054,0.07904300423985464,0.3119321623258631,906,949,219,1267,0.40505115089514065,35.3442830069488,415,867,480,1
2010,Kings County,36047041200,48594,0.5632,0.2776,0.5244110617958347,0.004779788323659952,0.13315124615909868,2929,0.05907429963459196,1250,916,1026,0.13690679412768864,0.41208603618982587,1006,565,57,226,0.07604306864064603,49.4302949061662,475,597,560,0
2010,Kings County,36047041300,44337,0.6760665220535069,0.22559652928416485,0.01805337519623234,0.4220303506017792,0.5481423338566196,3822,0.09750566893424037,1383,1090,1250,0.09419152276295134,0.3785975928833072,904,679,285,679,0.17816845972185777,33.4206390780513,472,1029,528,0
2010,Kings County,36047041401,56422,0.4031141868512111,0.444636678200692,0.8334566987416728,0.011843079200592153,0.09474463360473723,1351,0.08362989323843416,578,427,1112,0.1384159881569208,0.2997779422649889,516,275,14,156,0.13287904599659284,52.6405451448041,320,346,235,0
2010,Kings County,36047041402,38964,0.6444444444444445,0.26666666666666666,0.9094292803970223,0.009925558312655087,0.038461538461538464,1612,0.0734375,765,509,1001,0.22332506203473945,0.25992555831265507,620,424,23,84,0.050239234449760764,35.2870813397129,247,308,492,0
2010,Kings County,36047041500,39235,0.651685393258427,0.23525280898876405,0.021653543307086614,0.4013287401574803,0.5563484251968503,4064,0.20608575380359612,1424,1318,1228,0.10433070866141732,0.4313484251968504,909,925,286,611,0.15444893832153692,35.9162039374053,345,1192,443,0
2010,Kings County,36047041600,46156,0.46352413019079686,0.36251402918069586,0.8876936316695353,0.013769363166953529,0.06454388984509467,2324,0.05744431418522861,891,542,1029,0.16049913941480207,0.37607573149741824,726,359,48,429,0.15321428571428572,30.1428571428571,124,734,405,0
