Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles
1-01519-0008,115 EAST 90 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,44,1923,"49,555","2,181,411",44.02,"750,263",15.14,"1,431,148","11,649,000",235.07,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","479,776",45.96,"148,025",14.18,"331,751","3,265,000",312.77,0.09,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,465,807",43.83,"546,793",16.35,"919,014","8,912,000",266.48,0.05,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,694,770",44.02,"582,890",15.14,"1,111,880","5,668,000",147.22,0.09
1-01519-0025,161 EAST 90 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,27,1926,"38,117","1,751,857",45.96,"540,499",14.18,"1,211,358","9,844,000",258.26,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,694,770",44.02,"582,890",15.14,"1,111,880","5,668,000",147.22,0,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,470,116",46.74,"753,084",14.25,"1,717,032","12,753,000",241.31,0.11,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","479,776",45.96,"148,025",14.18,"331,751","3,265,000",312.77,0
1-01519-0045,162 EAST 91 STREET,UPPER EAST SIDE (79-96),C6  -WALK-UP,19,1980,"13,320","672,260",50.47,"191,808",14.40,"480,452","3,888,000",291.89,1-01551-0022,339 EAST 88 STREET,UPPER EAST SIDE (79-96),C1  -WALK-UP,17,1920,"11,537","577,542",50.06,"161,287",13.98,"416,255","3,372,000",292.28,0.27,1-01535-0018,229 EAST 89 STREET,UPPER EAST SIDE (79-96),C4  -WALK-UP,20,1920,"10,465","533,610",50.99,"141,905",13.56,"391,705","3,170,000",302.91,0.13,1-01535-0038,216 EAST 90 STREET,UPPER EAST SIDE (79-96),C4  -WALK-UP,19,1915,"8,825","445,398",50.47,"127,080",14.40,"318,318","2,576,000",291.90,0.13
1-01519-0046,158 EAST 91 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,125,1941,"62,272","2,623,519",42.13,"997,597",16.02,"1,625,922","13,245,000",212.70,1-01553-0045,310 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,46,1925,"28,000","1,073,520",38.34,"442,960",15.82,"630,560","5,141,000",183.61,0.25,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,426,780",45.92,"857,195",16.22,"1,569,586","12,753,000",241.31,0.11,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
1-01519-0060,124 EAST 91 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,24,1910,"19,986","881,782",44.12,"258,819",12.95,"622,964","5,066,000",253.48,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","460,569",44.12,"135,185",12.95,"325,384","3,265,000",312.77,0.09,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,372,347",44.89,"688,081",13.02,"1,684,266","12,753,000",241.31,0.05,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,403,937",41.98,"505,658",15.12,"898,279","8,912,000",266.48,0.05
1-01519-0067,108 EAST 91 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,42,1928,"41,600","1,816,256",43.66,"726,336",17.46,"1,089,920","8,871,000",213.25,1-01502-0052,46 EAST 91 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,28,1930,"46,718","1,844,427",39.48,"761,971",16.31,"1,082,456","13,050,000",279.34,0.1,1-01521-0020,145 EAST 92 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,49,1929,"85,924","3,810,729",44.35,"1,382,517",16.09,"2,428,212","13,801,000",160.62,0.14,1-01524-0001,1225 PARK AVENUE,UPPER EAST SIDE (79-96),D3  -ELEVATOR,86,1925,"165,834","7,240,312",43.66,"2,895,462",17.46,"4,344,851","30,763,000",185.50,0.25
1-01519-0069,1133 PARK AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,32,1924,"65,434","3,357,419",51.31,"1,064,611",16.27,"2,292,807","18,541,000",283.35,1-01512-0044,15O EAST 84 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,64,1929,"36,935","1,917,665",51.92,"542,206",14.68,"1,375,459","11,123,000",301.15,0.36,1-01393-0040,74 EAST 79 STREET,UPPER EAST SIDE (59-79),D3  -ELEVATOR,42,1899,"62,472","3,167,330",50.70,"1,115,125",17.85,"2,052,205","19,253,000",308.19,0.62,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
1-01520-0025,155 EAST 91 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,48,1927,"37,854","1,784,438",47.14,"760,487",20.09,"1,023,951","8,314,000",219.63,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,426,780",45.92,"857,195",16.22,"1,569,586","12,753,000",241.31,0.1,1-01554-0043,312 EAST 92 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,28,1995,"20,000","942,800",47.14,"401,800",20.09,"541,000","4,392,000",219.60,0.35,1-01527-0009,219 EAST 81 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,53,1972,"36,720","1,754,849",47.79,"442,476",12.05,"1,312,373","10,648,000",289.98,0.54
1-01520-0027,159 EAST 91 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,48,1941,"46,032","1,999,170",43.43,"725,464",15.76,"1,273,705","10,367,000",225.21,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,672,055",43.43,"606,760",15.76,"1,065,295","5,668,000",147.22,0.1,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,445,741",43.23,"567,862",16.98,"877,879","8,912,000",266.48,0,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","473,617",45.37,"154,497",14.80,"319,120","3,265,000",312.77,0.1
1-01520-0041,166 EAST 92 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,41,1941,"32,658","1,566,278",47.96,"496,402",15.20,"1,069,876","8,680,000",265.78,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","521,010",49.91,"148,651",14.24,"372,359","3,265,000",312.77,0.1,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,846,460",47.96,"585,200",15.20,"1,261,260","5,668,000",147.22,0.1,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,597,572",47.77,"549,134",16.42,"1,048,438","8,912,000",266.48,0
1-01520-0140,170 EAST 92 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,20,1920,"12,778","506,648",39.65,"140,686",11.01,"365,962","2,984,000",233.53,1-01511-0021,147 EAST 82 STREET,UPPER EAST SIDE (79-96),D9  -ELEVATOR,42,1920,"26,880","1,065,792",39.65,"295,949",11.01,"769,843","6,276,000",233.48,0.46,1-01553-0045,310 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,46,1925,"28,000","1,073,520",38.34,"442,960",15.82,"630,560","5,141,000",183.61,0.35,1-01527-0032,236 EAST 82 STREET,UPPER EAST SIDE (79-96),D9  -ELEVATOR,20,1910,"10,025","439,396",43.83,"194,084",19.36,"245,312","1,996,000",199.10,0.54
1-01521-0001,1165 PARK AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,55,1925,"176,799","8,839,950",50.00,"3,465,260",19.60,"5,374,690","43,534,000",246.23,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,672,150",50.00,"655,483",19.60,"1,016,667","8,912,000",266.48,0.05,1-01512-0044,15O EAST 84 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,64,1929,"36,935","1,833,823",49.65,"545,899",14.78,"1,287,923","11,123,000",301.15,0.46,1-01509-0066,104 EAST 81 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,48,1900,"40,632","2,061,261",50.73,"772,008",19.00,"1,289,253","8,758,000",215.54,0.6
1-01521-0051,1415 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,69,1923,"64,957","3,095,201",47.65,"843,791",12.99,"2,251,410","18,266,000",281.20,1-01521-0020,145 EAST 92 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,49,1929,"85,924","3,260,816",37.95,"1,568,113",18.25,"1,692,703","13,801,000",160.62,0,1-01507-0050,1371 MADISON AVENUE,UPPER EAST SIDE (79-96),D7  -ELEVATOR,26,1902,"35,998","1,804,580",50.13,"474,814",13.19,"1,329,766","10,771,000",299.21,0.24,1-01523-0034,1680 3 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,281,1980,"242,157","11,538,781",47.65,"3,145,619",12.99,"8,393,162","68,094,000",281.20,0.1
1-01521-0069,1175 PARK AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,45,1925,"174,910","8,853,944",50.62,"3,363,519",19.23,"5,490,425","44,435,000",254.04,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,692,885",50.62,"643,109",19.23,"1,049,776","8,912,000",266.48,0.05,1-01512-0044,15O EAST 84 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,64,1929,"36,935","1,857,092",50.28,"532,233",14.41,"1,324,858","11,123,000",301.15,0.46,1-01509-0066,104 EAST 81 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,48,1900,"40,632","2,086,860",51.36,"756,974",18.63,"1,329,885","8,758,000",215.54,0.6
1-01522-0012,125 EAST 93 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,24,1924,"31,266","1,332,557",42.62,"465,551",14.89,"867,006","7,057,000",225.71,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,426,780",45.92,"857,195",16.22,"1,569,586","12,753,000",241.31,0.2,1-01553-0045,310 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,46,1925,"28,000","1,073,520",38.34,"442,960",15.82,"630,560","5,141,000",183.61,0.37,1-01511-0008,115 EAST 82 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,38,1919,"50,592","2,156,231",42.62,"753,315",14.89,"1,402,916","11,418,000",225.69,0.55
1-01522-0014,131 EAST 93 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,36,1923,"38,034","1,381,015",36.31,"551,493",14.50,"829,522","6,763,000",177.81,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,210,971",36.21,"504,989",15.10,"705,982","8,912,000",266.48,0.1,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,401,785",36.41,"534,765",13.89,"867,020","5,668,000",147.22,0.17,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
1-01522-0020,1429 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,77,1928,"77,426","4,055,574",52.38,"1,563,231",20.19,"2,492,343","20,139,000",260.11,1-01521-0020,145 EAST 92 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,49,1929,"85,924","4,559,127",53.06,"1,617,090",18.82,"2,942,038","13,801,000",160.62,0.05,1-01524-0001,1225 PARK AVENUE,UPPER EAST SIDE (79-96),D3  -ELEVATOR,86,1925,"165,834","8,686,385",52.38,"3,348,188",20.19,"5,338,196","30,763,000",185.50,0.13,1-01535-0023,1729 2 AVENUE,UPPER EAST SIDE (79-96),D7  -ELEVATOR,17,1925,"14,300","718,432",50.24,"276,991",19.37,"441,441","2,522,000",176.36,0.23
1-01522-0026,175 EAST 93 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,16,1946,"9,704","417,272",43.00,"110,723",11.41,"306,549","2,495,000",257.11,1-01558-0020,333 EAST 95 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,26,1986,"16,243","697,150",42.92,"161,943",9.97,"535,207","4,356,000",268.18,0.28,1-01547-0043,320 EAST 85 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,39,1925,"19,990","861,169",43.08,"256,672",12.84,"604,498","4,920,000",246.12,0.52,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
1-01522-0027,177 EAST 93 STREET,UPPER EAST SIDE (79-96),C6  -WALK-UP,16,1920,"9,764","456,858",46.79,"164,816",16.88,"292,041","2,371,000",242.83,1-01555-0015,325 EAST 92 STREET,UPPER EAST SIDE (79-96),C1  -WALK-UP,20,1920,"10,232","454,608",44.43,"148,773",14.54,"305,834","2,488,000",243.16,0.26,1-01554-0039,320 EAST 92 STREET,UPPER EAST SIDE (79-96),C1  -WALK-UP,35,1915,"20,909","989,623",47.33,"304,853",14.58,"684,770","5,560,000",265.91,0.27,1-01519-0043,166 EAST 91 STREET,UPPER EAST SIDE (79-96),C4  -WALK-UP,20,1930,"11,310","529,195",46.79,"190,913",16.88,"338,282","2,746,000",242.79,0.15
1-01522-0030,181 EAST 93 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,41,1928,"38,094","1,749,276",45.92,"617,885",16.22,"1,131,392","9,194,000",241.35,1-01518-0009,115 EAST 89 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,45,1924,"52,848","2,426,780",45.92,"857,195",16.22,"1,569,586","12,753,000",241.31,0.22,1-01555-0012,319 EAST 92 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,12,1920,"8,945","320,678",35.85,"110,292",12.33,"210,386","1,715,000",191.73,0.26,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,649,074",49.31,"549,803",16.44,"1,099,271","8,912,000",266.48,0.14
1-01522-0041,170 EAST 94 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,42,1928,"31,620","1,373,889",43.45,"491,691",15.55,"882,198","7,181,000",227.10,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","473,826",45.39,"152,305",14.59,"321,521","3,265,000",312.77,0.15,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,672,825",43.45,"598,675",15.55,"1,074,150","5,668,000",147.22,0.15,1-01535-0031,240 EAST 90 STREET,UPPER EAST SIDE (79-96),D9  -ELEVATOR,25,1960,"21,000","882,840",42.04,"349,650",16.65,"533,190","6,540,000",311.43,0.23
1-01522-0044,152 EAST 94 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,105,1938,"131,549","5,951,277",45.24,"2,206,077",16.77,"3,745,200","30,459,000",231.54,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,741,740",45.24,"645,645",16.77,"1,096,095","5,668,000",147.22,0.15,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","492,616",47.19,"165,041",15.81,"327,576","3,265,000",312.77,0.15,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,506,607",45.05,"601,640",17.99,"904,968","8,912,000",266.48,0.14
1-01522-0050,1435 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,73,1925,"116,270","5,329,817",45.84,"1,990,542",17.12,"3,339,274","27,135,000",233.38,1-01502-0052,46 EAST 91 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,28,1930,"46,718","2,149,028",46.00,"836,252",17.90,"1,312,776","13,050,000",279.34,0.25,1-01500-0053,1227 MADISON AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,98,1958,"117,340","5,378,866",45.84,"2,008,861",17.12,"3,370,005","36,615,000",312.04,0.32,1-01491-0004,985 5 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,47,1969,"102,053","4,611,775",45.19,"1,527,733",14.97,"3,084,042","48,620,000",476.42,0.76
1-01522-0059,130 EAST 94 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,45,1923,"50,643","2,323,501",45.88,"834,090",16.47,"1,489,411","12,103,000",238.99,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","499,193",47.82,"161,909",15.51,"337,284","3,265,000",312.77,0.17,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,527,676",45.68,"591,272",17.68,"936,404","8,912,000",266.48,0.1,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,766,380",45.88,"634,095",16.47,"1,132,285","5,668,000",147.22,0.17
1-01523-0001,1197 PARK AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,149,1961,"210,988","8,872,045",42.05,"2,901,085",13.75,"5,970,960","48,639,000",230.53,1-01500-0053,1227 MADISON AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,98,1958,"117,340","6,492,422",55.33,"1,945,497",16.58,"4,546,925","36,615,000",312.04,0.32,1-01557-0025,345 EAST 94 STREET,UPPER EAST SIDE (79-96),D7  -ELEVATOR,211,1998,"207,037","8,140,695",39.32,"3,794,988",18.33,"4,345,707","35,429,000",171.12,0.35,1-01518-0024,1341 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,107,1960,"114,939","4,833,185",42.05,"1,657,420",14.42,"3,175,765","25,867,000",225.05,0.26
1-01523-0014,1450 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,43,1928,"67,882","3,089,310",45.51,"1,220,518",17.98,"1,868,791","15,186,000",223.71,1-01524-0001,1225 PARK AVENUE,UPPER EAST SIDE (79-96),D3  -ELEVATOR,86,1925,"165,834","7,547,105",45.51,"2,981,695",17.98,"4,565,410","30,763,000",185.50,0.05,1-01521-0020,145 EAST 92 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,49,1929,"85,924","3,968,830",46.19,"1,427,198",16.61,"2,541,632","13,801,000",160.62,0.13,1-01507-0050,1371 MADISON AVENUE,UPPER EAST SIDE (79-96),D7  -ELEVATOR,26,1902,"35,998","1,512,996",42.03,"586,767",16.30,"926,229","10,771,000",299.21,0.11
1-01523-0059,1466 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,27,1920,"21,408","1,052,203",49.15,"323,261",15.10,"728,942","5,909,000",276.02,1-01507-0050,1371 MADISON AVENUE,UPPER EAST SIDE (79-96),D7  -ELEVATOR,26,1902,"35,998","1,804,580",50.13,"474,814",13.19,"1,329,766","10,771,000",299.21,0.11,1-01518-0033,1588 3 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,100,1980,"81,837","3,942,088",48.17,"1,418,235",17.33,"2,523,853","20,476,000",250.20,0.26,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
1-01524-0044,166 EAST 96 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,65,1928,"62,789","2,876,992",45.82,"965,067",15.37,"1,911,925","15,537,000",247.45,1-01519-0022,151 EAST 90 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,43,1930,"38,500","1,764,070",45.82,"591,745",15.37,"1,172,325","5,668,000",147.22,0.25,1-01519-0029,167 EAST 90 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,15,1915,"10,439","498,567",47.76,"150,426",14.41,"348,141","3,265,000",312.77,0.25,1-01520-0033,169 EAST 91 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,53,1985,"33,443","1,525,670",45.62,"554,819",16.59,"970,850","8,912,000",266.48,0.22
1-01525-0009,215 EAST 79 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,87,1947,"94,418","4,362,112",46.20,"1,329,405",14.08,"3,032,706","24,644,000",261.01,1-01526-0014,229 EAST 80 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,35,1945,"15,392","744,511",48.37,"213,025",13.84,"531,486","4,966,000",322.64,0.05,1-01509-0006,107 EAST 80 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,33,1925,"52,272","2,414,966",46.20,"735,990",14.08,"1,678,977","13,893,000",265.78,0.21,1-01509-0064,108 EAST 81 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,17,1922,"32,383","1,350,695",41.71,"343,260",10.60,"1,007,435","7,501,000",231.63,0.21
1-01525-0013,225 EAST 79 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,77,1930,"59,488","3,096,945",52.06,"923,849",15.53,"2,173,097","17,573,000",295.40,1-01526-0014,229 EAST 80 STREET,UPPER EAST SIDE (79-96),D1  -ELEVATOR,35,1945,"15,392","834,708",54.23,"235,498",15.30,"599,211","4,966,000",322.64,0.05,1-01509-0006,107 EAST 80 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,33,1925,"52,272","2,721,280",52.06,"811,784",15.53,"1,909,496","13,893,000",265.78,0.21,1-01509-0064,108 EAST 81 STREET,UPPER EAST SIDE (79-96),D3  -ELEVATOR,17,1922,"32,383","1,540,459",47.57,"390,215",12.05,"1,150,244","7,501,000",231.63,0.21
1-01525-0015,229 EAST 79 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,89,1930,"106,905","4,955,047",46.35,"1,405,801",13.15,"3,549,246","28,842,000",269.79,1-01526-0021,1543 2 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,117,1959,"123,524","5,153,421",41.72,"1,691,044",13.69,"3,462,378","24,134,000",195.38,0.05,1-01510-0020,1195 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D7  -ELEVATOR,61,1987,"78,874","3,655,810",46.35,"1,037,193",13.15,"2,618,617","30,209,000",383.00,0.15,1-01527-0028,1571 2 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,182,1963,"189,612","9,063,454",47.80,"2,533,216",13.36,"6,530,237","42,125,000",222.16,0.1
1-01525-0019,237 EAST 79 STREET,UPPER EAST SIDE (79-96),D4  -ELEVATOR,17,1970,"10,000","458,800",45.88,"141,800",14.18,"317,000","2,576,000",257.60,1-01527-0005,209 EAST 81 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,22,1920,"11,925","521,600",43.74,"159,318",13.36,"362,282","2,949,000",247.30,0.1,1-01547-0037,330 EAST 85 STREET,UPPER EAST SIDE (79-96),D7  -ELEVATOR,48,1920,"24,475","1,122,913",45.88,"347,056",14.18,"775,858","6,304,000",257.57,0.29,1-01513-0124,155 EAST 84 STREET,UPPER EAST SIDE (79-96),D9  -ELEVATOR,31,1925,"17,677","848,673",48.01,"248,185",14.04,"600,488","4,872,000",275.61,0.27
1-01525-0021,1523 2 AVENUE,UPPER EAST SIDE (79-96),D4  -ELEVATOR,210,1957,"281,825","11,106,723",39.41,"3,294,534",11.69,"7,812,189","63,690,000",225.99,1-01526-0021,1543 2 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,117,1959,"123,524","4,833,494",39.13,"1,872,624",15.16,"2,960,870","24,134,000",195.38,0.05,1-01527-0028,1571 2 AVENUE,UPPER EAST SIDE (79-96),D6  -ELEVATOR,182,1963,"189,612","7,472,609",39.41,"2,305,682",12.16,"5,166,927","42,125,000",222.16,0.1,1-01559-0033,420 EAST 80 STREET,UPPER EAST SIDE (79-96),D6  -ELEVATOR,157,1961,"137,238","5,523,830",40.25,"1,731,944",12.62,"3,791,886","30,912,000",225.24,0.28
