"","year","TRTID10","hinc","powner","pwht","pblk","pop","punemp","mrent","pcol","phs","str30old","hh10old","fhh","pov","pfb","pfb10","p18und","p60up"
"7635",2000,36061010400,67500,0.28,0.83,0.03,1097,0.11,1082,0.6,0.11,859,442,5,124,245,69,48,334
"7636",2000,36061010601,102149,0.54,0.92,0.01,7968,0.03,1463,0.61,0.12,4697,2509,52,213,1388,281,589,3197
"7637",2000,36061010602,76416,0.22,0.78,0.02,3949,0.03,1311,0.68,0.05,1854,1612,34,228,1311,747,556,570
"7638",2000,36061010800,71262,0.34,0.85,0.01,8079,0.03,1313,0.65,0.09,4598,3415,58,456,1873,746,585,1821
"7639",2000,36061010900,71641,0.15,0.47,0.06,208,0.12,1136,0.5,0.11,101,80,2,33,61,52,15,17
"7640",2000,36061011000,68417,0.18,0.85,0.01,6732,0.03,1359,0.62,0.12,3871,2927,45,336,1650,552,511,1346
"7641",2000,36061011100,41940,0.13,0.47,0.09,3048,0.08,815,0.37,0.23,1438,1122,32,677,1240,713,262,310
"7642",2000,36061011201,78354,0.14,0.82,0.04,1041,0.01,1681,0.61,0.16,753,411,11,106,281,95,68,276
"7643",2000,36061011202,188697,0.34,0.83,0.01,380,0,710,0.51,0.1,288,130,3,63,145,64,21,143
"7644",2000,36061011203,77329,0.25,0.84,0.01,1255,0.01,1505,0.51,0.13,906,437,6,61,355,148,79,365
"7645",2000,36061011300,47813,0,0.56,0.11,322,0.37,675,0.11,0.2,68,35,1,83,108,54,5,10
"7646",2000,36061011401,108107,0.26,0.9,0.01,1484,0,2001,0.62,0.12,1092,545,13,87,426,189,141,560
"7647",2000,36061011402,85908,0.42,0.85,0.01,2367,0.03,1096,0.62,0.09,1646,825,19,116,675,236,224,690
"7648",2000,36061011500,44519,0.1,0.36,0.24,1467,0.32,863,0.28,0.25,444,393,20,430,370,135,154,139
"7649",2000,36061011600,49146,0.09,0.71,0.03,3860,0.03,807,0.62,0.11,2441,1680,54,220,1279,603,312,453
"7650",2000,36061011700,16607,0.02,0.06,0.52,340,0.76,175,0.11,0.19,22,9,4,100,31,26,209,4
"7651",2000,36061011800,85223,0.2,0.87,0.01,8605,0.02,1334,0.64,0.1,4759,3254,75,376,1848,914,787,2036
"7652",2000,36061011900,12173,0.01,0.54,0.22,1405,0.2,428,0.3,0.42,1131,913,4,599,212,93,29,359
"7653",2000,36061012000,115430,0.55,0.9,0.02,3965,0.09,1585,0.64,0.09,2153,1053,38,140,565,192,503,1372
"7654",2000,36061012100,38453,0.06,0.63,0.1,8288,0.08,715,0.49,0.24,3537,2936,101,1112,1857,767,587,1483
"7655",2000,36061012200,105573,0.41,0.91,0.01,3914,0.03,1156,0.62,0.09,2968,1148,33,135,1142,511,453,1317
"7656",2000,36061012400,67653,0.13,0.78,0.03,10714,0.03,1203,0.61,0.11,3781,4950,103,896,2370,1112,1089,1538
"7657",2000,36061012500,76099,0,0.58,0.06,1762,0.03,2001,0.61,0.12,238,984,21,163,670,446,81,188
"7658",2000,36061012600,75747,0.33,0.88,0.01,12895,0.03,1243,0.66,0.09,7410,5437,96,664,2376,957,1166,2944
"7659",2000,36061012700,46279,0.11,0.5,0.06,7278,0.06,856,0.41,0.26,3448,2745,113,1047,2624,1186,703,787
"7660",2000,36061012800,109336,0.57,0.92,0.01,6639,0.03,1296,0.62,0.06,3606,2001,54,345,974,250,1058,1984
"7661",2000,36061012900,52743,0.13,0.53,0.1,4457,0.06,1260,0.42,0.22,1358,1915,70,968,1183,480,495,268
"7662",2000,36061013000,171146,0.52,0.9,0.01,4622,0.01,1222,0.66,0.06,2843,1211,38,144,1167,443,674,1572
"7663",2000,36061013100,52386,0.06,0.67,0.05,2086,0.07,1095,0.54,0.2,1612,917,13,311,805,277,73,536
"7664",2000,36061013200,65477,0.15,0.85,0.02,9690,0.03,1132,0.63,0.1,5913,4537,103,622,1995,818,782,1369
"7665",2000,36061013300,50688,0.05,0.58,0.06,5805,0.07,839,0.45,0.22,2523,2299,95,926,1635,686,452,694
"7666",2000,36061013400,66578,0.28,0.87,0.01,10666,0.02,1113,0.64,0.1,6209,4689,91,486,2134,934,822,1623
"7667",2000,36061013500,25229,0.02,0.29,0.13,3505,0.13,526,0.14,0.45,438,580,222,917,926,156,702,767
"7668",2000,36061013600,69163,0.27,0.88,0.02,15354,0.03,1152,0.61,0.1,7832,5879,161,939,2959,1327,1896,2622
"7669",2000,36061013700,80934,0.18,0.79,0.02,6797,0.02,1612,0.63,0.12,4322,2816,42,390,1930,980,410,1543
"7670",2000,36061013800,70730,0.24,0.86,0.02,12612,0.03,1161,0.64,0.11,6453,5601,106,689,2671,974,1079,2275
"7671",2000,36061013900,56507,0.15,0.71,0.05,9795,0.04,1049,0.59,0.16,5286,4645,72,1058,2735,1171,507,1651
"7672",2000,36061014000,97430,0.41,0.91,0.01,7754,0.02,1271,0.66,0.05,4104,2396,52,289,1051,360,1235,1568
"7673",2000,36061014200,145979,0.51,0.92,0.01,4980,0.02,1368,0.65,0.06,2723,1332,56,100,987,301,836,1458
"7674",2000,36061014300,18750,1,0.44,0.44,18,0,NA,0,0.67,3,3,0,0,12,0,2,1
"7675",2000,36061014401,84046,0.39,0.87,0.02,4887,0.02,1168,0.64,0.06,2487,1628,58,237,1018,336,670,1008
"7676",2000,36061014402,67055,0.24,0.86,0.02,6359,0.03,1169,0.69,0.06,3447,2746,72,408,1307,512,692,1019
"7677",2000,36061014500,102582,0.29,0.73,0.04,4411,0.05,2001,0.7,0.06,766,2234,47,307,1271,675,403,657
"7678",2000,36061014601,60589,0.06,0.82,0.02,3846,0.02,1226,0.64,0.12,1843,2175,35,311,1052,608,221,364
"7679",2000,36061014602,70370,0.2,0.84,0.02,8257,0.02,1235,0.62,0.1,3761,3369,72,525,1662,660,749,1118
"7680",2000,36061014700,68750,0,0.61,0.09,2231,0.04,1174,0.47,0.03,151,667,15,50,707,401,179,64
"7681",2000,36061014801,90391,0.33,0.87,0.01,2903,0.03,1325,0.64,0.06,1118,1058,25,87,409,133,429,551
"7682",2000,36061014802,89713,0.32,0.87,0.01,6947,0.03,1192,0.63,0.07,3105,2637,70,459,1298,453,1054,1136
"7683",2000,36061014900,96588,0.3,0.83,0.03,5956,0.04,1500,0.65,0.08,1977,2237,43,302,1496,770,438,1263
"7684",2000,36061015001,127126,0.52,0.93,0.01,2247,0.04,1288,0.63,0.08,1120,589,34,73,321,57,465,507
"7685",2000,36061015002,166209,0.69,0.93,0.01,5866,0.01,1444,0.65,0.04,2639,1266,80,243,874,249,1214,1587
"7686",2000,36061015100,39983,0.09,0.36,0.24,6828.53,0.1,798,0.37,0.24,1242.25,2412.28,371.71,1258.62,1285.59,493.05,1212.4,913.87
"7687",2000,36061015200,51150,0.16,0.61,0.11,6909,0.08,739,0.43,0.24,2444,2069,303,1124,1559,525,1300,1231
"7688",2000,36061015300,94583,0.34,0.85,0.02,9040,0.04,1327,0.69,0.08,4429,3785,50,487,2016,671,776,1571
"7689",2000,36061015400,58761,0.15,0.74,0.07,13058,0.04,994,0.55,0.14,3513,5368,223,1330,3369,1432,1391,1796
"7690",2000,36061015500,70319.1,0.62,0.86,0.03,6518.47,0.03,901.37,0.65,0.09,4390.75,2293.72,77.29,273.38,1384.41,345.95,587.6,2331.13
"7691",2000,36061015601,53153,0.01,0.64,0.09,5486,0.06,1355,0.5,0.14,1266,2575,83,550,1461,779,455,344
"7692",2000,36061015602,15069,0.01,0.14,0.29,1598,0.16,409,0.07,0.49,621,283,135,762,226,83,363,259
"7693",2000,36061015700,71839,0.26,0.83,0.04,10961,0.07,1044,0.61,0.12,7172,4257,63,845,1899,483,896,1960
"7694",2000,36061015801,92940,0.38,0.87,0.02,5804,0.04,1263,0.61,0.09,2528,1727,50,454,1025,471,834,910
"7695",2000,36061015802,51648,0.01,0.53,0.13,3190,0.03,1163,0.45,0.29,954,1111,63,358,785,325,331,724
"7696",2000,36061015900,75327,0.39,0.85,0.03,9293,0.04,943,0.65,0.09,5725,3676,95,618,1920,516,901,1805
"7697",2000,36061016001,152728,0.64,0.92,0.01,4172,0.04,1221,0.59,0.06,1900,1073,60,103,636,172,974,826
"7698",2000,36061016002,58619,0.27,0.63,0.05,3164,0.03,757,0.45,0.14,1354,740,66,272,795,367,579,505
"7699",2000,36061016100,69262,0.2,0.86,0.03,6710,0.03,1106,0.68,0.07,4461,2671,52,280,1061,394,611,868
"7700",2000,36061016200,23211,0.14,0.03,0.5,10067,0.2,459,0.07,0.36,2111,1892,1017,3154,1180,388,2892,1595
"7701",2000,36061016300,78606.14,0.28,0.84,0.03,6844,0.04,1038.46,0.66,0.09,4372.43,2485.41,51.87,378.54,1202,408,778.81,1320.94
"7702",2000,36061016400,14830,0.01,0.02,0.26,5986,0.17,241,0.05,0.42,1528,957,666,2738,1178,554,1916,815
"7703",2000,36061016500,89811,0.34,0.83,0.04,6618,0.06,1143,0.67,0.09,3778,2313,86,332,1159,324,757,1016
"7704",2000,36061016600,26670,0.03,0.07,0.19,7327,0.13,490,0.07,0.4,2448,1654,495,2209,2570,1418,2007,819
"7705",2000,36061016700,93322.91,0.31,0.85,0.02,6940.45,0.04,1322.87,0.65,0.08,3395.37,2134.61,72.05,365.56,1003,312,1009.46,1181.41
"7706",2000,36061016800,22061,0.06,0.13,0.26,4158,0.2,349,0.13,0.4,1696,626,347,1428,785,437,1132,847
"7707",2000,36061016900,75000,0.24,0.75,0.05,8641,0.04,1061,0.59,0.13,4819,2821,126,701,1910,796,1069,1183
"7708",2000,36061017000,27168,0.1,0.06,0.27,8157,0.16,530,0.1,0.44,2921,1736,405,2178,2523,1551,1911,1708
"7709",2000,36061017100,72225.21,0.32,0.81,0.05,9626.55,0.04,1023.92,0.62,0.09,5106.41,3287.63,132.05,764.58,1563,488,1427.47,1491.42
"7710",2000,36061017200,19106.81,0.02,0.03,0.19,5258,0.16,440.76,0.05,0.42,1510,1087,401,2011,1911,1205,1558,558
"7711",2000,36061017300,71969,0.2,0.71,0.08,8991,0.04,1076,0.57,0.14,3893,3157,208,923,1960,667,1213,1611
"7712",2000,36061017401,24861,0.1,0.08,0.4,5821,0.13,454,0.12,0.4,1341,763,526,1481,652,201,1568,1170
"7713",2000,36061017402,26175,0.01,0.01,0.53,2173,0.12,696,0.08,0.28,100,236,257,588,208,69,703,259
"7714",2000,36061017500,87026,0.36,0.81,0.05,10725,0.03,1059,0.59,0.13,5118,3373,140,620,1925,553,1560,2181
"7715",2000,36061017700,46154,0.3,0.49,0.17,9618,0.08,608,0.42,0.22,3965,2292,415,1586,1792,339,1647,2364
"7716",2000,36061017800,23284,0.06,0.14,0.22,4096,0.15,519,0.07,0.36,1354,1225,335,1404,946,429,1111,452
"7717",2000,36061017900,59637,0.22,0.69,0.08,9497,0.02,929,0.54,0.15,5304,3033,194,999,2504,928,1342,1388
"7718",2000,36061018000,13705,0.03,0.03,0.25,7851,0.15,355,0.04,0.43,2286,1410,732,3753,2219,1516,2549,888
"7719",2000,36061018100,53222,0.21,0.57,0.19,9082,0.05,714,0.5,0.16,3693,2311,287,651,1668,481,1224,1961
"7720",2000,36061018200,16058,0.01,0.02,0.32,6859,0.2,375,0.04,0.44,2238,1161,653,3140,1452,842,2128,992
"7721",2000,36061018300,53229,0.19,0.62,0.08,9112,0.04,897,0.53,0.16,4490,3140,127,1233,2747,967,1053,1188
"7722",2000,36061018400,14103,0.01,0.01,0.43,6006,0.2,265,0.03,0.47,1780,1054,587,2584,1047,510,1751,1012
"7723",2000,36061018500,56810,0.28,0.59,0.25,3783,0.01,743,0.64,0.11,2400,1055,65,209,757,135,342,1036
"7724",2000,36061018600,14008,0.01,0.03,0.69,5736,0.21,290,0.07,0.43,1843,803,658,2581,860,478,1746,803
"7725",2000,36061018700,54977,0.17,0.59,0.1,9806,0.04,876,0.49,0.15,4776,2510,193,1161,2872,1195,1458,1256
"7726",2000,36061018800,16716,0.03,0.06,0.18,6471,0.18,475,0.06,0.4,1467,1567,363,2668,2385,1478,1811,696
"7727",2000,36061018900,23836,0.09,0.2,0.29,11883,0.12,465,0.16,0.41,4591,2601,831,3340,2990,900,2530,2557
"7728",2000,36061019000,16623,0.04,0.01,0.81,1818,0.15,373,0.05,0.41,521,462,153,698,420,156,559,340
"7729",2000,36061019100,56836,0.3,0.62,0.12,9077,0.06,867,0.51,0.17,4630,2583,201,1218,1859,514,1472,1319
"7730",2000,36061019200,9320,0.01,0.03,0.46,3818,0.22,198,0.04,0.49,1129,538,434,1842,335,202,1159,531
"7731",2000,36061019300,34360,0.12,0.2,0.24,9416,0.12,555,0.25,0.32,2673,2584,600,2498,2907,1048,1998,1353
"7732",2000,36061019400,16507,0.02,0.02,0.39,6845,0.28,276,0.02,0.45,1762,1051,771,2859,979,364,2254,775
"7733",2000,36061019500,56196,0.2,0.56,0.05,8067,0.06,827,0.48,0.19,3908,2265,185,1074,2505,946,1254,1064
"7734",2000,36061019600,9829,0.01,0.01,0.48,3751,0.15,303,0.03,0.51,486,722,344,1367,506,232,1082,1026
"7735",2000,36061019701,14688,0,0.57,0.13,23,0.62,175,0.74,0,7,7,1,10,0,0,1,5
"7736",2000,36061019702,26029,0.22,0.11,0.58,2088,0.08,534,0.24,0.4,630,644,145,708,789,339,491,267
"7737",2000,36061019800,21480,0.28,0.03,0.79,1517,0.11,538,0.2,0.46,392,607,77,471,238,52,256,287
"7738",2000,36061019900,49750,0.21,0.63,0.07,9077,0.07,890,0.48,0.09,3736,2562,101,1030,2713,1142,1027,1409
"7739",2000,36061020000,24091,0.08,0.04,0.84,2413,0.04,422,0.11,0.44,1708,812,158,683,494,225,491,385
"7740",2000,36061020101,59479,0.12,0.58,0.11,2215,0.57,820,0.17,0.02,349,233,12,120,243,118,124,93
"7741",2000,36061020102,23146,0.08,0.04,0.72,3594,0.17,465,0.14,0.39,1273,1103,305,1205,1272,705,987,400
"7742",2000,36061020300,34702,0.05,0.59,0.11,3583,0.21,877,0.24,0.02,514,420,21,254,669,397,136,93
"7743",2000,36061020500,73750,0.15,0.68,0.08,5113,0.19,975,0.4,0.03,1495,865,32,225,909,431,390,595
"7744",2000,36061020600,25714,0.1,0.04,0.8,2310,0.25,435,0.15,0.37,862,661,176,648,443,239,542,291
"7745",2000,36061020701,32273,0.03,0.61,0.08,2548,0.04,851,0.64,0.05,1432,1095,20,559,893,639,192,256
"7746",2000,36061020800,24729,0.06,0.03,0.86,4071,0.19,493,0.11,0.36,1828,1355,335,1082,535,163,1018,539
"7747",2000,36061020901,14310,0.01,0.02,0.58,3448,0.19,337,0.08,0.42,1331,598,341,1658,607,305,1050,648
"7748",2000,36061021000,26047,0.08,0,0.82,6623,0.16,555,0.11,0.36,3048,1470,696,1869,835,260,1698,1491
"7749",2000,36061021100,34943.32,0.24,0.33,0.28,10718,0.13,584.97,0.33,0.26,4425.79,2425.35,489.03,2841.32,2728,998,1814.26,1791.24
"7750",2000,36061021200,29563,0.01,0.01,0.92,4166,0.08,528,0.21,0.43,2125,1070,289,745,354,180,671,1219
"7751",2000,36061021303,24920.71,0.02,0.02,0.6,5941,0.23,500.85,0.08,0.41,2126.67,1437.74,436.93,1892.74,1675.62,848.82,1771.75,718.85
"7752",2000,36061021400,25788,0.01,0,0.94,3161,0.1,559,0.15,0.43,1755,763,192,614,303,132,502,880
"7753",2000,36061021500,18134.35,0.01,0.01,0.87,2925,0.11,502.47,0.04,0.35,506,691,341,1124,443,139,925,365
"7754",2000,36061021600,25236,0.08,0.04,0.73,7986,0.2,497,0.12,0.35,3008,1942,695,2485,1818,987,2315,895
"7755",2000,36061021703,24118,0.01,0.02,0.44,1,0.08,484,0.09,0.48,0.33,0.26,0.07,0.26,0.38,0.18,0.25,0.15
"7756",2000,36061021800,22246,0.05,0.02,0.79,5018,0.21,418,0.1,0.4,1742,1232,405,1566,1156,603,1312,681
"7757",2000,36061021900,17272,0.01,0.02,0.4,6423,0.23,396,0.03,0.46,2135,964,638,2528,1876,785,1956,1012
"7758",2000,36061022000,21123,0.06,0.03,0.8,5068,0.15,406,0.13,0.33,2289,1508,453,1478,1101,560,1399,536
"7759",2000,36061022102,30185,0.13,0.02,0.83,2050,0.11,521,0.21,0.34,1128,715,138,503,515,134,431,285
"7760",2000,36061022200,16744,0.04,0.03,0.82,2412,0.2,347,0.11,0.39,902,733,187,873,448,208,595,348
"7761",2000,36061022301,26771,0.04,0.02,0.05,8410,0.12,480,0.05,0.44,2239,976,559,2829,4964,1836,2423,1011
"7762",2000,36061022302,17400,0.01,0.01,0.31,3997,0.17,422,0.05,0.39,329,741,376,1510,1524,488,1189,551
"7763",2000,36061022400,15900,0.02,0.01,0.77,6211,0.19,356,0.05,0.43,2440,1117,675,3029,1030,475,1874,928
"7764",2000,36061022500,28689,0.08,0.04,0.22,11108,0.19,506,0.08,0.42,3246,1577,703,3267,5885,2397,2768,1591
"7765",2000,36061022600,17766,0.06,0.02,0.88,3601,0.19,442,0.08,0.5,1880,1205,263,1484,701,454,754,578
"7766",2000,36061022700,23661.02,0.13,0.04,0.68,5195,0.21,489.73,0.14,0.31,2207,1362,333,1693,1320,528,1111,679
"7767",2000,36061022800,16444,0.12,0.02,0.88,4636,0.29,435,0.1,0.4,2140,1491,381,1718,542,201,1024,781
"7768",2000,36061022900,21692,0.05,0.03,0.29,8843,0.23,515,0.06,0.46,2799,1554,618,3431,4556,2276,2351,1064
"7769",2000,36061023000,16958,0.04,0.01,0.82,7965,0.23,383,0.09,0.41,3346,2026,825,3149,1162,482,2438,1274
"7770",2000,36061023100,25272,0.1,0.02,0.67,5840.01,0.16,508,0.12,0.39,2655.98,1565.57,394.82,1937.85,2006.43,861.16,1296.15,925.82
"7771",2000,36061023200,18013,0.02,0.01,0.76,8344,0.23,381,0.04,0.38,2537,1947,1015,3557,1435,729,3003,799
"7772",2000,36061023300,23753.48,0.04,0.04,0.45,6084.9,0.15,569.65,0.1,0.41,2297.62,1275.17,402.38,2111.61,2928.99,1574.21,1576.28,755.16
"7773",2000,36061023400,20257,0.01,0.01,0.83,3530,0.25,501,0.05,0.39,1323,1130,365,1186,617,411,1078,358
"7774",2000,36061023501,24068.74,0.07,0.02,0.63,6254.99,0.2,478.6,0.09,0.37,2364.02,1516.43,517.18,2070.15,1671.57,789.84,1665.85,933.18
"7775",2000,36061023502,16094,0.01,0.01,0.71,2040,0.24,462,0.04,0.4,653,556,196,875,597,325,612,271
"7776",2000,36061023600,23047,0.15,0.01,0.89,5688,0.12,510,0.09,0.41,2583,1117,507,1345,493,112,1327,1590
"7777",2000,36061023700,22087,0.04,0.03,0.38,7229.1,0.18,500,0.08,0.43,2484.38,1444.83,556.62,2483.39,2805.01,984.79,1937.72,972.84
"7778",2000,36061023801,49976,0.11,0.44,0.28,1389.04,0.21,1157,0.32,0.27,47.57,321.14,46.84,183.55,449.98,224.55,247.61,308.6
"7779",2000,36061023802,49976,0.11,0.44,0.28,8130.96,0.21,1157,0.32,0.27,278.43,1879.86,274.16,1074.45,2634.02,1314.45,1449.39,1806.4
"7780",2000,36061023900,17841,0.04,0.02,0.55,2686,0.18,439,0.08,0.42,1013,642,219,1092,1013,504,728,497
"7781",2000,36061024000,NA,0,0.12,0.56,1386,0.43,0,0.02,0.78,0,0,0,768,13,0,15,57
"7782",2000,36061024100,26491,0.13,0.07,0.36,8295,0.13,527,0.16,0.38,3030,1434,501,2205,3484,1338,1875,1710
"7783",2000,36061024200,16665.47,0.01,0.01,0.67,3311,0.3,303.77,0.04,0.38,409,547,366,1505,533,202,1084,354
"7784",2000,36061024301,24219,0.04,0.03,0.43,4296,0.21,554,0.08,0.43,1339,833,339,1334,1726,763,1138,454
"7785",2000,36061024302,11482,0.01,0.01,0.68,7386,0.25,256,0.03,0.43,2283,1036,886,3845,914,430,2592,1120
"7786",2000,36061024500,25631,0.02,0.03,0.11,15838,0.12,518,0.05,0.45,4474,2281,1154,5515,8855,3544,4592,1802
"7787",2000,36061024700,30131.58,0.09,0.07,0.13,7758.66,0.13,577.24,0.12,0.41,2476.39,1136.13,444.09,2344,4141.66,1509.31,1903.33,1225.31
"7788",2000,36061024900,20197,0.02,0.02,0.23,1150,0.25,383,0.04,0.48,361,199,99,652,627,218,347,153
"7789",2000,36061025100,21354,0.01,0.05,0.13,2995,0.37,506,0.05,0.48,724,462,185,1300,1641,751,724,328
"7790",2000,36061025300,26899,0.02,0.05,0.05,12753,0.12,541,0.06,0.45,3700,1988,837,3788,7781,3053,3404,1474
"7791",2000,36061025500,35109.09,0.02,0.25,0.06,6888.34,0.32,676.35,0.26,0.29,2111.26,1523.84,267.15,1409,2999.07,1235.5,1186.54,738.5
"7792",2000,36061025700,21529.8,0.1,0.04,0.76,2942,0.16,458.45,0.11,0.39,1441,694,250,1078,657,287,757,423
"7793",2000,36061025900,15121.28,0.02,0.01,0.75,1932,0.27,425.85,0.02,0.37,687,573,242,1019,316,154,645,169
"7794",2000,36061026100,25712,0.02,0.02,0.06,13080,0.13,489,0.04,0.46,3384,1711,1025,4478,8130,3278,3864,1527
"7795",2000,36061026300,30297,0.01,0.05,0.06,9811,0.17,618,0.05,0.42,2765,1480,672,2670,5841,2459,2800,1149
"7796",2000,36061026500,29520.66,0.07,0.18,0.04,8120,0.11,630.16,0.16,0.39,2921.35,1471.03,375.75,1955,4277.27,1502.19,1724.13,1257.19
"7797",2000,36061026700,19947,0,0.31,0.02,1923,0.18,602,0.09,0.35,720,350,95,893,904,332,461,224
"7798",2000,36061026900,22279,0.02,0.12,0.03,9931,0.28,525,0.04,0.41,2693,1454,675,3678,5738,2225,2626,1017
"7799",2000,36061027100,32168,0.03,0.21,0.02,8897,0.13,597,0.14,0.37,2855,1677,494,1996,4860,1852,2278,1356
"7800",2000,36061027300,46418,0.16,0.57,0.05,6265,0.06,765,0.41,0.22,3124,1828,193,824,2324,871,1017,1212
"7801",2000,36061027500,55865,0.4,0.66,0.07,2718,0.02,789,0.52,0.16,1537,766,56,175,755,164,364,635
"7802",2000,36061027700,25087,0.01,0.07,0.06,8112,0.19,549,0.05,0.5,2074,1220,587,2215,4754,2068,2108,1632
"7803",2000,36061027900,30387,0.02,0.12,0.05,11764,0.13,585,0.13,0.38,3898,2282,866,3557,6734,2731,3277,1429
"7804",2000,36061028100,48426.13,0.23,0.74,0.04,2540.33,0.07,749.94,0.47,0.21,1340.49,663.29,56.08,175.26,1225.69,442.3,367.36,690.15
"7805",2000,36061028300,26238,0.14,0.16,0.07,8370,0.14,577,0.12,0.39,3121,2098,579,2477,4585,1880,2166,1233
"7806",2000,36061028500,21023,0.01,0.05,0.03,8391,0.15,514,0.06,0.43,2468,1559,713,3061,5176,2334,2512,960
"7807",2000,36061028700,29613,0.02,0.21,0.03,4545.67,0.11,619,0.17,0.36,1681.51,978.71,271.92,890.74,2358.31,1030.7,1246.64,511.85
"7808",2000,36061029100,21826,0.04,0.03,0.04,12413,0.19,533,0.06,0.45,3503,2166,995,4423,7747,3433,3685,1389
"7809",2000,36061029300,21678,0.01,0.05,0.04,9522,0.13,543,0.05,0.43,2732,1631,776,3621,5844,2493,2914,965
"7810",2000,36061029500,35069,0.04,0.29,0.05,7588,0.07,654,0.23,0.3,3224,2162,394,1601,3375,1189,1636,988
"7811",2000,36061029700,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"7812",2000,36061029900,23272,0.02,0.03,0.29,3979,0.16,437.75,0.06,0.43,1451,606,363,1046,1580,404,1065,685
"7813",2000,36061030300,38149,0.03,0.3,0.06,4178,0.08,677,0.22,0.28,1665,1244,253,952,1706,740,1034,430
"7814",2000,36061030700,47994,0.29,0.5,0.13,3587,0.04,712.91,0.38,0.22,1843,1171,117,448,887,282,637,527
"7815",2000,36061030900,25754,0.06,0.06,0.26,7820,0.13,533,0.09,0.36,2706,1645,681,2340,2972,1114,2305,943
"7816",2000,36061031100,NA,0,0.32,0.63,19,NA,0,0,0,0,0,0,0,0,0,3,3
"7817",2000,36061031703,107611,0.14,0.71,0.03,3651.39,0.03,1873,0.6,0.06,38.12,1722.14,63.83,200.69,1017.21,552,532.72,225.49
"7818",2000,36061031704,107611.01,0.14,0.71,0.03,4299.61,0.03,1873,0.6,0.06,44.88,2027.86,75.17,236.31,1197.79,650,627.28,265.51
"7819",2000,36061031900,81251,0,0.61,0.09,237,0,2001,0.22,0.16,0,99.94,9.99,30.7,62.11,40.69,39.98,8.57
"7820",2000,36081000100,85898,0.8,0.51,0.24,1370,0.06,992,0.52,0.38,15,499,8,273,362,199,83,135
"7821",2000,36081000200,38333,0.46,0.28,0.04,2941,0.08,669,0.16,0.32,894,632,97,538,1439,559,770,408
"7822",2000,36081000400,41845,0.42,0.15,0.08,4747,0.09,757,0.09,0.39,1325,974,189,727,2258,913,1416,458
"7823",2000,36081000600,45225,0.5,0.21,0.09,3717,0.08,755,0.07,0.44,1046,839,166,459,1699,625,1085,397
"7824",2000,36081000700,45189,0.14,0.5,0.03,4030,0.08,725,0.27,0.3,1875,1210,106,407,1521,699,628,629
"7825",2000,36081000800,37201,0.56,0.31,0.05,3186,0.08,779,0.1,0.37,987,670,107,457,1298,655,879,400
"7826",2000,36081001000,45694,0.45,0.29,0.04,3170,0.11,744,0.09,0.41,957,643,126,337,1341,565,860,394
"7827",2000,36081001200,40529,0.39,0.39,0.03,3797,0.09,707,0.16,0.35,1269,824,123,445,1673,687,986,544
"7828",2000,36081001400,46014,0.43,0.44,0.03,3268,0.1,764,0.13,0.41,1173,745,94,382,1154,438,781,562
"7829",2000,36081001600,51250,0.6,0.33,0.05,2688,0.07,694,0.08,0.39,771,453,89,177,856,297,783,331
"7830",2000,36081001800,47841,0.49,0.32,0.03,2795,0.08,732,0.08,0.39,907,602,87,438,1100,417,752,318
"7831",2000,36081001900,37063,0.16,0.38,0.03,794,0.02,550,0.28,0.29,343,180,22,111,264,67,158,87
"7832",2000,36081002000,62813,0.59,0.31,0.07,1332,0.09,741,0.1,0.44,396,241,33,93,893,324,319,189
"7833",2000,36081002200,47031,0.37,0.33,0.07,2409,0.02,684,0.15,0.35,788,615,78,150,923,414,588,317
"7834",2000,36081002400,50893,0.46,0.25,0.11,2163,0.08,714,0.18,0.36,710,520,95,373,1083,436,624,246
"7835",2000,36081002500,11055,0.01,0.02,0.62,6597,0.25,256,0.03,0.4,2416,1539,943,3448,881,250,2442,804
"7836",2000,36081002600,42378,0.51,0.31,0.1,2132,0.12,699,0.12,0.35,588,369,64,212,945,430,577,226
"7837",2000,36081002800,37135,0.4,0.23,0.09,3083,0.1,719,0.07,0.46,966,709,110,638,1514,763,829,330
"7838",2000,36081003000,58750,0.56,0.36,0.06,1364,0.05,798,0.13,0.35,393,274,46,138,507,178,346,167
"7839",2000,36081003100,33819,0.18,0.27,0.03,1736,0.05,677,0.15,0.43,577,444,44,315,1190,738,400,222
"7840",2000,36081003200,45000,0.51,0.3,0.05,1547,0.13,763,0.09,0.38,466,327,59,160,596,233,410,215
"7841",2000,36081003300,35475.16,0.18,0.17,0.03,2283,0.08,677.41,0.13,0.35,693,408,45,487,1436,752,547,211
"7842",2000,36081003400,38370,0.51,0.21,0.1,2332,0.06,732,0.05,0.35,538,417,91,250,745,282,691,260
"7843",2000,36081003600,43438,0.45,0.25,0.09,3099,0.1,773,0.04,0.48,952,687,137,590,1537,672,908,392
"7844",2000,36081003700,11625,0.01,0.02,0.67,1414,0.21,309,0.03,0.42,594,318,208,632,180,67,506,151
"7845",2000,36081003800,42908,0.36,0.34,0.07,2213,0.05,696,0.09,0.41,652,502,95,366,777,292,653,274
"7846",2000,36081003900,32097,0.22,0.22,0.16,1516,0.39,732,0.06,0.43,406,324,63,348,654,255,379,148
"7847",2000,36081004001,41436,0.36,0.38,0.06,1786,0.09,684,0.05,0.44,571,404,68,167,884,253,443,283
