"","year","TRTID10","hinc","powner","pwht","pblk","pop","punemp","mrent","pcol","phs","str30old","hh10old","fhh","pov","pfb","pfb10","p18und","p60up"
"477","1990",36047018400,"35742.00","0.57","0.94","0.00","1751.00","0.08","469.00","0.11","0.46","711.00","376.00","0.00","108.00","324.00","74.00","259.00","570.00"
"478","1990",36047018501,"9569.51","0.02","0.01","0.74","5001.42","0.21","195.03","0.03","0.38","1504.42","617.03","639.62","2348.03","211.07","99.99","1867.71","562.08"
"479","1990",36047018600,"27188.00","0.50","0.95","0.00","1663.00","0.10","503.00","0.10","0.59","670.00","263.00","25.00","142.00","471.00","132.00","278.00","528.00"
"480","1990",36047018700,"39697.00","0.29","0.16","0.45","1113.00","0.15","504.00","0.17","0.27","386.00","201.00","62.00","117.00","256.00","148.00","291.00","111.00"
"481","1990",36047018800,"32384.00","0.44","0.92","0.00","2213.00","0.14","522.00","0.07","0.55","732.00","379.00","17.00","157.00","419.00","76.00","430.00","540.00"
"482","1990",36047019000,"23880.00","0.26","0.77","0.00","3582.00","0.04","461.00","0.06","0.53","1194.00","920.00","72.00","676.00","1301.00","568.00","792.00","768.00"
"483","1990",36047019100,"25200.00","0.25","0.15","0.42","2414.00","0.13","464.00","0.14","0.36","802.00","622.00","157.00","726.00","384.00","110.00","684.00","225.00"
"484","1990",36047019200,"29667.00","0.33","0.76","0.00","1787.00","0.07","455.00","0.09","0.49","469.00","336.00","23.00","185.00","633.00","315.00","429.00","368.00"
"485","1990",36047019300,"29941.00","0.46","0.25","0.55","4644.00","0.07","372.00","0.19","0.27","794.00","629.00","132.00","252.00","729.00","299.00","432.00","950.00"
"486","1990",36047019400,"21385.00","0.29","0.69","0.00","2187.00","0.07","456.00","0.04","0.53","688.00","463.00","48.00","352.00","870.00","392.00","396.00","499.00"
"487","1990",36047019500,"33897.00","0.23","0.21","0.60","4031.00","0.08","456.00","0.25","0.31","1885.00","1059.00","248.00","466.00","511.00","204.00","826.00","421.00"
"488","1990",36047019600,"27331.00","0.32","0.89","0.00","3232.00","0.08","452.00","0.09","0.51","1291.00","650.00","68.00","334.00","885.00","240.00","629.00","936.00"
"489","1990",36047019700,"33234.00","0.32","0.21","0.68","3613.00","0.06","494.00","0.36","0.19","1760.00","1019.00","141.00","477.00","556.00","207.00","607.00","435.00"
"490","1990",36047019800,"32800.00","0.51","0.95","0.00","1699.00","0.08","529.00","0.12","0.46","578.00","322.00","7.00","108.00","351.00","73.00","335.00","444.00"
"491","1990",36047019900,"28830.00","0.18","0.10","0.79","2894.00","0.11","429.00","0.24","0.35","1258.00","873.00","246.00","735.00","452.00","264.00","600.00","360.00"
"492","1990",36047020000,"26420.00","0.52","0.92","0.00","1806.00","0.10","529.00","0.09","0.50","651.00","295.00","23.00","133.00","423.00","141.00","338.00","479.00"
"493","1990",36047020100,"25967.00","0.22","0.13","0.80","3661.00","0.04","513.00","0.20","0.28","1555.00","1027.00","230.00","555.00","536.00","314.00","710.00","486.00"
"494","1990",36047020200,"33869.00","0.64","0.98","0.00","1746.00","0.05","571.00","0.10","0.51","683.00","265.00","22.00","117.00","221.00","31.00","309.00","472.00"
"495","1990",36047020300,"34231.00","0.27","0.05","0.66","1035.00","0.14","449.00","0.06","0.36","336.00","240.00","47.00","225.00","334.00","250.00","321.00","112.00"
"496","1990",36047020400,"48403.00","0.69","0.98","0.00","1768.00","0.05","560.00","0.15","0.39","628.00","249.00","8.00","42.00","189.00","54.00","335.00","461.00"
"497","1990",36047020500,"25169.00","0.23","0.15","0.72","2533.00","0.04","483.00","0.23","0.33","1101.00","731.00","187.00","542.00","586.00","223.00","652.00","265.00"
"498","1990",36047020600,"31094.00","0.53","0.93","0.00","1951.00","0.05","504.00","0.13","0.50","724.00","333.00","63.00","191.00","452.00","170.00","382.00","475.00"
"499","1990",36047020700,"34962.00","0.25","0.26","0.59","4971.00","0.07","471.00","0.31","0.24","2092.00","1470.00","306.00","774.00","1660.00","615.00","1116.00","488.00"
"500","1990",36047020800,"32097.00","0.41","0.90","0.00","2424.00","0.06","502.00","0.11","0.49","895.00","518.00","8.00","119.00","398.00","49.00","434.00","619.00"
"501","1990",36047021000,"26964.00","0.33","0.83","0.00","2811.00","0.06","429.00","0.11","0.53","1082.00","587.00","17.00","305.00","898.00","326.00","480.00","757.00"
"502","1990",36047021100,"17542.91","0.13","0.04","0.59","2849.00","0.27","348.33","0.02","0.46","563.00","248.00","155.00","595.00","401.00","155.00","583.00","203.00"
"503","1990",36047021200,"23383.00","0.29","0.78","0.01","2959.00","0.06","434.00","0.06","0.57","1184.00","687.00","27.00","489.00","913.00","354.00","531.00","767.00"
"504","1990",36047021300,"23875.00","0.02","0.02","0.87","5234.00","0.09","423.00","0.04","0.38","1283.00","1016.00","499.00","1318.00","1924.00","993.00","1662.00","410.00"
"505","1990",36047021400,"15945.00","0.29","0.79","0.00","1445.00","0.09","430.00","0.02","0.50","517.00","301.00","38.00","355.00","527.00","286.00","369.00","345.00"
"506","1990",36047021500,"31229.00","0.14","0.15","0.72","5518.00","0.09","427.00","0.17","0.36","2248.00","1459.00","340.00","932.00","2003.00","826.00","1458.00","448.00"
"507","1990",36047021600,"26591.00","0.38","0.84","0.00","3086.00","0.04","472.00","0.06","0.41","788.00","460.00","38.00","835.00","1006.00","335.00","1097.00","569.00"
"508","1990",36047021700,"19229.00","0.05","0.02","0.77","3961.00","0.15","385.00","0.09","0.37","1209.00","874.00","376.00","1156.00","1328.00","718.00","1252.00","344.00"
"509","1990",36047021800,"21641.00","0.35","0.86","0.00","3510.00","0.09","457.00","0.06","0.45","975.00","501.00","40.00","1126.00","1425.00","615.00","1298.00","606.00"
"510","1990",36047021900,"20675.00","0.18","0.01","0.90","4235.00","0.11","406.00","0.09","0.40","1503.00","843.00","332.00","958.00","1703.00","745.00","1167.00","527.00"
"511","1990",36047022000,"19271.00","0.26","0.85","0.00","4010.00","0.06","452.00","0.07","0.46","1220.00","700.00","42.00","1182.00","1731.00","676.00","1269.00","959.00"
"512","1990",36047022100,"15492.00","0.14","0.01","0.90","3650.00","0.09","369.00","0.04","0.49","1320.00","823.00","255.00","1106.00","801.00","421.00","897.00","455.00"
"513","1990",36047022200,"20336.00","0.23","0.85","0.00","3950.00","0.09","464.00","0.04","0.41","990.00","668.00","77.00","1309.00","1232.00","413.00","1468.00","811.00"
"514","1990",36047022400,"23564.00","0.26","0.61","0.02","3813.00","0.12","438.00","0.06","0.52","1132.00","681.00","117.00","940.00","1441.00","685.00","1030.00","676.00"
"515","1990",36047022600,"18277.00","0.25","0.44","0.02","1640.00","0.12","418.00","0.04","0.48","467.00","276.00","84.00","514.00","513.00","267.00","491.00","219.00"
"516","1990",36047022700,"17695.00","0.16","0.01","0.93","3135.00","0.19","341.00","0.06","0.47","1106.00","603.00","250.00","933.00","592.00","278.00","761.00","455.00"
"517","1990",36047022800,"20057.00","0.27","0.50","0.06","2888.00","0.10","484.00","0.05","0.36","615.00","481.00","88.00","1014.00","1012.00","713.00","1105.00","275.00"
"518","1990",36047022900,"18333.00","0.23","0.01","0.95","2960.00","0.21","334.00","0.07","0.41","987.00","818.00","249.00","881.00","577.00","276.00","784.00","470.00"
"519","1990",36047023000,"21310.00","0.28","0.68","0.01","3945.00","0.12","469.00","0.04","0.39","1068.00","710.00","140.00","1479.00","1255.00","515.00","1552.00","502.00"
"520","1990",36047023100,"17740.00","0.17","0.04","0.89","2490.00","0.10","338.00","0.08","0.47","721.00","719.00","175.00","663.00","297.00","112.00","622.00","438.00"
"521","1990",36047023200,"21607.00","0.27","0.85","0.01","5314.00","0.04","462.00","0.07","0.39","1396.00","815.00","15.00","1190.00","1945.00","763.00","2084.00","887.00"
"522","1990",36047023300,"15789.00","0.13","0.01","0.80","5253.00","0.19","304.00","0.06","0.40","880.00","673.00","465.00","2187.00","330.00","184.00","1670.00","608.00"
"523","1990",36047023400,"17138.00","0.19","0.99","0.00","4037.00","0.06","468.00","0.08","0.41","892.00","693.00","56.00","1202.00","1731.00","471.00","1394.00","1070.00"
"524","1990",36047023500,"20959.00","0.17","0.03","0.34","2107.00","0.10","388.00","0.01","0.41","365.00","370.00","224.00","724.00","517.00","375.00","719.00","183.00"
"525","1990",36047023600,"20597.00","0.15","0.97","0.00","4281.00","0.09","458.00","0.10","0.45","1196.00","917.00","34.00","1020.00","1831.00","557.00","1187.00","1405.00"
"526","1990",36047023800,"16987.00","0.22","0.96","0.00","4085.00","0.09","473.00","0.07","0.43","889.00","652.00","35.00","1196.00","1571.00","326.00","1298.00","1123.00"
"527","1990",36047024000,"24923.00","0.23","0.92","0.00","4071.00","0.12","445.00","0.07","0.42","916.00","765.00","32.00","809.00","1558.00","362.00","1282.00","1160.00"
"528","1990",36047024100,"9683.00","0.13","0.06","0.62","1813.00","0.17","308.00","0.02","0.45","334.00","507.00","194.00","723.00","198.00","109.00","387.00","623.00"
"529","1990",36047024200,"33056.00","0.36","0.90","0.00","2465.00","0.08","505.00","0.07","0.33","575.00","427.00","22.00","444.00","727.00","358.00","791.00","513.00"
"530","1990",36047024300,"13750.00","0.16","0.01","0.88","3693.00","0.18","294.00","0.02","0.46","1278.00","1054.00","384.00","1568.00","276.00","65.00","979.00","699.00"
"531","1990",36047024400,"23577.00","0.42","0.89","0.00","2609.00","0.09","503.00","0.08","0.46","834.00","445.00","46.00","491.00","742.00","282.00","705.00","604.00"
"532","1990",36047024500,"21817.00","0.20","0.01","0.95","3745.00","0.13","343.00","0.09","0.43","1640.00","939.00","245.00","902.00","772.00","404.00","968.00","559.00"
"533","1990",36047024600,"33355.00","0.49","0.85","0.00","2605.00","0.08","527.00","0.09","0.51","882.00","460.00","18.00","343.00","794.00","214.00","507.00","650.00"
"534","1990",36047024700,"20595.00","0.12","0.01","0.92","2681.00","0.11","337.00","0.07","0.42","617.00","600.00","274.00","717.00","584.00","468.00","770.00","369.00"
"535","1990",36047024800,"27554.00","0.39","0.79","0.00","2083.00","0.10","459.00","0.07","0.52","777.00","466.00","26.00","308.00","721.00","256.00","394.00","441.00"
"536","1990",36047024900,"18983.00","0.19","0.00","0.93","4491.00","0.13","343.00","0.06","0.42","1450.00","965.00","318.00","963.00","1145.00","578.00","1220.00","627.00"
"537","1990",36047025000,"19524.00","0.46","0.72","0.00","1118.00","0.09","458.00","0.05","0.58","384.00","159.00","20.00","196.00","270.00","120.00","214.00","280.00"
"538","1990",36047025100,"13631.00","0.11","0.00","0.95","2698.00","0.16","305.00","0.02","0.42","955.00","693.00","248.00","1179.00","220.00","149.00","871.00","380.00"
"539","1990",36047025200,"23216.00","0.23","0.81","0.00","3719.00","0.12","429.00","0.07","0.58","1558.00","772.00","49.00","807.00","1234.00","577.00","615.00","1039.00"
"540","1990",36047025300,"17288.00","0.25","0.01","0.80","2202.00","0.19","354.00","0.02","0.45","747.00","501.00","222.00","634.00","268.00","151.00","650.00","284.00"
"541","1990",36047025400,"26883.00","0.40","0.70","0.00","2875.00","0.07","491.00","0.08","0.49","1083.00","535.00","22.00","315.00","1118.00","532.00","545.00","604.00"
"542","1990",36047025500,"10993.00","0.00","0.00","0.74","5969.00","0.26","194.00","0.01","0.40","1581.00","542.00","849.00","3095.00","128.00","77.00","2272.00","551.00"
"543","1990",36047025600,"30956.00","0.44","0.77","0.00","2542.00","0.08","481.00","0.06","0.55","890.00","475.00","49.00","283.00","858.00","304.00","479.00","544.00"
"544","1990",36047025700,"10441.00","0.06","0.02","0.10","1238.00","0.18","350.00","0.00","0.47","389.00","242.00","85.00","595.00","196.00","145.00","427.00","91.00"
"545","1990",36047025800,"28966.00","0.25","0.77","0.00","4114.00","0.09","483.00","0.08","0.49","1465.00","867.00","58.00","624.00","1604.00","510.00","941.00","789.00"
"546","1990",36047025901,"15938.00","0.13","0.01","0.38","1607.00","0.10","398.00","0.04","0.44","490.00","300.00","232.00","865.00","347.00","146.00","594.00","128.00"
"547","1990",36047025902,"10862.00","0.00","0.01","0.71","4081.00","0.15","220.00","0.01","0.38","228.00","380.00","440.00","1939.00","71.00","21.00","1527.00","321.00"
"548","1990",36047026000,"29046.00","0.38","0.87","0.00","2766.00","0.09","491.00","0.05","0.55","1064.00","548.00","71.00","330.00","902.00","225.00","525.00","662.00"
"549","1990",36047026100,"10330.00","0.17","0.01","0.60","4113.00","0.20","317.00","0.01","0.46","933.00","824.00","522.00","2071.00","371.00","187.00","1477.00","415.00"
"550","1990",36047026200,"25161.00","0.52","0.82","0.00","2034.00","0.07","486.00","0.11","0.51","798.00","418.00","38.00","320.00","532.00","266.00","438.00","474.00"
"551","1990",36047026300,"18971.00","0.18","0.01","0.91","1648.00","0.11","325.00","0.03","0.46","536.00","371.00","151.00","548.00","118.00","26.00","527.00","219.00"
"552","1990",36047026400,"24386.00","0.27","0.85","0.00","3760.00","0.08","467.00","0.05","0.53","1521.00","772.00","48.00","483.00","1267.00","631.00","733.00","796.00"
"553","1990",36047026500,"20239.00","0.19","0.01","0.93","2959.00","0.14","353.00","0.05","0.37","870.00","655.00","307.00","948.00","227.00","107.00","956.00","324.00"
"554","1990",36047026600,"27321.00","0.37","0.84","0.00","3110.00","0.09","527.00","0.06","0.51","995.00","616.00","46.00","356.00","1074.00","341.00","678.00","609.00"
"555","1990",36047026700,"24492.00","0.26","0.01","0.95","3956.00","0.10","356.00","0.09","0.48","1675.00","981.00","305.00","844.00","951.00","424.00","873.00","802.00"
"556","1990",36047026800,"28240.00","0.28","0.86","0.00","3762.00","0.12","495.00","0.06","0.51","1373.00","691.00","124.00","653.00","1015.00","273.00","841.00","754.00"
"557","1990",36047026900,"21291.00","0.18","0.01","0.96","2725.00","0.10","369.00","0.07","0.42","1151.00","668.00","196.00","665.00","625.00","221.00","676.00","436.00"
"558","1990",36047027000,"30172.00","0.29","0.84","0.01","1962.00","0.11","486.00","0.12","0.47","747.00","349.00","30.00","352.00","738.00","257.00","431.00","406.00"
"559","1990",36047027100,"25496.52","0.20","0.01","0.90","3286.00","0.09","396.06","0.07","0.43","415.00","588.00","231.00","493.00","686.00","283.00","959.00","490.00"
"560","1990",36047027200,"22011.00","0.25","0.79","0.00","2909.00","0.10","450.00","0.07","0.50","1088.00","594.00","82.00","627.00","1181.00","613.00","637.00","633.00"
"561","1990",36047027300,"20332.00","0.20","0.01","0.96","3248.00","0.13","343.00","0.10","0.36","724.00","919.00","340.00","768.00","511.00","130.00","969.00","452.00"
"562","1990",36047027400,"30068.00","0.38","0.91","0.00","2406.00","0.07","499.00","0.05","0.54","873.00","458.00","32.00","229.00","797.00","140.00","458.00","582.00"
"563","1990",36047027500,"18329.00","0.20","0.01","0.93","4460.00","0.19","365.00","0.08","0.49","1289.00","884.00","253.00","1220.00","1025.00","390.00","945.00","562.00"
"564","1990",36047027600,"25891.00","0.21","0.83","0.00","2812.00","0.09","463.00","0.08","0.48","994.00","592.00","50.00","471.00","595.00","249.00","599.00","613.00"
"565","1990",36047027700,"18553.00","0.17","0.00","0.94","4477.00","0.16","332.00","0.05","0.37","866.00","828.00","499.00","1675.00","534.00","325.00","1581.00","588.00"
"566","1990",36047027800,"28083.00","0.20","0.79","0.01","2423.00","0.10","455.00","0.10","0.52","833.00","516.00","41.00","299.00","773.00","414.00","411.00","638.00"
"567","1990",36047027900,"19825.00","0.31","0.01","0.95","2863.00","0.16","382.00","0.05","0.39","670.00","562.00","208.00","738.00","416.00","264.00","865.00","381.00"
"568","1990",36047028000,"24828.00","0.37","0.81","0.00","1391.00","0.10","454.00","0.06","0.57","586.00","350.00","45.00","255.00","391.00","266.00","265.00","332.00"
"569","1990",36047028100,"15408.00","0.07","0.01","0.66","3697.00","0.15","299.00","0.02","0.39","590.00","477.00","323.00","1216.00","322.00","225.00","1441.00","309.00"
"570","1990",36047028200,"34643.00","0.28","0.82","0.01","2585.00","0.06","527.00","0.12","0.48","845.00","692.00","44.00","314.00","508.00","224.00","482.00","564.00"
"571","1990",36047028300,"9057.00","0.08","0.01","0.61","3101.00","0.21","297.00","0.00","0.44","483.00","587.00","407.00","1907.00","356.00","139.00","1095.00","356.00"
"572","1990",36047028400,"25798.00","0.21","0.71","0.00","3509.00","0.12","460.00","0.07","0.54","1061.00","657.00","97.00","662.00","1450.00","751.00","746.00","684.00"
"573","1990",36047028501,"12772.00","0.09","0.03","0.34","670.00","0.38","352.00","0.09","0.57","106.00","64.00","20.00","128.00","175.00","85.00","159.00","76.00"
"574","1990",36047028502,"9642.00","0.00","0.00","0.66","3330.00","0.17","193.00","0.01","0.43","975.00","306.00","412.00","1718.00","15.00","0.00","1088.00","400.00"
"575","1990",36047028600,"30018.00","0.09","0.74","0.03","4546.00","0.10","494.00","0.10","0.49","1721.00","1259.00","95.00","660.00","1669.00","1065.00","907.00","1012.00"
"576","1990",36047028700,"8704.00","0.14","0.00","0.52","2459.00","0.21","257.00","0.00","0.41","459.00","500.00","290.00","1211.00","334.00","238.00","806.00","276.00"
"577","1990",36047028800,"26487.00","0.22","0.65","0.01","3115.00","0.08","468.00","0.07","0.49","1056.00","587.00","66.00","497.00","1330.00","794.00","665.00","666.00"
"578","1990",36047028900,"7468.00","0.10","0.00","0.64","2655.00","0.26","305.00","0.00","0.43","424.00","502.00","266.00","1537.00","208.00","79.00","926.00","331.00"
"579","1990",36047029000,"26229.00","0.17","0.79","0.01","3311.00","0.19","459.00","0.16","0.47","1064.00","818.00","35.00","382.00","1156.00","491.00","637.00","929.00"
"580","1990",36047029100,"21275.00","0.24","0.00","0.94","2063.00","0.16","372.00","0.03","0.37","431.00","430.00","148.00","617.00","89.00","15.00","623.00","263.00"
"581","1990",36047029200,"22857.00","0.16","0.78","0.01","2193.00","0.08","444.00","0.11","0.43","771.00","645.00","46.00","502.00","985.00","595.00","488.00","455.00"
"582","1990",36047029300,"15000.00","0.17","0.00","0.90","3435.00","0.15","300.00","0.08","0.40","578.00","678.00","314.00","1048.00","287.00","110.00","1047.00","537.00"
"583","1990",36047029400,"29754.75","0.15","0.74","0.01","2213.02","0.24","485.95","0.11","0.62","261.91","446.18","24.46","203.63","914.61","438.47","327.27","845.56"
"584","1990",36047029500,"21708.00","0.33","0.00","0.96","3623.00","0.09","379.00","0.09","0.37","1380.00","756.00","243.00","751.00","457.00","194.00","849.00","626.00"
"585","1990",36047029600,"23680.00","0.18","0.81","0.01","4647.00","0.10","447.00","0.10","0.48","1619.00","974.00","100.00","637.00","1415.00","704.00","783.00","1338.00"
"586","1990",36047029700,"22639.00","0.30","0.01","0.94","4053.73","0.14","423.00","0.14","0.37","1264.62","803.41","312.44","947.23","587.18","113.07","1015.67","731.99"
"587","1990",36047029800,"25755.00","0.28","0.85","0.00","2837.00","0.06","488.00","0.09","0.56","975.00","597.00","40.00","570.00","1085.00","493.00","503.00","692.00"
"588","1990",36047029900,"14051.00","0.19","0.01","0.86","1615.00","0.24","319.00","0.01","0.39","352.00","378.00","188.00","742.00","117.00","34.00","598.00","159.00"
"589","1990",36047030000,"26372.00","0.35","0.80","0.00","3032.00","0.08","493.00","0.07","0.55","849.00","658.00","49.00","403.00","1056.00","307.00","571.00","693.00"
"590","1990",36047030100,"17034.00","0.32","0.01","0.86","2362.00","0.20","411.00","0.05","0.46","650.00","417.00","193.00","808.00","274.00","107.00","718.00","306.00"
"591","1990",36047030200,"31950.00","0.40","0.80","0.00","3236.00","0.04","516.00","0.07","0.51","1035.00","617.00","63.00","442.00","707.00","332.00","558.00","875.00"
"592","1990",36047030300,"10452.00","0.13","0.01","0.90","3939.00","0.31","299.00","0.02","0.45","1187.00","756.00","413.00","2020.00","431.00","296.00","1423.00","370.00"
"593","1990",36047030400,"30609.00","0.28","0.79","0.02","3484.98","0.04","481.00","0.08","0.52","563.09","807.82","89.54","315.37","891.39","283.53","632.73","881.44"
"594","1990",36047030500,"21017.12","0.12","0.03","0.79","4317.00","0.12","364.04","0.04","0.45","1210.00","853.00","307.00","1331.00","1255.00","571.00","1277.00","667.00"
"595","1990",36047030600,"27548.00","0.42","0.82","0.00","1698.00","0.07","535.00","0.06","0.56","261.00","385.00","25.00","302.00","527.00","224.00","376.00","327.00"
"596","1990",36047030700,"7347.00","0.07","0.01","0.91","3791.00","0.21","177.00","0.01","0.52","1198.00","893.00","378.00","1931.00","207.00","59.00","1139.00","803.00"
"597","1990",36047030800,"27000.00","0.34","0.90","0.01","1655.63","0.10","400.00","0.05","0.54","203.50","249.93","37.54","124.47","324.01","94.83","285.49","483.06"
"598","1990",36047030900,"13514.00","0.18","0.01","0.87","1630.00","0.19","313.00","0.02","0.51","334.00","311.00","170.00","585.00","230.00","46.00","545.00","180.00"
"599","1990",36047031100,"21429.00","0.18","0.02","0.92","2615.00","0.16","408.00","0.02","0.45","774.00","443.00","194.00","825.00","581.00","319.00","727.00","285.00"
"600","1990",36047031300,"18679.00","0.12","0.01","0.93","5507.00","0.06","353.00","0.07","0.44","2004.00","1407.00","423.00","1242.00","1449.00","645.00","1308.00","984.00"
"601","1990",36047031400,"27668.44","0.39","0.87","0.01","4423.75","0.04","411.05","0.08","0.55","528.78","825.14","89.68","475.68","728.00","179.00","651.11","1547.92"
"602","1990",36047031500,"19416.00","0.08","0.01","0.91","5488.00","0.13","361.00","0.05","0.38","2004.00","1359.00","451.00","1450.00","1947.00","1091.00","1396.00","797.00"
"603","1990",36047031701,"18990.00","0.13","0.00","0.95","4411.00","0.10","373.00","0.09","0.33","1373.00","990.00","465.00","1359.00","1522.00","874.00","1260.00","517.00"
"604","1990",36047031702,"26886.00","0.15","0.01","0.88","3848.00","0.09","416.00","0.09","0.42","1415.00","791.00","249.00","810.00","1853.00","886.00","1032.00","511.00"
"605","1990",36047031900,"26967.00","0.17","0.10","0.85","3421.00","0.09","432.00","0.06","0.42","701.00","595.00","210.00","545.00","1182.00","537.00","900.00","498.00"
"606","1990",36047032100,"22343.00","0.06","0.01","0.79","6525.00","0.16","400.00","0.06","0.37","1331.00","1242.00","548.00","1489.00","3437.00","1886.00","1963.00","641.00"
"607","1990",36047032300,"22279.00","0.15","0.02","0.86","4071.00","0.08","382.00","0.09","0.44","1114.00","805.00","330.00","1030.00","2311.00","1073.00","1086.00","537.00"
"608","1990",36047032500,"23980.00","0.03","0.01","0.92","7372.00","0.11","447.00","0.06","0.35","1344.00","1021.00","745.00","1210.00","2342.00","1139.00","2190.00","815.00"
"609","1990",36047032600,"8588.00","0.05","0.07","0.55","8435.00","0.19","248.00","0.01","0.41","301.00","1452.00","1267.00","4597.00","829.00","356.00","3009.00","701.00"
"610","1990",36047032700,"27196.00","0.15","0.02","0.87","3872.00","0.13","439.00","0.10","0.33","1098.00","766.00","317.00","981.00","1694.00","941.00","1113.00","373.00"
"611","1990",36047032800,"17649.00","0.34","0.05","0.48","2873.00","0.20","313.00","0.01","0.37","40.00","582.00","259.00","1022.00","821.00","529.00","1144.00","170.00"
"612","1990",36047032900,"29347.00","0.09","0.11","0.75","6782.00","0.08","409.00","0.07","0.40","2137.00","1556.00","459.00","1043.00","3687.00","1917.00","1966.00","834.00"
"613","1990",36047033000,"13620.00","0.08","0.11","0.62","5435.00","0.25","308.00","0.06","0.34","486.00","1023.00","778.00","2635.00","734.00","383.00","2086.00","412.00"
"614","1990",36047033100,"20964.00","0.15","0.46","0.50","5023.00","0.10","399.00","0.06","0.30","1426.00","864.00","272.00","1391.00","2088.00","1000.00","1783.00","536.00"
"615","1990",36047033300,"28115.00","0.28","0.47","0.48","4891.00","0.07","435.00","0.08","0.30","1267.00","730.00","55.00","902.00","1725.00","891.00","1730.00","523.00"
"616","1990",36047033500,"32038.00","0.42","0.28","0.66","3217.00","0.07","420.00","0.13","0.31","963.00","437.00","119.00","425.00","1102.00","343.00","893.00","581.00"
"617","1990",36047033600,"36863.00","0.48","0.80","0.05","4360.00","0.06","502.00","0.18","0.33","1374.00","1109.00","139.00","603.00","1241.00","447.00","1198.00","818.00"
"618","1990",36047033700,"25274.00","0.22","0.25","0.64","4669.00","0.09","442.00","0.12","0.32","1498.00","712.00","173.00","1011.00","2254.00","1319.00","1277.00","628.00"
"619","1990",36047033900,"25071.00","0.19","0.01","0.93","4809.00","0.11","365.00","0.08","0.45","1392.00","992.00","315.00","926.00","1653.00","607.00","1241.00","1027.00"
"620","1990",36047034000,"21094.00","0.00","0.23","0.49","2316.00","0.14","376.00","0.02","0.47","520.00","258.00","191.00","544.00","377.00","20.00","720.00","502.00"
"621","1990",36047034100,"23234.00","0.10","0.01","0.92","3184.00","0.15","382.00","0.03","0.49","961.00","488.00","228.00","600.00","1126.00","409.00","836.00","605.00"
"622","1990",36047034200,"9716.00","0.01","0.09","0.60","8227.00","0.25","218.00","0.03","0.42","54.00","1635.00","836.00","3639.00","1274.00","437.00","2820.00","1290.00"
"623","1990",36047034300,"20131.00","0.14","0.01","0.92","5339.00","0.12","276.00","0.04","0.41","1596.00","701.00","507.00","1727.00","879.00","400.00","1697.00","680.00"
"624","1990",36047034500,"24539.00","0.28","0.01","0.91","2524.00","0.15","409.00","0.10","0.43","847.00","516.00","217.00","653.00","873.00","450.00","695.00","414.00"
"625","1990",36047034700,"11548.00","0.08","0.00","0.89","3335.00","0.16","304.00","0.01","0.41","937.00","730.00","415.00","1612.00","556.00","279.00","1198.00","328.00"
"626","1990",36047034800,"18163.61","0.26","0.53","0.05","1333.74","0.16","398.35","0.01","0.56","274.47","258.13","85.01","533.27","243.15","139.32","344.88","251.62"
"627","1990",36047034900,"20813.00","0.11","0.02","0.83","5285.00","0.17","401.00","0.04","0.42","1205.00","1162.00","416.00","1222.00","2494.00","1277.00","1772.00","480.00"
"628","1990",36047035000,"22865.02","0.13","0.96","0.01","3312.52","0.08","418.99","0.10","0.60","349.75","689.73","73.31","313.05","1743.85","335.68","385.01","1284.46"
"629","1990",36047035100,"17623.00","0.08","0.13","0.69","5158.00","0.14","370.00","0.05","0.39","1083.00","1058.00","477.00","1496.00","2487.00","1364.00","1761.00","503.00"
"630","1990",36047035200,"5902.00","0.01","0.55","0.21","1195.00","0.33","152.00","0.04","0.78","152.00","327.00","13.00","434.00","277.00","25.00","100.00","760.00"
"631","1990",36047035300,"17837.00","0.10","0.09","0.80","5433.00","0.15","389.00","0.04","0.40","1363.00","1052.00","512.00","1633.00","2319.00","1302.00","1836.00","450.00"
"632","1990",36047035400,"26198.00","0.14","0.96","0.02","6092.00","0.05","374.00","0.13","0.55","176.00","946.00","75.00","462.00","1783.00","216.00","614.00","3120.00"
"633","1990",36047035500,"19719.00","0.06","0.09","0.77","5543.00","0.13","417.00","0.05","0.39","1646.00","1177.00","452.00","1379.00","2854.00","1467.00","1890.00","476.00"
"634","1990",36047035601,"19661.00","0.12","0.95","0.02","3249.45","0.06","357.00","0.13","0.58","180.94","702.95","46.67","448.41","1162.85","163.35","305.16","1794.72"
"635","1990",36047035602,"19661.00","0.12","0.95","0.02","5801.55","0.06","357.00","0.13","0.58","323.06","1255.05","83.33","800.59","2076.15","291.65","544.84","3204.28"
"636","1990",36047035700,"16065.00","0.05","0.00","0.86","2094.00","0.13","354.00","0.04","0.37","266.00","443.00","318.00","629.00","607.00","507.00","780.00","179.00"
"637","1990",36047035900,"11821.00","0.08","0.01","0.89","3962.00","0.22","351.00","0.04","0.40","713.00","989.00","393.00","2032.00","974.00","681.00","1434.00","348.00"
"638","1990",36047036001,"14430.00","0.20","0.86","0.01","3475.00","0.13","417.00","0.15","0.54","1064.00","1360.00","95.00","1037.00","2335.00","1249.00","410.00","1471.00"
"639","1990",36047036002,"8819.00","0.04","0.91","0.01","4043.00","0.14","366.00","0.10","0.61","1821.00","1324.00","123.00","1535.00","2725.00","1432.00","505.00","1980.00"
"640","1990",36047036100,"14779.00","0.13","0.01","0.83","1372.00","0.15","343.00","0.03","0.43","440.00","247.00","147.00","714.00","209.00","178.00","523.00","113.00"
